,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Wznowienie sesji,PRZEWODNICZY: JERZY BUZEK Przewodniczący (Posiedzenie zostało otwarte o godz. 17.35) ,PRZEWODNICZY: JERZY BUZEK,2,11,not_available,"['pol', 'pol']","['PRZEWODNICZY: JERZY BUZEK Przewodniczący', ' (Posiedzenie zostało otwarte o godz. 17.35) ']"
1, 1. Wznowienie sesji,"  Przewodniczący. −   Ogłaszam wznowienie sesji Parlamentu Europejskiego przerwanej w środę, 7 kwietnia 2010 r. ",Przewodniczący. −,1,13,not_available,['pol'],"['  Przewodniczący. −   Ogłaszam wznowienie sesji Parlamentu Europejskiego przerwanej w środę, 7 kwietnia 2010 r. ']"
2, 8. Walka z rakiem piersi w Unii Europejskiej (pisemne oświadczenie): patrz protokół,"  Przewodniczący. −   Oświadczenie pisemne numer 0071/2009 złożone przez posłów Elizabeth Lynne, Michaila Tremopoulosa, Lívię Járókę, Lidię Joannę Geringer de Oedenberg w sprawie walki z rakiem piersi w Unii Europejskiej uzyskało podpisy ponad połowy posłów do Parlamentu. W związku z tym zgodnie z art. 123 Regulaminu zostanie ono przekazane adresatom, do których jest ono skierowane, i opublikowane w tekstach przyjętych w trakcie posiedzenia w dniu 24 lutego 2010 r., a nazwiska sygnatariuszy zostaną umieszczone w protokole posiedzenia. ",Przewodniczący. −,1,76,not_available,['pol'],"['  Przewodniczący. −   Oświadczenie pisemne numer 0071/2009 złożone przez posłów Elizabeth Lynne, Michaila Tremopoulosa, Lívię Járókę, Lidię Joannę Geringer de Oedenberg w sprawie walki z rakiem piersi w Unii Europejskiej uzyskało podpisy ponad połowy posłów do Parlamentu. W związku z tym zgodnie z art. 123 Regulaminu zostanie ono przekazane adresatom, do których jest ono skierowane, i opublikowane w tekstach przyjętych w trakcie posiedzenia w dniu 24 lutego 2010 r., a nazwiska sygnatariuszy zostaną umieszczone w protokole posiedzenia. ']"
3, 8. Walka z rakiem piersi w Unii Europejskiej (pisemne oświadczenie): patrz protokół,"  Elizabeth Lynne  (ALDE).   – Panie przewodniczący! Chciałabym po prostu podziękować wszystkim za podpisanie oświadczenia pisemnego nr 71 w sprawie walki z rakiem piersi.Większość z państwa wie, że rak piersi jest główną przyczyną zgonów kobiet w wieku 35-59 lat w UE i chcemy, aby państwa członkowskie wprowadziły między innymi ogólnokrajowe programy badań przesiewowych oraz powołały zespoły specjalistów zajmujących się rakiem piersi.Mam nadzieję, że podpisanie tego oświadczenia pisemnego będzie stanowić kolejny krok umożliwiający zapewnienie ogólnoeuropejskich działań mających zahamować zgubne konsekwencje zachorowań na raka piersi. ",Elizabeth Lynne  (ALDE).,3,84,not_available,"['pol', 'pol', 'pol']","['  Elizabeth Lynne  (ALDE).   – Panie przewodniczący! Chciałabym po prostu podziękować wszystkim za podpisanie oświadczenia pisemnego nr 71 w sprawie walki z rakiem piersi.', 'Większość z państwa wie, że rak piersi jest główną przyczyną zgonów kobiet w wieku 35-59 lat w UE i chcemy, aby państwa członkowskie wprowadziły między innymi ogólnokrajowe programy badań przesiewowych oraz powołały zespoły specjalistów zajmujących się rakiem piersi.', 'Mam nadzieję, że podpisanie tego oświadczenia pisemnego będzie stanowić kolejny krok umożliwiający zapewnienie ogólnoeuropejskich działań mających zahamować zgubne konsekwencje zachorowań na raka piersi. ']"
4, 8. Walka z rakiem piersi w Unii Europejskiej (pisemne oświadczenie): patrz protokół,"  Przewodniczący. −   Bardzo dziękuję naszej koleżance oraz wszystkim tym z państwa, którzy podpisali tę rezolucję. ",Przewodniczący. −,1,14,not_available,['pol'],"['  Przewodniczący. −   Bardzo dziękuję naszej koleżance oraz wszystkim tym z państwa, którzy podpisali tę rezolucję. ']"
5, 13. Oświadczenia Przewodniczącego,"  Przewodniczący. −   Zanim rozpoczniemy posiedzenie, chciałbym powiedzieć, że nasze myśli, nasze modlitwy są dzisiaj z bliskimi ofiar i z rannymi w katastrofie kolejowej, jaka wydarzyła się tydzień temu na północy Włoch. Była to, jak pamiętamy wszyscy, bardzo poważna katastrofa kolejowa.Chciałbym także podziękować wszystkim państwu, posłom i pracownikom Parlamentu, za wzięcie udziału i za zorganizowanie wielu osobom z Parlamentu uroczystości w środę o godz. 12.00 w ubiegłym tygodniu w związku z katastrofą polskiego samolotu. Wczoraj odbył się pogrzeb prezydenta Polski, dzisiaj odbył się pogrzeb prezydenta Polski na uchodźstwie. Tydzień temu w środę uczciliśmy pamięć ofiar tej katastrofy minutą ciszy.Jeszcze raz chciałem państwu podziękować za ten akt solidarności. ",Przewodniczący. −,3,108,not_available,"['pol', 'pol', 'pol']","['  Przewodniczący. −   Zanim rozpoczniemy posiedzenie, chciałbym powiedzieć, że nasze myśli, nasze modlitwy są dzisiaj z bliskimi ofiar i z rannymi w katastrofie kolejowej, jaka wydarzyła się tydzień temu na północy Włoch. Była to, jak pamiętamy wszyscy, bardzo poważna katastrofa kolejowa.', 'Chciałbym także podziękować wszystkim państwu, posłom i pracownikom Parlamentu, za wzięcie udziału i za zorganizowanie wielu osobom z Parlamentu uroczystości w środę o godz. 12.00 w ubiegłym tygodniu w związku z katastrofą polskiego samolotu. Wczoraj odbył się pogrzeb prezydenta Polski, dzisiaj odbył się pogrzeb prezydenta Polski na uchodźstwie. Tydzień temu w środę uczciliśmy pamięć ofiar tej katastrofy minutą ciszy.', 'Jeszcze raz chciałem państwu podziękować za ten akt solidarności. ']"
6, 13. Oświadczenia Przewodniczącego,"  Herbert Dorfmann  (PPE).   – (DE) Panie przewodniczący, panie i panowie! Chciałbym bardzo gorąco podziękować panu, panie przewodniczący, za współczucie wobec ofiar katastrofy, która wydarzyła się w ubiegłym tygodniu w moim regionie i w moim kraju, w autonomicznej prowincji Bolzano w południowym Tyrolu. Mieszkańcy mojego regionu są naprawdę wstrząśnięci tą katastrofą, która kosztowała życie dziewięciu, głównie młodych osób i spowodowała obrażenia u wielu innych. Jest to tym bardziej szokujące, że nie chodzi o jakiś stary pociąg, ale o perłę naszego regionu i nową trasę, otwartą zaledwie kilka lat temu. Katastrofy nie spowodował też błąd techniczny. Była ona wyłącznie skutkiem osunięcia się ziemi, czegoś, co może się wydarzyć na terenie górzystym, takim jak Alpy.Dziękuję bardzo, panie przewodniczący! Przekażę pańskie słowa współczucia ofiarom katastrofy i mieszkańcom mojego kraju.(Oklaski) ",Herbert Dorfmann  (PPE).,3,126,not_available,"['ger', 'ger', 'ger']","['  Herbert Dorfmann  (PPE).   – (DE) Panie przewodniczący, panie i panowie! Chciałbym bardzo gorąco podziękować panu, panie przewodniczący, za współczucie wobec ofiar katastrofy, która wydarzyła się w ubiegłym tygodniu w moim regionie i w moim kraju, w autonomicznej prowincji Bolzano w południowym Tyrolu. Mieszkańcy mojego regionu są naprawdę wstrząśnięci tą katastrofą, która kosztowała życie dziewięciu, głównie młodych osób i spowodowała obrażenia u wielu innych. Jest to tym bardziej szokujące, że nie chodzi o jakiś stary pociąg, ale o perłę naszego regionu i nową trasę, otwartą zaledwie kilka lat temu. Katastrofy nie spowodował też błąd techniczny. Była ona wyłącznie skutkiem osunięcia się ziemi, czegoś, co może się wydarzyć na terenie górzystym, takim jak Alpy.', 'Dziękuję bardzo, panie przewodniczący! Przekażę pańskie słowa współczucia ofiarom katastrofy i mieszkańcom mojego kraju.', '(Oklaski) ']"
7, 13. Oświadczenia Przewodniczącego,"  Przewodniczący. −   Chciałbym podziękować wszystkim nam obecnym na sali, bo przezwyciężyliśmy bardzo duże trudności transportowe i dotarliśmy do Strasburga. Nie wszystkim się to udało. Parę minut temu zakończyło się nadzwyczajne spotkanie Konferencji Przewodniczących. Przewodniczący grup politycznych mają konkretne propozycje dla państwa, które zostały uzgodnione i poparte przez przewodniczących wszystkich grup politycznych. Sprowadzają się one do tego, że nie będziemy mieli sesji plenarnej w czwartek, a więc w czwartek nie będzie żadnego porządku obrad. Równocześnie w czwartek i piątek tak jak zwykle można się podpisywać na liście i posłowie mogą pracować. Nie ma sesji plenarnej, żadnego punktu obrad, ale praca oczywiście jest naszym obowiązkiem i ci, którzy podpisują się na liście w czwartek i piątek, są traktowanie normalnie, tak jak zawsze w czwartki i piątki.Chciałem też podkreślić, że nie będzie w tym tygodniu żadnych głosowań, ani na sesji plenarnej, ani w czasie posiedzeń komisji, jeśli są zwołane. Posiedzenia komisji mogą się odbywać, nawet w czwartek, ale bez głosowań. Tak postanowiliśmy. Powodem tego jest to, że nie wszyscy nasi koleżanki i koledzy mogli fizycznie dojechać i nie możemy im odbierać prawa uczestniczenia w tej sesji. Więc to nie ma nic wspólnego z kworum, bo kworum prawdopodobnie będzie, ale ma to związek z tym, że nie wszyscy mogli dotrzeć na sesję.Odłożenie głosowań nie jest groźne z punktu widzenia prawnego, naszych zobowiązań wobec Rady, to jest ważne, dlatego że odkładamy głosowania o dwa tygodnie, one będą na sesji majowej w Brukseli. Z punktu widzenia naszej współpracy z Radą Ministrów, uzgodnień, drugich czytań jest to do przeprowadzenia.Chciałem również poinformować, że był ważny powód, abyśmy się spotkali i dyskutowali tutaj w takim składzie, w jakim jesteśmy, dlatego że jutro jest nadzwyczajny punkt, którego nie przewidywaliśmy. Jutro rano ten punkt związany jest z obecną sytuacją transportową w Europie i jej skutkami dla obywateli Europy. Jutro w ciągu dwugodzinnej dyskusji w obecności pana przewodniczącego Komisji Europejskiej Barroso chcemy się zastanowić jaka jest sytuacja w Europie, bo spadła mobilność, są zagrożone linie lotnicze, grozi nam też bezrobocie w tych miejscach, gdzie są duże porty i gdzie mogą upaść europejskie linie lotnicze, jeśli nie będą miały obsługi pasażerskiej przez wiele dni. Jest to więc poważne zagrożenie dla obywateli Europy i dlatego dyskusja jutro rano ma kluczowe znaczenie. Takiego punktu obrad nie było wcześniej, jest to zupełnie nowy punkt dodany na skutek tego, że jest trudna sytuacja w Unii Europejskiej i musimy się nad nią poważnie zastanowić. Pozostałe punkty za wyjątkiem niektórych czwartkowych będziemy realizować.Pragnę też poinformować państwa, iż 7 kwietnia bieżącego roku otrzymałem list od pana posła Nigela Farage’a. Współprzewodniczący grupy Europa Wolności i Demokracji powołuje się w nim na artykuł 6 punkt 3 Regulaminu i składa formalną skargę w sprawie naruszenia protokołu w sprawie przywilejów i immunitetów Unii Europejskiej. Przekazałem zawartą w liście pana posła Farage’a prośbę właściwej komisji do rozpatrzenia. ",Przewodniczący. −,5,467,not_available,"['pol', 'pol', 'pol', 'pol', 'pol']","['  Przewodniczący. −   Chciałbym podziękować wszystkim nam obecnym na sali, bo przezwyciężyliśmy bardzo duże trudności transportowe i dotarliśmy do Strasburga. Nie wszystkim się to udało. Parę minut temu zakończyło się nadzwyczajne spotkanie Konferencji Przewodniczących. Przewodniczący grup politycznych mają konkretne propozycje dla państwa, które zostały uzgodnione i poparte przez przewodniczących wszystkich grup politycznych. Sprowadzają się one do tego, że nie będziemy mieli sesji plenarnej w czwartek, a więc w czwartek nie będzie żadnego porządku obrad. Równocześnie w czwartek i piątek tak jak zwykle można się podpisywać na liście i posłowie mogą pracować. Nie ma sesji plenarnej, żadnego punktu obrad, ale praca oczywiście jest naszym obowiązkiem i ci, którzy podpisują się na liście w czwartek i piątek, są traktowanie normalnie, tak jak zawsze w czwartki i piątki.', 'Chciałem też podkreślić, że nie będzie w tym tygodniu żadnych głosowań, ani na sesji plenarnej, ani w czasie posiedzeń komisji, jeśli są zwołane. Posiedzenia komisji mogą się odbywać, nawet w czwartek, ale bez głosowań. Tak postanowiliśmy. Powodem tego jest to, że nie wszyscy nasi koleżanki i koledzy mogli fizycznie dojechać i nie możemy im odbierać prawa uczestniczenia w tej sesji. Więc to nie ma nic wspólnego z kworum, bo kworum prawdopodobnie będzie, ale ma to związek z tym, że nie wszyscy mogli dotrzeć na sesję.', 'Odłożenie głosowań nie jest groźne z punktu widzenia prawnego, naszych zobowiązań wobec Rady, to jest ważne, dlatego że odkładamy głosowania o dwa tygodnie, one będą na sesji majowej w Brukseli. Z punktu widzenia naszej współpracy z Radą Ministrów, uzgodnień, drugich czytań jest to do przeprowadzenia.', 'Chciałem również poinformować, że był ważny powód, abyśmy się spotkali i dyskutowali tutaj w takim składzie, w jakim jesteśmy, dlatego że jutro jest nadzwyczajny punkt, którego nie przewidywaliśmy. Jutro rano ten punkt związany jest z obecną sytuacją transportową w Europie i jej skutkami dla obywateli Europy. Jutro w ciągu dwugodzinnej dyskusji w obecności pana przewodniczącego Komisji Europejskiej Barroso chcemy się zastanowić jaka jest sytuacja w Europie, bo spadła mobilność, są zagrożone linie lotnicze, grozi nam też bezrobocie w tych miejscach, gdzie są duże porty i gdzie mogą upaść europejskie linie lotnicze, jeśli nie będą miały obsługi pasażerskiej przez wiele dni. Jest to więc poważne zagrożenie dla obywateli Europy i dlatego dyskusja jutro rano ma kluczowe znaczenie. Takiego punktu obrad nie było wcześniej, jest to zupełnie nowy punkt dodany na skutek tego, że jest trudna sytuacja w Unii Europejskiej i musimy się nad nią poważnie zastanowić. Pozostałe punkty za wyjątkiem niektórych czwartkowych będziemy realizować.', 'Pragnę też poinformować państwa, iż 7 kwietnia bieżącego roku otrzymałem list od pana posła Nigela Farage’a. Współprzewodniczący grupy Europa Wolności i Demokracji powołuje się w nim na artykuł 6 punkt 3 Regulaminu i składa formalną skargę w sprawie naruszenia protokołu w sprawie przywilejów i immunitetów Unii Europejskiej. Przekazałem zawartą w liście pana posła Farage’a prośbę właściwej komisji do rozpatrzenia. ']"
8, 14. Porządek obrad,  Przewodniczący. −   Rozdany został końcowy projekt porządku dziennego sporządzony zgodnie z art. 137 Regulaminu przez Konferencję Przewodniczących na posiedzeniu w poniedziałek 19 kwietnia 2010 r. Zaproponowano następujące zmiany:(Pierwsza część zmian: patrz poprzedni punkt) ,Przewodniczący. −,2,33,not_available,"['pol', 'pol']","['  Przewodniczący. −   Rozdany został końcowy projekt porządku dziennego sporządzony zgodnie z art. 137 Regulaminu przez Konferencję Przewodniczących na posiedzeniu w poniedziałek 19 kwietnia 2010 r. Zaproponowano następujące zmiany:', '(Pierwsza część zmian: patrz poprzedni punkt) ']"
9, 14. Porządek obrad,"  Jörg Leichtfried  (S&D).   – (DE) Panie przewodniczący! Ja w kwestii formalnej. To miło, że dziękuje nam pan za to, że udało nam się przybyć do Strasburga. Chociaż to było trudne, był to nasz obowiązek. To nic takiego. Chciałbym tylko poprosić, żeby następnym razem ułatwili nam państwo wywiązanie się z niego, szybciej przekazując nam informacje i odpowiadając na nasze maile, tak abyśmy wiedzieli, co może się wydarzyć. Być może w takiej sytuacji nasi koledzy, którzy nie dojechali na sesję także byliby dziś z nami.(Oklaski) ",Jörg Leichtfried  (S&D).,2,84,not_available,"['ger', 'ger']","['  Jörg Leichtfried  (S&D).   – (DE) Panie przewodniczący! Ja w kwestii formalnej. To miło, że dziękuje nam pan za to, że udało nam się przybyć do Strasburga. Chociaż to było trudne, był to nasz obowiązek. To nic takiego. Chciałbym tylko poprosić, żeby następnym razem ułatwili nam państwo wywiązanie się z niego, szybciej przekazując nam informacje i odpowiadając na nasze maile, tak abyśmy wiedzieli, co może się wydarzyć. Być może w takiej sytuacji nasi koledzy, którzy nie dojechali na sesję także byliby dziś z nami.', '(Oklaski) ']"
