,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Wznowienie sesji,PRZEWODNICZY: JERZY BUZEK Przewodniczący (Posiedzenie zostało otwarte o godz. 15.05) ,PRZEWODNICZY: JERZY BUZEK,2,11,not_available,"['pol', 'pol']","['PRZEWODNICZY: JERZY BUZEK Przewodniczący', ' (Posiedzenie zostało otwarte o godz. 15.05) ']"
1, 1. Wznowienie sesji,  Przewodniczący.   – Ogłaszam wznowienie sesji Parlamentu Europejskiego przerwanej w czwartek 11 lutego 2010 r. ,Przewodniczący.,1,13,not_available,['pol'],['  Przewodniczący.   – Ogłaszam wznowienie sesji Parlamentu Europejskiego przerwanej w czwartek 11 lutego 2010 r. ']
2, 2. Oświadczenia Przewodniczącego,"  Przewodniczący.   – Chciałbym powitać obecnego po raz pierwszy na posiedzeniu plenarnym Parlamentu Europejskiego przewodniczącego Rady Europejskiej, pana Hermana Van Rompuya. Panie przewodniczący! Witamy i raz jeszcze gratulujemy.(Oklaski)Chciałbym również przywitać przewodniczącego Barroso. Przez ostatnie pięć lat całkiem często pan tu zasiadał; dla pana to zdecydowanie nie jest pierwszy raz! ",Przewodniczący.,3,49,not_available,"['pol', 'pol', 'pol']","['  Przewodniczący.   – Chciałbym powitać obecnego po raz pierwszy na posiedzeniu plenarnym Parlamentu Europejskiego przewodniczącego Rady Europejskiej, pana Hermana Van Rompuya. Panie przewodniczący! Witamy i raz jeszcze gratulujemy.', '(Oklaski)', 'Chciałbym również przywitać przewodniczącego Barroso. Przez ostatnie pięć lat całkiem często pan tu zasiadał; dla pana to zdecydowanie nie jest pierwszy raz! ']"
3, 3. Oficjalne powitanie,"  Przewodniczący.   – Teraz chciałbym serdecznie powitać wśród nas obecnych gości z Białorusi: panią Andżelikę Borys, przewodniczącą Związku Polaków na Białorusi, oraz pana Aleksandra Milinkiewicza, laureata naszej nagrody im. Sacharowa z 2006 r., lidera opozycji demokratycznej na Białorusi.(Długie oklaski)Białoruś niestety znów znalazła się w czołówkach gazet za sprawą prześladowania organizacji pozarządowej. Parlament Europejski broni i będzie bronił uniwersalnych wartości, które są nam bliskie i w które wierzymy. Będziemy potępiać reżimy autorytarne używające siły i prześladujące demokratyczne organizacje tylko dlatego, że nie podzielają ich poglądów. ",Przewodniczący.,3,84,not_available,"['pol', 'pol', 'pol']","['  Przewodniczący.   – Teraz chciałbym serdecznie powitać wśród nas obecnych gości z Białorusi: panią Andżelikę Borys, przewodniczącą Związku Polaków na Białorusi, oraz pana Aleksandra Milinkiewicza, laureata naszej nagrody im. Sacharowa z 2006 r., lidera opozycji demokratycznej na Białorusi.', '(Długie oklaski)', 'Białoruś niestety znów znalazła się w czołówkach gazet za sprawą prześladowania organizacji pozarządowej. Parlament Europejski broni i będzie bronił uniwersalnych wartości, które są nam bliskie i w które wierzymy. Będziemy potępiać reżimy autorytarne używające siły i prześladujące demokratyczne organizacje tylko dlatego, że nie podzielają ich poglądów. ']"
4, 5. Transport koni przeznaczonych na ubój w Unii Europejskiej (pisemne oświadczenie) ,"  Przewodniczący.   – Niniejszym informuję, że pod oświadczeniem pisemnym nr 54/2009 w sprawie transportu koni przeznaczonych na ubój w Unii Europejskiej złożonym przez posłów Elizabeth Lynne, Sidonię Jędrzejewską i Karla Schlytera podpisała się w dniu dzisiejszym 24 lutego 2010 r. większość posłów zasiadających w Parlamencie. W związku z czym, zgodnie z art. 124 ust. 4 Regulaminu zostanie ono przekazane adresatom i opublikowane wraz z nazwiskami sygnatariuszy w tekstach przyjętych na posiedzeniu w dniu 25 lutego 2010 r.Dziękujemy autorom za złożenie tego oświadczenia! ",Przewodniczący.,2,82,not_available,"['pol', 'pol']","['  Przewodniczący.   – Niniejszym informuję, że pod oświadczeniem pisemnym nr 54/2009 w sprawie transportu koni przeznaczonych na ubój w Unii Europejskiej złożonym przez posłów Elizabeth Lynne, Sidonię Jędrzejewską i Karla Schlytera podpisała się w dniu dzisiejszym 24 lutego 2010 r. większość posłów zasiadających w Parlamencie. W związku z czym, zgodnie z art. 124 ust. 4 Regulaminu zostanie ono przekazane adresatom i opublikowane wraz z nazwiskami sygnatariuszy w tekstach przyjętych na posiedzeniu w dniu 25 lutego 2010 r.', 'Dziękujemy autorom za złożenie tego oświadczenia! ']"
5, 5. Transport koni przeznaczonych na ubój w Unii Europejskiej (pisemne oświadczenie) ,"  Elizabeth Lynne,  autor. – Panie przewodniczący! Niezmiernie cieszę się z powodu uzyskania właściwej liczby podpisów. Dziękuję wszystkim za podpisanie przedmiotowej pisemnej deklaracji. ","Elizabeth Lynne,",1,21,not_available,['pol'],"['  Elizabeth Lynne,  autor. – Panie przewodniczący! Niezmiernie cieszę się z powodu uzyskania właściwej liczby podpisów. Dziękuję wszystkim za podpisanie przedmiotowej pisemnej deklaracji. ']"
6, 5. Transport koni przeznaczonych na ubój w Unii Europejskiej (pisemne oświadczenie) ,"  Przewodniczący.   – Chciałbym zauważyć, że nie miałem możliwości podpisania przedmiotowej deklaracji i jestem gotów bezzwłocznie to uczynić. ",Przewodniczący.,1,16,not_available,['pol'],"['  Przewodniczący.   – Chciałbym zauważyć, że nie miałem możliwości podpisania przedmiotowej deklaracji i jestem gotów bezzwłocznie to uczynić. ']"
7, 12. Porządek obrad,"  Przewodniczący.   – Rozdany został końcowy projekt porządku dziennego sporządzony zgodnie z art. 137 Regulaminu przez Konferencję Przewodniczących na posiedzeniu w środę, 10 lutego 2010 r.W porozumieniu z grupami politycznymi chciałbym zaproponować następujące zmiany:Czwartek:W odniesieniu do posiedzenia w czwartek, grupa Socjalistów i Demokratów w Parlamencie Europejskim złożyła wniosek, aby głosowanie nad sprawozdaniem posła Lehne w sprawie rocznych sprawozdań finansowych niektórych rodzajów spółek w odniesieniu do mikropodmiotów zostało odroczone. ",Przewodniczący.,4,69,not_available,"['pol', 'pol', 'pol', 'pol']","['  Przewodniczący.   – Rozdany został końcowy projekt porządku dziennego sporządzony zgodnie z art. 137 Regulaminu przez Konferencję Przewodniczących na posiedzeniu w środę, 10 lutego 2010 r.', 'W porozumieniu z grupami politycznymi chciałbym zaproponować następujące zmiany:', 'Czwartek:', 'W odniesieniu do posiedzenia w czwartek, grupa Socjalistów i Demokratów w Parlamencie Europejskim złożyła wniosek, aby głosowanie nad sprawozdaniem posła Lehne w sprawie rocznych sprawozdań finansowych niektórych rodzajów spółek w odniesieniu do mikropodmiotów zostało odroczone. ']"
8, 12. Porządek obrad,"  Martin Schulz,  w imieniu grupy S&D. – (DE) Panie przewodniczący! Dziś rano moja grupa przeprowadziła bardzo ożywioną debatę w sprawie sprawozdania pana posła Lehnego. Czasami tak się dzieje w ramach grup. Chcielibyśmy prosić pana Lehnego, jako sprawozdawcę, o zostawienie nam czasu do marcowej sesji częściowej na ponowne zastanowienie się nad przedmiotowym sprawozdaniem i nad stanowiskiem, które grupa socjaldemokratów chce objąć w odniesieniu do omawianych w nim kwestii. Otwarcie przyznaję, że w naszej grupie występują różne podejścia.Panie pośle Lehne! Będę bardzo wdzięczny, jeśli zdołamy przeprowadzić dzisiejszą debatę, a pan zgodzi się na odroczenie głosowania do pierwszej marcowej sesji częściowej. Przynajmniej mojej grupie – chociaż sądzę, że także innym grupom – dałoby to trochę więcej czasu na przeprowadzenie skrupulatnej debaty i opracowanie stanowiska. ","Martin Schulz,",2,120,not_available,"['ger', 'ger']","['  Martin Schulz,  w imieniu grupy S&D. – (DE) Panie przewodniczący! Dziś rano moja grupa przeprowadziła bardzo ożywioną debatę w sprawie sprawozdania pana posła Lehnego. Czasami tak się dzieje w ramach grup. Chcielibyśmy prosić pana Lehnego, jako sprawozdawcę, o zostawienie nam czasu do marcowej sesji częściowej na ponowne zastanowienie się nad przedmiotowym sprawozdaniem i nad stanowiskiem, które grupa socjaldemokratów chce objąć w odniesieniu do omawianych w nim kwestii. Otwarcie przyznaję, że w naszej grupie występują różne podejścia.', 'Panie pośle Lehne! Będę bardzo wdzięczny, jeśli zdołamy przeprowadzić dzisiejszą debatę, a pan zgodzi się na odroczenie głosowania do pierwszej marcowej sesji częściowej. Przynajmniej mojej grupie – chociaż sądzę, że także innym grupom – dałoby to trochę więcej czasu na przeprowadzenie skrupulatnej debaty i opracowanie stanowiska. ']"
9, 12. Porządek obrad,"  Klaus-Heiner Lehne,  sprawozdawca. – (DE) Panie przewodniczący, panie i panowie! Uważam, że grupa Postępowego Sojuszu Socjalistów i Demokratów w Parlamencie Europejskim postępuje słusznie, tak szczegółowo przyglądając się sprawozdaniu. Chciałbym jednak zauważyć, że w grudniu 2008 r. Parlament niemal jednogłośnie przyjął rezolucję, w której wzywaliśmy Komisję Europejską do przedłożenia dokładnie takiego rodzaju wniosku, jaki obecnie omawiamy. Parlament musi trzymać się tego, co zadecydował i tego, co od lat jest deklarowanym zamiarem naszej Izby.Ponieważ zaniepokojenie różnymi aspektami w przypadku każdego wniosku legislacyjnego jest rzeczą zupełnie naturalną, w Komisji Prawnej rozwiązaliśmy kwestie otwarte za pomocą kompromisu. Chciałbym wyraźnie zaznaczyć, że osiągnięty kompromis jest gotowy do zaakceptowania. Niemniej jednak rozumiem, że warto byłoby trochę zwiększyć grupę popierającą przedmiotowe sprawozdanie. Nie mam nic przeciwko odroczeniu głosowania do kolejnego posiedzenia plenarnego w marcu, jeśli działania podejmowane przez pana posła Schulza mają na celu zwiększenie grupy zwolenników. Jest to moja osobista opinia w tej sprawie. Nie jest to opinia grupy, która dziś rano wyraźnie zagłosowała przeciwko. Moim zdaniem jednak powinniśmy dać socjalistom szansę na znalezienie rozwiązania, tak aby oni także mogli pomóc w likwidowaniu biurokracji i zmniejszaniu obciążenia małych i średnich przedsiębiorstw. ","Klaus-Heiner Lehne,",2,186,not_available,"['ger', 'ger']","['  Klaus-Heiner Lehne,  sprawozdawca. – (DE) Panie przewodniczący, panie i panowie! Uważam, że grupa Postępowego Sojuszu Socjalistów i Demokratów w Parlamencie Europejskim postępuje słusznie, tak szczegółowo przyglądając się sprawozdaniu. Chciałbym jednak zauważyć, że w grudniu 2008 r. Parlament niemal jednogłośnie przyjął rezolucję, w której wzywaliśmy Komisję Europejską do przedłożenia dokładnie takiego rodzaju wniosku, jaki obecnie omawiamy. Parlament musi trzymać się tego, co zadecydował i tego, co od lat jest deklarowanym zamiarem naszej Izby.', 'Ponieważ zaniepokojenie różnymi aspektami w przypadku każdego wniosku legislacyjnego jest rzeczą zupełnie naturalną, w Komisji Prawnej rozwiązaliśmy kwestie otwarte za pomocą kompromisu. Chciałbym wyraźnie zaznaczyć, że osiągnięty kompromis jest gotowy do zaakceptowania. Niemniej jednak rozumiem, że warto byłoby trochę zwiększyć grupę popierającą przedmiotowe sprawozdanie. Nie mam nic przeciwko odroczeniu głosowania do kolejnego posiedzenia plenarnego w marcu, jeśli działania podejmowane przez pana posła Schulza mają na celu zwiększenie grupy zwolenników. Jest to moja osobista opinia w tej sprawie. Nie jest to opinia grupy, która dziś rano wyraźnie zagłosowała przeciwko. Moim zdaniem jednak powinniśmy dać socjalistom szansę na znalezienie rozwiązania, tak aby oni także mogli pomóc w likwidowaniu biurokracji i zmniejszaniu obciążenia małych i średnich przedsiębiorstw. ']"
