,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Genoptagelse af sessionen,FORSÆDE: Jerzy BUZEK Formand (Mødet åbnet kl. 15.05) ,FORSÆDE: Jerzy BUZEK,2,9,not_available,"['dan', 'dan']","['FORSÆDE: Jerzy BUZEK Formand', ' (Mødet åbnet kl. 15.05) ']"
1, 1. Genoptagelse af sessionen,"  Formanden.   – Jeg erklærer Europa-Parlamentets session, der blev afbrudt torsdag den 11. marts 2010, for genoptaget. ",Formanden.,1,16,not_available,['dan'],"['  Formanden.   – Jeg erklærer Europa-Parlamentets session, der blev afbrudt torsdag den 11. marts 2010, for genoptaget. ']"
2, 10. Arbejdsplan,"  Formanden.   – Det endelige dagsordenforslag, der blev udarbejdet den 11. marts 2010 af Formandskonferencen i henhold til forretningsordenens artikel 137, er blevet omdelt.Efter aftale med de politiske grupper ønsker jeg at foreslå følgende ændringer***",Formanden.,3,34,not_available,"['dan', 'dan', 'dan']","['  Formanden.   – Det endelige dagsordenforslag, der blev udarbejdet den 11. marts 2010 af Formandskonferencen i henhold til forretningsordenens artikel 137, er blevet omdelt.', 'Efter aftale med de politiske grupper ønsker jeg at foreslå følgende ændringer', '***']"
3, 10. Arbejdsplan,"  Mario Borghezio  (EFD).   – (IT) Hr. formand! Som i mit allerede fremsendte brev ønsker jeg blot at oplyse formanden om, at særudvalget om finanskrisen uden grund uretmæssigt har udelukket eksperten, den navnkundige demograf, professor Bourcier de Carbon, idet han af udvalget blev beskrevet som værende en upassende person.Der er efter min mening tale om en særdeles alvorlig sag, hvor en person af ideologiske årsager er blevet udelukket som ekspert af et af Parlamentets udvalg … (Formanden afbrød taleren) ",Mario Borghezio  (EFD).,3,77,not_available,"['ita', 'ita', 'ita']","['  Mario Borghezio  (EFD).   – (IT) Hr. formand! Som i mit allerede fremsendte brev ønsker jeg blot at oplyse formanden om, at særudvalget om finanskrisen uden grund uretmæssigt har udelukket eksperten, den navnkundige demograf, professor Bourcier de Carbon, idet han af udvalget blev beskrevet som værende en upassende person.', 'Der er efter min mening tale om en særdeles alvorlig sag, hvor en person af ideologiske årsager er blevet udelukket som ekspert af et af Parlamentets udvalg … ', '(Formanden afbrød taleren) ']"
4, 10. Arbejdsplan,"  Formanden.   – Hr. Borghezio! Dette er ikke et indlæg til forretningsordenen, da det drejer sig om et plenarmøde. De bedes tage emner af denne art op på udvalgsmøder, hvor disse spørgsmål kan behandles, men på plenarmøder skal indlæg til forretningsordenen vedrøre arbejdet på plenarmøderne, og ikke arbejdet på udvalgsmøderne. ",Formanden.,1,48,not_available,['dan'],"['  Formanden.   – Hr. Borghezio! Dette er ikke et indlæg til forretningsordenen, da det drejer sig om et plenarmøde. De bedes tage emner af denne art op på udvalgsmøder, hvor disse spørgsmål kan behandles, men på plenarmøder skal indlæg til forretningsordenen vedrøre arbejdet på plenarmøderne, og ikke arbejdet på udvalgsmøderne. ']"
5, 10. Arbejdsplan,"  William (The Earl of) Dartmouth  (EFD).   – (EN) Hr. formand! Den 11. marts blev min mikrofon slukket af De Liberales medlem i forsædet under forhandlingerne om den arktiske politik, mens jeg stadig havde en fjerdedel af min tildelte taletid tilbage. Dette er stort set uden fortilfælde.Jeg har allerede tilsendt Dem et brev, som jeg ikke har modtaget svar på, og jeg ønsker at få at vide, hvilken bestemmelse der lå til grund for, at mikrofonen blev slukket, og hvorfor det var relevant at anvende den pågældende bestemmelse. Det eneste, jeg gjorde, var at komme med berettigede og under alle omstændigheder acceptable politiske bemærkninger, som De Liberales medlem i forsædet var uenig i. Derfor blev mikrofonen slukket. Hvis Parlamentet censurerer politiske bemærkninger, er det ikke længere et parlament. ",William (The Earl of) Dartmouth  (EFD).,2,127,not_available,"['eng', 'eng']","['  William (The Earl of) Dartmouth  (EFD).   – (EN) Hr. formand! Den 11. marts blev min mikrofon slukket af De Liberales medlem i forsædet under forhandlingerne om den arktiske politik, mens jeg stadig havde en fjerdedel af min tildelte taletid tilbage. Dette er stort set uden fortilfælde.', 'Jeg har allerede tilsendt Dem et brev, som jeg ikke har modtaget svar på, og jeg ønsker at få at vide, hvilken bestemmelse der lå til grund for, at mikrofonen blev slukket, og hvorfor det var relevant at anvende den pågældende bestemmelse. Det eneste, jeg gjorde, var at komme med berettigede og under alle omstændigheder acceptable politiske bemærkninger, som De Liberales medlem i forsædet var uenig i. Derfor blev mikrofonen slukket. Hvis Parlamentet censurerer politiske bemærkninger, er det ikke længere et parlament. ']"
6, 10. Arbejdsplan,"  Formanden.   – Parlamentets næstformand, der ledede forhandlingerne på det pågældende tidspunkt, anvendte den procedure, der vedrører artikel 20, stk. 2, i forretningsordenen, korrekt. De vil modtage mit skriftlige svar på Deres brev.***TorsdagGruppen for Det Europæiske Folkeparti (Kristelige Demokrater) har anmodet om udsættelse til næste session af afstemningen om Formandskonferencens forslag til beslutning om overgang til Lissabontraktaten af verserende interinstitutionelle lovgivningsforslag. Dette omhandler således en udsættelse af afstemningen. ",Formanden.,4,67,not_available,"['dan', 'dan', 'dan', 'dan']","['  Formanden.   – Parlamentets næstformand, der ledede forhandlingerne på det pågældende tidspunkt, anvendte den procedure, der vedrører artikel 20, stk. 2, i forretningsordenen, korrekt. De vil modtage mit skriftlige svar på Deres brev.', '***', 'Torsdag', 'Gruppen for Det Europæiske Folkeparti (Kristelige Demokrater) har anmodet om udsættelse til næste session af afstemningen om Formandskonferencens forslag til beslutning om overgang til Lissabontraktaten af verserende interinstitutionelle lovgivningsforslag. Dette omhandler således en udsættelse af afstemningen. ']"
7, 10. Arbejdsplan,"  József Szájer  (PPE).   – Hr. formand! Vi har anmodet om udsættelse af afstemningen om dette forslag for at støtte Parlamentet. Vi havde oprindelig sat det på dagsordenen, idet vi antog, at alt var i orden. Det var imidlertid en hurtig procedure, og vi erfarede i mellemtiden, at ikke alle udvalg var blevet behørigt hørt om dette spørgsmål. Forslaget er stillet af PPE-Gruppen, men nogle af udvalgene ønsker mere tid til at behandle dette meget væsentlige og komplicerede spørgsmål, uanset hvor meget det haster. Vi anmoder derfor om en udsættelse af afstemningen om dette spørgsmål. ",József Szájer  (PPE).,1,94,not_available,['dan'],"['  József Szájer  (PPE).   – Hr. formand! Vi har anmodet om udsættelse af afstemningen om dette forslag for at støtte Parlamentet. Vi havde oprindelig sat det på dagsordenen, idet vi antog, at alt var i orden. Det var imidlertid en hurtig procedure, og vi erfarede i mellemtiden, at ikke alle udvalg var blevet behørigt hørt om dette spørgsmål. Forslaget er stillet af PPE-Gruppen, men nogle af udvalgene ønsker mere tid til at behandle dette meget væsentlige og komplicerede spørgsmål, uanset hvor meget det haster. Vi anmoder derfor om en udsættelse af afstemningen om dette spørgsmål. ']"
8, 11. Velkomstord,"  Formanden.   – Jeg har en særlig meddelelse til medlemmerne. Jeg ønsker delegationen fra Det Panafrikanske Parlament under ledelse af parlamentets næstformand, fru Mugyenyi, hjertelig velkommen. Delegationen vil være til stede under vores møde. Lad os byde den velkommen.(Bifald)Anden næstformand i Det Panafrikanske Parlament og leder af delegationen for forbindelserne med Europa-Parlamentet! Vores parlamenter arbejder tæt sammen, og Deres tilstedeværelse i dag glæder os meget.Jeg vil benytte lejligheden til at takke Dem for at have inviteret mig til at tale på mødet i Det Panafrikanske Parlament om ca. tre uger. Desværre er jeg ikke i stand til at deltage, men jeg vil sende Dem et brev i denne anledning. Jeg er sikker på, at vi får lejlighed til at mødes igen.Hjertelig velkommen til hele delegationen. ",Formanden.,5,128,not_available,"['dan', 'dan', 'dan', 'dan', 'dan']","['  Formanden.   – Jeg har en særlig meddelelse til medlemmerne. Jeg ønsker delegationen fra Det Panafrikanske Parlament under ledelse af parlamentets næstformand, fru Mugyenyi, hjertelig velkommen. Delegationen vil være til stede under vores møde. Lad os byde den velkommen.', '(Bifald)', 'Anden næstformand i Det Panafrikanske Parlament og leder af delegationen for forbindelserne med Europa-Parlamentet! Vores parlamenter arbejder tæt sammen, og Deres tilstedeværelse i dag glæder os meget.', 'Jeg vil benytte lejligheden til at takke Dem for at have inviteret mig til at tale på mødet i Det Panafrikanske Parlament om ca. tre uger. Desværre er jeg ikke i stand til at deltage, men jeg vil sende Dem et brev i denne anledning. Jeg er sikker på, at vi får lejlighed til at mødes igen.', 'Hjertelig velkommen til hele delegationen. ']"
9, 12. Forberedelse af Det Europæiske Råd (25.-26. marts 2010) (forhandling) ,  Formanden.   – Næste punkt på dagsordenen er forhandlingen om Rådets og Kommissionens erklæring om forberedelse af mødet i Det Europæiske Råd (25.-26. marts 2010). ,Formanden.,1,24,not_available,['dan'],['  Formanden.   – Næste punkt på dagsordenen er forhandlingen om Rådets og Kommissionens erklæring om forberedelse af mødet i Det Europæiske Råd (25.-26. marts 2010). ']
