,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Wiederaufnahme der Sitzungsperiode,VORSITZ: Jerzy BUZEK Präsident (Die Sitzung wird um 17.00 Uhr eröffnet.) ,VORSITZ: Jerzy BUZEK,2,12,not_available,"['ger', 'ger']","['VORSITZ: Jerzy BUZEK Präsident', ' (Die Sitzung wird um 17.00 Uhr eröffnet.) ']"
1, 1. Wiederaufnahme der Sitzungsperiode,  Der Präsident.   – Ich erkläre die am 16. Juli 2009 unterbrochene Sitzungsperiode des Europäischen Parlaments für wiederaufgenommen. ,Der Präsident.,1,16,not_available,['ger'],['  Der Präsident.   – Ich erkläre die am 16. Juli 2009 unterbrochene Sitzungsperiode des Europäischen Parlaments für wiederaufgenommen. ']
2, 2. Erklärungen des Präsidenten,"  Der Präsident.   – Vor etwas mehr als 14 Tagen nahm ich auf der Westerplatte an den Gedenkfeiern zum 70. Jahrestag des Beginns des Zweiten Weltkriegs teil. Dieser Krieg stürzte Europa in Terror, forderte Millionen Opfer und teilte unseren Kontinent fast ein halbes Jahrhundert lang. Wir dürfen niemals vergessen, dass Krieg und Gewalt in dieses unser Europa wieder zurückkommen könnte.***Ich muss an eine andere Gewalttat erinnern, die sich diesen Sommer ereignet hat. Zwei Beamte der spanischen Guardia Civil wurden bei der Ausübung ihrer Pflichten von der ETA getötet.Ich bedauere, das Parlament über den Tod von Herrn Ernest Gline informieren zu müssen, einem ehemaligen belgischen Kollegen, der am 10. August im Alter von 78 Jahren verstarb. Herr Gline war von 1968 bis 1994 Mitglied des Europäischen Parlaments. Von 1979 bis 1984 war er ebenfalls Vorsitzender der Sozialistischen Fraktion.Ich bedauere, Sie ebenfalls über den Tod von Sir Christopher Prout, einem ehemaligen britischen Kollegen, informieren zu müssen, der am 12. Juli im Alter von 67 Jahren verstarb. Sir Christopher Prout, der spätere Lord Kingsland, war von 1979 bis 1994 Mitglied des Europäischen Parlaments. Er war zwischen 1987 und 1994 auch Vorsitzender der Fraktion der Europäischen Demokraten. Bevor wir unsere Diskussionen fortsetzen, bitte ich Sie, gemeinsam mit mir jener zu gedenken, die ihr Leben bei der Verteidigung Europas verloren, sowie jener, die ihr Leben in den Dienst Europas stellten und daran mitwirkten, es zu dem zu machen, was es heute ist.(Das Parlament erhebt sich und legt eine Schweigeminute ein.) ",Der Präsident.,7,247,not_available,"['ger', 'ger', 'ger', 'ger', 'ger', 'ger', 'ger']","['  Der Präsident.   – Vor etwas mehr als 14 Tagen nahm ich auf der Westerplatte an den Gedenkfeiern zum 70. Jahrestag des Beginns des Zweiten Weltkriegs teil. Dieser Krieg stürzte Europa in Terror, forderte Millionen Opfer und teilte unseren Kontinent fast ein halbes Jahrhundert lang. Wir dürfen niemals vergessen, dass Krieg und Gewalt in dieses unser Europa wieder zurückkommen könnte.', '***', 'Ich muss an eine andere Gewalttat erinnern, die sich diesen Sommer ereignet hat. Zwei Beamte der spanischen Guardia Civil wurden bei der Ausübung ihrer Pflichten von der ETA getötet.', 'Ich bedauere, das Parlament über den Tod von Herrn Ernest Gline informieren zu müssen, einem ehemaligen belgischen Kollegen, der am 10. August im Alter von 78 Jahren verstarb. Herr Gline war von 1968 bis 1994 Mitglied des Europäischen Parlaments. Von 1979 bis 1984 war er ebenfalls Vorsitzender der Sozialistischen Fraktion.', 'Ich bedauere, Sie ebenfalls über den Tod von Sir Christopher Prout, einem ehemaligen britischen Kollegen, informieren zu müssen, der am 12. Juli im Alter von 67 Jahren verstarb. Sir Christopher Prout, der spätere Lord Kingsland, war von 1979 bis 1994 Mitglied des Europäischen Parlaments. Er war zwischen 1987 und 1994 auch Vorsitzender der Fraktion der Europäischen Demokraten. ', 'Bevor wir unsere Diskussionen fortsetzen, bitte ich Sie, gemeinsam mit mir jener zu gedenken, die ihr Leben bei der Verteidigung Europas verloren, sowie jener, die ihr Leben in den Dienst Europas stellten und daran mitwirkten, es zu dem zu machen, was es heute ist.', '(Das Parlament erhebt sich und legt eine Schweigeminute ein.) ']"
3, 15. Arbeitsplan,"  Der Präsident.   – Der endgültige Entwurf der Tagesordnung, der am Donnerstag, dem 10. September 2009 durch die Konferenz der Präsidenten gemäß Artikel 137 der Geschäftsordnung erstellt wurde, wurde verteilt.Montag und DienstagKeine Änderungen. ",Der Präsident.,3,32,not_available,"['ger', 'ger', 'ger']","['  Der Präsident.   – Der endgültige Entwurf der Tagesordnung, der am Donnerstag, dem 10. September 2009 durch die Konferenz der Präsidenten gemäß Artikel 137 der Geschäftsordnung erstellt wurde, wurde verteilt.', 'Montag und Dienstag', 'Keine Änderungen. ']"
4, 15. Arbeitsplan,"  Bruno Gollnisch  (NI).   – (FR) Herr Präsident, ich werde mich sehr kurz fassen.Ich möchte mich auf die Geschäftsordnung in Bezug auf die Konferenz der Präsidenten berufen, die, wie Sie sagten, die Tagesordnung festlegt.Unsere Geschäftsordnung sieht vor, dass die Konferenz der Präsidenten aus Ihnen, natürlich, aus den Fraktionsvorsitzenden und auch aus einem Vertreter der fraktionslosen Abgeordneten besteht.Bis zum heutigen Tag wurde der Vertreter der fraktionslosen Abgeordneten noch nicht benannt. Einige der fraktionslosen Abgeordneten haben Ihnen zu diesem Thema geschrieben und sind gerne bereit, sich mit Ihnen zu treffen.Es wäre gut, Herr Präsident, wenn Sie eine Sitzung aller fraktionslosen Abgeordneten einberufen könnten, damit sie gemäß der Geschäftsordnung ihren Vertreter für die Konferenz der Präsidenten wählen können und die Konferenz ihre Entscheidungen mit der vollständigen Anzahl der Abgeordneten treffen kann. ",Bruno Gollnisch  (NI).,5,130,not_available,"['fra', 'fra', 'fra', 'fra', 'fra']","['  Bruno Gollnisch  (NI).   – (FR) Herr Präsident, ich werde mich sehr kurz fassen.', 'Ich möchte mich auf die Geschäftsordnung in Bezug auf die Konferenz der Präsidenten berufen, die, wie Sie sagten, die Tagesordnung festlegt.', 'Unsere Geschäftsordnung sieht vor, dass die Konferenz der Präsidenten aus Ihnen, natürlich, aus den Fraktionsvorsitzenden und auch aus einem Vertreter der fraktionslosen Abgeordneten besteht.', 'Bis zum heutigen Tag wurde der Vertreter der fraktionslosen Abgeordneten noch nicht benannt. Einige der fraktionslosen Abgeordneten haben Ihnen zu diesem Thema geschrieben und sind gerne bereit, sich mit Ihnen zu treffen.', 'Es wäre gut, Herr Präsident, wenn Sie eine Sitzung aller fraktionslosen Abgeordneten einberufen könnten, damit sie gemäß der Geschäftsordnung ihren Vertreter für die Konferenz der Präsidenten wählen können und die Konferenz ihre Entscheidungen mit der vollständigen Anzahl der Abgeordneten treffen kann. ']"
5, 15. Arbeitsplan,"  Der Präsident.   – Danke für Ihren Kommentar. Ich werde in dieser Sitzung auf Sie und andere Abgeordnete zukommen, um die erforderlichen Vorkehrungen zu treffen.MittwochIch habe einen Antrag der Grüne/FEA-Fraktion für Mittwoch erhalten. ",Der Präsident.,3,34,not_available,"['ger', 'ger', 'ger']","['  Der Präsident.   – Danke für Ihren Kommentar. Ich werde in dieser Sitzung auf Sie und andere Abgeordnete zukommen, um die erforderlichen Vorkehrungen zu treffen.', 'Mittwoch', 'Ich habe einen Antrag der Grüne/FEA-Fraktion für Mittwoch erhalten. ']"
6, 15. Arbeitsplan,"  Daniel Cohn-Bendit,  im Namen der Verts/ALE-Fraktion. – (FR) Sehr verehrte Damen und Herren, die Konferenz der Präsidenten hat dafür gestimmt, die Wahl – die Ernennung – des Präsidenten der Kommission auf die Tagesordnung für Mittwoch zu setzen.Am Dienstagnachmittag werden wir eine Aussprache über die Vorschläge des Präsidenten der Kommission abhalten. Wir schlagen vor, die Abstimmung über die Ernennung zu verschieben, aus dem einfachen Grund, weil das Referendum in Irland in 22 Tagen stattfinden wird. Dieses Referendum ist für die Annahme oder Ablehnung des Vertrags von Lissabon von wesentlicher Bedeutung. Eine heute veröffentlichte Umfrage besagt, dass 62 % der irischen Bevölkerung bereit sind, dafür zu stimmen.Ich bin der Ansicht, dass wir die Abstimmung der Menschen in Irland respektieren müssen, ganz gleich, ob wir für oder gegen den Vertrag von Lissabon sind. Es erscheint uns jedenfalls absurd, wegen 21 Tagen im Rahmen des Vertrags von Nizza eine Abstimmung abzuhalten und einen Präsidenten zu ernennen, wenn wir – zumindest jene, die für den Vertrag von Lissabon sind – die Möglichkeit haben, die Kommission und ihren Präsidenten im Rahmen des Vertrags von Lissabon zu ernennen.Im Oktober wissen wir, wozu wir verpflichtet sind. Der polnische Präsident hat feierlich erklärt, dass er den Vertrag von Lissabon nach dem Referendum in Irland unterzeichnen wird.Das tschechische Verfassungsgericht hat feierlich erklärt, dass es die Entscheidungsfindung zu den beiden Beschwerden gegen den Vertrag von Lissabon beschleunigen werde, da es beim letzten Mal einstimmig gesagt hatte, dass der Vertrag von Lissabon verfassungsmäßig sei.Der tschechische Präsident hat somit keine Möglichkeit, „Nein“ zu sagen, wenn der Vertrag in Polen und Irland ratifiziert wurde.Ich bin fast fertig, aber dies ist sehr wichtig, Herr Präsident. Die Identität des Parlaments steht bei dieser Frage auf dem Spiel und wenn wir nicht zwei Minuten haben, um darüber nachzudenken, dann haben wir unsere Arbeit als Abgeordnete des Europäischen Parlaments nicht getan. Dies ist ein wichtiger Punkt. Aus diesem Grund bitte ich Sie, nicht für oder gegen Herrn Barroso zu stimmen, sondern nach den Menschen in Irland abzustimmen und die Abstimmung heute zu verschieben und gegebenenfalls nächsten Monat abzustimmen. ","Daniel Cohn-Bendit,",7,343,not_available,"['fra', 'fra', 'fra', 'fra', 'fra', 'fra', 'fra']","['  Daniel Cohn-Bendit,  im Namen der Verts/ALE-Fraktion. – (FR) Sehr verehrte Damen und Herren, die Konferenz der Präsidenten hat dafür gestimmt, die Wahl – die Ernennung – des Präsidenten der Kommission auf die Tagesordnung für Mittwoch zu setzen.', 'Am Dienstagnachmittag werden wir eine Aussprache über die Vorschläge des Präsidenten der Kommission abhalten. Wir schlagen vor, die Abstimmung über die Ernennung zu verschieben, aus dem einfachen Grund, weil das Referendum in Irland in 22 Tagen stattfinden wird. Dieses Referendum ist für die Annahme oder Ablehnung des Vertrags von Lissabon von wesentlicher Bedeutung. Eine heute veröffentlichte Umfrage besagt, dass 62 % der irischen Bevölkerung bereit sind, dafür zu stimmen.', 'Ich bin der Ansicht, dass wir die Abstimmung der Menschen in Irland respektieren müssen, ganz gleich, ob wir für oder gegen den Vertrag von Lissabon sind. Es erscheint uns jedenfalls absurd, wegen 21 Tagen im Rahmen des Vertrags von Nizza eine Abstimmung abzuhalten und einen Präsidenten zu ernennen, wenn wir – zumindest jene, die für den Vertrag von Lissabon sind – die Möglichkeit haben, die Kommission und ihren Präsidenten im Rahmen des Vertrags von Lissabon zu ernennen.', 'Im Oktober wissen wir, wozu wir verpflichtet sind. Der polnische Präsident hat feierlich erklärt, dass er den Vertrag von Lissabon nach dem Referendum in Irland unterzeichnen wird.', 'Das tschechische Verfassungsgericht hat feierlich erklärt, dass es die Entscheidungsfindung zu den beiden Beschwerden gegen den Vertrag von Lissabon beschleunigen werde, da es beim letzten Mal einstimmig gesagt hatte, dass der Vertrag von Lissabon verfassungsmäßig sei.', 'Der tschechische Präsident hat somit keine Möglichkeit, „Nein“ zu sagen, wenn der Vertrag in Polen und Irland ratifiziert wurde.', 'Ich bin fast fertig, aber dies ist sehr wichtig, Herr Präsident. Die Identität des Parlaments steht bei dieser Frage auf dem Spiel und wenn wir nicht zwei Minuten haben, um darüber nachzudenken, dann haben wir unsere Arbeit als Abgeordnete des Europäischen Parlaments nicht getan. Dies ist ein wichtiger Punkt. Aus diesem Grund bitte ich Sie, nicht für oder gegen Herrn Barroso zu stimmen, sondern nach den Menschen in Irland abzustimmen und die Abstimmung heute zu verschieben und gegebenenfalls nächsten Monat abzustimmen. ']"
7, 15. Arbeitsplan,"  Martin Schulz,  im Namen der S-D-Fraktion. – Herr Präsident! Der Kollege Cohn-Bendit hat einen Antrag aufgegriffen, den meine Fraktion in der Konferenz der Präsidenten in der vergangenen Woche gestellt hat. Wir haben diesen Antrag gestellt, weil wir glauben, dass weniger die Frage des irischen Referendums und auch nicht die Frage des Verfassungsgerichtshofs in Prag, sondern die Frage der mangelnden Kohäsion in den Vorstellungen des Rates der Grund für die herrschende Konfusion ist. Es ist ganz eindeutig, dass eine Rechtsgemeinschaft – und die Europäische Union bezeichnet sich als eine Rechtsgemeinschaft – auf der Grundlage des gültigen Rechts handeln muss. Das gültige Recht ist der Nizza-Vertrag. Also gibt es keine Alternative dazu, mit dem Nizza-Vertrag zu arbeiten, und zwar mit dem Präsidenten und allen Kommissaren.Der Rat will den Präsidenten auf der Grundlage des Nizza-Vertrags wählen und dann das tun, was Herr Cohn-Bendit angedeutet hat, nämlich anschließend bei den Kommissaren den Lissabon-Vertrag anwenden, was bedeuten würde, dass wir einen Kommissionspräsidenten haben, der auf einer anderen Rechtsgrundlage gewählt ist als seine Kommissare – was übrigens der Kommissionspräsident selbst sehr bedauert. Deshalb läuft er ja schon überall herum und redet von der Lissabon-Mehrheit, die er braucht, die er aber nicht bekommen wird.Allein das zeigt ja schon, dass die Konfusion, die der Rat verursacht hat, der EU und auch dem Kommissionspräsidenten selbst keineswegs zuträglich ist. Aus diesem Grund waren wir der Auffassung, die Abstimmung sollte verschoben werden, bis der Rat sich darauf geeinigt hat, was er will. Deshalb unterstützen wird diesen .....(Der Präsident unterbricht den Redner.)Wir sind der Meinung, dass die Verschiebung aus Gründen notwendig ist, die sich geringfügig von den von Herrn Cohn-Bendit erwähnten Gründen unterscheiden, und unterstützen aus den von uns dargelegten Gründen diesen Antrag.","Martin Schulz,",5,290,not_available,"['ger', 'ger', 'ger', 'ger', 'ger']","['  Martin Schulz,  im Namen der S-D-Fraktion. – Herr Präsident! Der Kollege Cohn-Bendit hat einen Antrag aufgegriffen, den meine Fraktion in der Konferenz der Präsidenten in der vergangenen Woche gestellt hat. Wir haben diesen Antrag gestellt, weil wir glauben, dass weniger die Frage des irischen Referendums und auch nicht die Frage des Verfassungsgerichtshofs in Prag, sondern die Frage der mangelnden Kohäsion in den Vorstellungen des Rates der Grund für die herrschende Konfusion ist. Es ist ganz eindeutig, dass eine Rechtsgemeinschaft – und die Europäische Union bezeichnet sich als eine Rechtsgemeinschaft – auf der Grundlage des gültigen Rechts handeln muss. Das gültige Recht ist der Nizza-Vertrag. Also gibt es keine Alternative dazu, mit dem Nizza-Vertrag zu arbeiten, und zwar mit dem Präsidenten und allen Kommissaren.', 'Der Rat will den Präsidenten auf der Grundlage des Nizza-Vertrags wählen und dann das tun, was Herr Cohn-Bendit angedeutet hat, nämlich anschließend bei den Kommissaren den Lissabon-Vertrag anwenden, was bedeuten würde, dass wir einen Kommissionspräsidenten haben, der auf einer anderen Rechtsgrundlage gewählt ist als seine Kommissare – was übrigens der Kommissionspräsident selbst sehr bedauert. Deshalb läuft er ja schon überall herum und redet von der Lissabon-Mehrheit, die er braucht, die er aber nicht bekommen wird.', 'Allein das zeigt ja schon, dass die Konfusion, die der Rat verursacht hat, der EU und auch dem Kommissionspräsidenten selbst keineswegs zuträglich ist. Aus diesem Grund waren wir der Auffassung, die Abstimmung sollte verschoben werden, bis der Rat sich darauf geeinigt hat, was er will. Deshalb unterstützen wird diesen .....', '(Der Präsident unterbricht den Redner.)', 'Wir sind der Meinung, dass die Verschiebung aus Gründen notwendig ist, die sich geringfügig von den von Herrn Cohn-Bendit erwähnten Gründen unterscheiden, und unterstützen aus den von uns dargelegten Gründen diesen Antrag.']"
8, 15. Arbeitsplan,"  Der Präsident.   – Ich möchte nun einen Abgeordneten bitten, sich gegen den Antrag zu äußern. Herr Daul hat um das Wort gebeten. Sie haben das Wort, Herr Daul. ",Der Präsident.,1,27,not_available,['ger'],"['  Der Präsident.   – Ich möchte nun einen Abgeordneten bitten, sich gegen den Antrag zu äußern. Herr Daul hat um das Wort gebeten. Sie haben das Wort, Herr Daul. ']"
9, 15. Arbeitsplan,"  Joseph Daul,  im Namen der PPE-Fraktion. – (FR) Herr Präsident, ich halte mich stets an meine Redezeit, wie Sie wissen.Erstens, ich verstehe Herrn Cohn-Bendit nicht: Er hätte bereits beantragen müssen, die Wahlen zum Europäischen Parlament so lange zu verschieben, bis wir den Vertrag von Lissabon hätten.Denn heute haben wir den Vertrag von Nizza im Europäischen Parlament, wir fordern, dass dieser Vertrag Anwendung findet, bis der Vertrag von Lissabon in Kraft tritt. Ich möchte ebenfalls darum bitten, dass wir, bis wir wieder über Herrn Barroso abstimmen können, bis zum Schluss an den Artikeln festhalten. Das Parlament muss bereit sein, um unter dem Vertrag von Lissabon zu funktionieren und dann werden wir über Herrn Barroso und den Vertrag von Lissabon abstimmen können, Herr Cohn-Bendit. Ansonsten werden wir nicht konsequent sein. Das war es, was ich Ihnen gerne sagen wollte.Um eine Kommission zu haben – und das werde ich morgen beantragen – möchte ich darum bitten, dass wir nach dem Referendum am 2. Oktober eine Kommission auf der Grundlage des Vertrags einrichten, der existiert, nämlich der Vertrag von Nizza. Wir werden über den Vertrag von Lissabon diskutieren, wenn die Zeit reif ist, wenn Herr Cohn-Bendit Herrn Klaus überzeugt hat, zu unterschreiben – und da er bereit ist, dies zu tun, wird er dies sehr rasch tun. Wir werden das Parlament unter den Vertrag von Lissabon setzen und dann werden wir unseren Präsidenten der Kommission unter dem Vertrag von Lissabon wählen, weil wir, wenn wir konsequent sein wollen, dies von Anfang bis Ende sein müssen. Was wir jetzt brauchen, ist eine Kommission, die in der Rezession funktioniert, eine Kommission, die unter Kopenhagen funktioniert. Wie Sie wissen, liegt jedoch noch ein langer Weg vor uns, bis alle Kommissare und die Kommission in Gang gekommen sind.Aus diesem Grund beantrage ich zusammen mit meinen gleichermaßen kompetenten Fraktionskollegen, dass wir am Mittwoch über den Präsidenten der Kommission abstimmen.(Beifall) ","Joseph Daul,",6,315,not_available,"['fra', 'fra', 'fra', 'fra', 'fra', 'fra']","['  Joseph Daul,  im Namen der PPE-Fraktion. – (FR) Herr Präsident, ich halte mich stets an meine Redezeit, wie Sie wissen.', 'Erstens, ich verstehe Herrn Cohn-Bendit nicht: Er hätte bereits beantragen müssen, die Wahlen zum Europäischen Parlament so lange zu verschieben, bis wir den Vertrag von Lissabon hätten.', 'Denn heute haben wir den Vertrag von Nizza im Europäischen Parlament, wir fordern, dass dieser Vertrag Anwendung findet, bis der Vertrag von Lissabon in Kraft tritt. Ich möchte ebenfalls darum bitten, dass wir, bis wir wieder über Herrn Barroso abstimmen können, bis zum Schluss an den Artikeln festhalten. Das Parlament muss bereit sein, um unter dem Vertrag von Lissabon zu funktionieren und dann werden wir über Herrn Barroso und den Vertrag von Lissabon abstimmen können, Herr Cohn-Bendit. Ansonsten werden wir nicht konsequent sein. Das war es, was ich Ihnen gerne sagen wollte.', 'Um eine Kommission zu haben – und das werde ich morgen beantragen – möchte ich darum bitten, dass wir nach dem Referendum am 2. Oktober eine Kommission auf der Grundlage des Vertrags einrichten, der existiert, nämlich der Vertrag von Nizza. Wir werden über den Vertrag von Lissabon diskutieren, wenn die Zeit reif ist, wenn Herr Cohn-Bendit Herrn Klaus überzeugt hat, zu unterschreiben – und da er bereit ist, dies zu tun, wird er dies sehr rasch tun. Wir werden das Parlament unter den Vertrag von Lissabon setzen und dann werden wir unseren Präsidenten der Kommission unter dem Vertrag von Lissabon wählen, weil wir, wenn wir konsequent sein wollen, dies von Anfang bis Ende sein müssen. Was wir jetzt brauchen, ist eine Kommission, die in der Rezession funktioniert, eine Kommission, die unter Kopenhagen funktioniert. Wie Sie wissen, liegt jedoch noch ein langer Weg vor uns, bis alle Kommissare und die Kommission in Gang gekommen sind.', 'Aus diesem Grund beantrage ich zusammen mit meinen gleichermaßen kompetenten Fraktionskollegen, dass wir am Mittwoch über den Präsidenten der Kommission abstimmen.', '(Beifall) ']"
