,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Wiederaufnahme der Sitzungsperiode,VORSITZ: JERZY BUZEK Der Präsident (Die Sitzung wird um 17.05 Uhr eröffnet.) ,VORSITZ: JERZY BUZEK,2,13,not_available,"['ger', 'ger']","['VORSITZ: JERZY BUZEK Der Präsident', ' (Die Sitzung wird um 17.05 Uhr eröffnet.) ']"
1, 1. Wiederaufnahme der Sitzungsperiode,"  Der Präsident.   – Ich erkläre die am Donnerstag, den 8. Oktober 2009, unterbrochene Sitzung des Europäischen Parlaments für wiederaufgenommen.",Der Präsident.,1,18,not_available,['ger'],"['  Der Präsident.   – Ich erkläre die am Donnerstag, den 8. Oktober 2009, unterbrochene Sitzung des Europäischen Parlaments für wiederaufgenommen.']"
2, 2. Erklärung des Präsidenten,"  Der Präsident.   – Meine Damen und Herren, ich möchte gerne vor Beginn der Sitzung einige Worte an Sie richten. Wie Sie wissen, hat der polnische Präsident, Lech Kaczyński, den Vertrag von Lissabon vor 10 Tagen unterzeichnet. Ich bin sicher, dass wir uns dadurch dem Abschluss des Ratifizierungsprozesses um einen weiteren Schritt genähert haben. Ich bin mir auch sicher, dass die Ratifizierung bald durch die Tschechische Republik abgeschlossen wird.Ich teile Ihnen mit, dass unsere erste Fragestunde in dieser Woche am Dienstag um 15 Uhr mit dem Präsidenten der Europäischen Kommission, José Manuel Barroso, stattfinden wird. Diese Debatte stellt auf institutioneller Ebene eine maßgebliche Änderung dar. Sie wird die Arbeit des Europäischen Parlaments mit der Kommission deutlich verbessern. Ich habe dieses Thema mit den Vorsitzenden der Fraktionen und mit Präsident Barroso erörtert und bin sehr damit zufrieden, dass die neue Vorgangsweise sich dauerhaft in den Plenarsitzungen in Straßburg etablieren wird. Ich bin mir sicher, dass unsere Debatten dadurch lebhafter und unsere Diskussionen weitreichender werden.***Meine Damen und Herren, wir haben am 10. Oktober den „Internationalen Tag gegen die Todesstrafe“ gefeiert. Seit 2007 fällt dieses Datum auch mit dem „Europäischen Tag gegen die Todesstrafe“ zusammen, an dem wir unsere Entschlossenheit und unser Engagement gegen diese unmenschliche Vorgehensweise bekunden. Wir unterstützen ebenfalls ein weltweites Moratorium gemäß einer Parlamentserklärung, die in Form eines Entschließungsantrags 2007 abgegeben wurde, sowie einer Resolution der Generalversammlung der Vereinten Nationen.In einer Presseerklärung vom 9. Oktober habe ich in meinem Namen und im Namen des Europäischen Parlaments unseren Einsatz hervorgehoben, ein Europa ohne Todesstrafe zu schaffen und auch für ihre Abschaffung weltweit einzutreten. Das ist unsere gemeinsame Verpflichtung. Leider gibt es immer noch ein Land in Europa, in dem die Todesstrafe verhängt und ausgeführt wird. Dieses Land ist Belarus. Wir verurteilen die Hinrichtungen im Iran und wir machen uns große Sorgen um die Iraner, die nach den Demonstrationen infolge der Präsidentschaftswahlen im Juni zum Tode verurteilt wurden. Wir sind vor allem gegen die Todesstrafe bei Jugendlichen. In diesem Jahr ist der 20. Jahrestag des Übereinkommens über die Rechte des Kindes, in dem die Hinrichtung von Minderjährigen ausdrücklich verboten wird.Wir müssen uns weiterhin entschlossen gegen die Todesstrafe stellen und uns gegen die Anwendung in anderen Teilen der Welt aussprechen. Die letzten Ereignisse in China, bei denen 12 Menschen nach ethnischen Unruhen und Gewalt in Urumchi in der Provinz Xinjiang zum Tode verurteilt wurden, haben uns sehr verstört. Trotz der schweren Verbrechen, die im Laufe dieser Unruhen im Juni vorgekommen sind, rufen wir die Behörden in China auf, die Standards gerechter Gerichtsverfahren beizubehalten. Fälle in den Vereinigten Staaten, bei denen die Todesstrafe verhängt und ausgeführt wurde haben uns ebenso verstört. Das gilt speziell für den Staat Ohio, in dem nach einigen erfolglosen Versuchen Hinrichtungen durch tödliche Injektion verschoben wurden.Ich möchte nochmals unseren Aufruf an jedes Land wiederholen, in dem die Todesstrafe weiterhin angewendet wird, sie aus dem Strafgesetz zu verbannen und, bis zur endgültigen Abschaffung, ein Moratorium hinsichtlich der Verhängung und Ausführung von Todesurteilen einzurichten.(Beifall) ",Der Präsident.,8,496,not_available,"['ger', 'ger', 'ger', 'ger', 'ger', 'ger', 'ger', 'ger']","['  Der Präsident.   – Meine Damen und Herren, ich möchte gerne vor Beginn der Sitzung einige Worte an Sie richten. Wie Sie wissen, hat der polnische Präsident, Lech Kaczyński, den Vertrag von Lissabon vor 10 Tagen unterzeichnet. Ich bin sicher, dass wir uns dadurch dem Abschluss des Ratifizierungsprozesses um einen weiteren Schritt genähert haben. Ich bin mir auch sicher, dass die Ratifizierung bald durch die Tschechische Republik abgeschlossen wird.', 'Ich teile Ihnen mit, dass unsere erste Fragestunde in dieser Woche am Dienstag um 15 Uhr mit dem Präsidenten der Europäischen Kommission, José Manuel Barroso, stattfinden wird. Diese Debatte stellt auf institutioneller Ebene eine maßgebliche Änderung dar. Sie wird die Arbeit des Europäischen Parlaments mit der Kommission deutlich verbessern. Ich habe dieses Thema mit den Vorsitzenden der Fraktionen und mit Präsident Barroso erörtert und bin sehr damit zufrieden, dass die neue Vorgangsweise sich dauerhaft in den Plenarsitzungen in Straßburg etablieren wird. Ich bin mir sicher, dass unsere Debatten dadurch lebhafter und unsere Diskussionen weitreichender werden.', '***', 'Meine Damen und Herren, wir haben am 10. Oktober den „Internationalen Tag gegen die Todesstrafe“ gefeiert. Seit 2007 fällt dieses Datum auch mit dem „Europäischen Tag gegen die Todesstrafe“ zusammen, an dem wir unsere Entschlossenheit und unser Engagement gegen diese unmenschliche Vorgehensweise bekunden. Wir unterstützen ebenfalls ein weltweites Moratorium gemäß einer Parlamentserklärung, die in Form eines Entschließungsantrags 2007 abgegeben wurde, sowie einer Resolution der Generalversammlung der Vereinten Nationen.', 'In einer Presseerklärung vom 9. Oktober habe ich in meinem Namen und im Namen des Europäischen Parlaments unseren Einsatz hervorgehoben, ein Europa ohne Todesstrafe zu schaffen und auch für ihre Abschaffung weltweit einzutreten. Das ist unsere gemeinsame Verpflichtung. Leider gibt es immer noch ein Land in Europa, in dem die Todesstrafe verhängt und ausgeführt wird. Dieses Land ist Belarus. Wir verurteilen die Hinrichtungen im Iran und wir machen uns große Sorgen um die Iraner, die nach den Demonstrationen infolge der Präsidentschaftswahlen im Juni zum Tode verurteilt wurden. Wir sind vor allem gegen die Todesstrafe bei Jugendlichen. In diesem Jahr ist der 20. Jahrestag des Übereinkommens über die Rechte des Kindes, in dem die Hinrichtung von Minderjährigen ausdrücklich verboten wird.', 'Wir müssen uns weiterhin entschlossen gegen die Todesstrafe stellen und uns gegen die Anwendung in anderen Teilen der Welt aussprechen. Die letzten Ereignisse in China, bei denen 12 Menschen nach ethnischen Unruhen und Gewalt in Urumchi in der Provinz Xinjiang zum Tode verurteilt wurden, haben uns sehr verstört. Trotz der schweren Verbrechen, die im Laufe dieser Unruhen im Juni vorgekommen sind, rufen wir die Behörden in China auf, die Standards gerechter Gerichtsverfahren beizubehalten. Fälle in den Vereinigten Staaten, bei denen die Todesstrafe verhängt und ausgeführt wurde haben uns ebenso verstört. Das gilt speziell für den Staat Ohio, in dem nach einigen erfolglosen Versuchen Hinrichtungen durch tödliche Injektion verschoben wurden.', 'Ich möchte nochmals unseren Aufruf an jedes Land wiederholen, in dem die Todesstrafe weiterhin angewendet wird, sie aus dem Strafgesetz zu verbannen und, bis zur endgültigen Abschaffung, ein Moratorium hinsichtlich der Verhängung und Ausführung von Todesurteilen einzurichten.', '(Beifall) ']"
3, 15. Arbeitsplan,"  Der Präsident.   – Die endgültige Version des Entwurfs der Tagesordnung, die bei der Konferenz der Präsidenten am Donnerstag, den 15. Oktober 2009 gemäß Artikel 137 der Geschäftsordnung erstellt wurde, ist verteilt worden.Montag: ",Der Präsident.,2,32,not_available,"['ger', 'ger']","['  Der Präsident.   – Die endgültige Version des Entwurfs der Tagesordnung, die bei der Konferenz der Präsidenten am Donnerstag, den 15. Oktober 2009 gemäß Artikel 137 der Geschäftsordnung erstellt wurde, ist verteilt worden.', 'Montag: ']"
4, 15. Arbeitsplan,"  Bruno Gollnisch  (NI).   – (FR) Herr Präsident, meine Rede bezieht sich tatsächlich auf die Tagesordnung von Montag.Der Entwurf der Tagesordnung, den wir vor dem Dokument erhalten haben, über das wir abstimmen müssen, beinhaltet meines Wissens eine Debatte über drei Fälle parlamentarischer Immunität. Diese Fälle parlamentarischer Immunität sind besonders wichtig, da sie sich u. U. auf den Grundsatz der freien Berufsausübung eines Mitglieds beziehen, das der politischen Anfeindung vonseiten der Regierung, der Gerichte, insbesondere vonseiten der Gerichte, die von der Regierung mittels Staatsanwälte für ihre Zwecke eingesetzt werden, ausgesetzt ist.Mir fällt auf, dass diese Punkte nicht mehr erörtert werden, und ich finde das sehr bedauerlich. Zu einem Bericht von Frau Wallis betreffend die Immunität von Hr. Siwiec gab es eine Abstimmung ohne vorherige Aussprache. Diese Abstimmung ohne vorherige Aussprache gestattet somit dem betreffenden Mitglied keine Ansprachen vor den Kolleginnen und Kollegen, den anderen Mitgliedern. ich finde das sehr bedauerlich.Zum Abschluss möchte ich mich über den Bericht eines anderen Mitglieds, Herrn Speroni, äußern, der von einer großen Mehrheit, faktisch vom gesamten Parlament, glaube ich, angenommen wurde. Der Bericht bezieht sich auf die Haltung der französischen Behörden, die unserem ehemaligen Mitglied, Herrn Marchiani, den Schutz durch seine Immunität in Bezug auf das Abhören von Telefonen verweigerten, sofern diese Art der Immunität Mitgliedern von nationalen Parlamenten gewährt wird.Ich möchte gerne wissen, was aus den Empfehlungen in Herrn Speronis Bericht und insbesondere aus unserer beim Gerichtshof der Europäischen Gemeinschaften eingelegten Beschwerde geworden ist. ",Bruno Gollnisch  (NI).,5,241,not_available,"['fra', 'fra', 'fra', 'fra', 'fra']","['  Bruno Gollnisch  (NI).   – (FR) Herr Präsident, meine Rede bezieht sich tatsächlich auf die Tagesordnung von Montag.', 'Der Entwurf der Tagesordnung, den wir vor dem Dokument erhalten haben, über das wir abstimmen müssen, beinhaltet meines Wissens eine Debatte über drei Fälle parlamentarischer Immunität. Diese Fälle parlamentarischer Immunität sind besonders wichtig, da sie sich u. U. auf den Grundsatz der freien Berufsausübung eines Mitglieds beziehen, das der politischen Anfeindung vonseiten der Regierung, der Gerichte, insbesondere vonseiten der Gerichte, die von der Regierung mittels Staatsanwälte für ihre Zwecke eingesetzt werden, ausgesetzt ist.', 'Mir fällt auf, dass diese Punkte nicht mehr erörtert werden, und ich finde das sehr bedauerlich. Zu einem Bericht von Frau Wallis betreffend die Immunität von Hr. Siwiec gab es eine Abstimmung ohne vorherige Aussprache. Diese Abstimmung ohne vorherige Aussprache gestattet somit dem betreffenden Mitglied keine Ansprachen vor den Kolleginnen und Kollegen, den anderen Mitgliedern. ich finde das sehr bedauerlich.', 'Zum Abschluss möchte ich mich über den Bericht eines anderen Mitglieds, Herrn Speroni, äußern, der von einer großen Mehrheit, faktisch vom gesamten Parlament, glaube ich, angenommen wurde. Der Bericht bezieht sich auf die Haltung der französischen Behörden, die unserem ehemaligen Mitglied, Herrn Marchiani, den Schutz durch seine Immunität in Bezug auf das Abhören von Telefonen verweigerten, sofern diese Art der Immunität Mitgliedern von nationalen Parlamenten gewährt wird.', 'Ich möchte gerne wissen, was aus den Empfehlungen in Herrn Speronis Bericht und insbesondere aus unserer beim Gerichtshof der Europäischen Gemeinschaften eingelegten Beschwerde geworden ist. ']"
5, 15. Arbeitsplan,"  Der Präsident.   – Es hat keine Anfrage zu einer Debatte über parlamentarische Immunität gegeben. Deshalb wird die entsprechende Abstimmung dazu morgen stattfinden. Wenn eine Anfrage vorläge, hätten wir diese Angelegenheit anders behandelt. Die Tagesordnung enthält dazu keine Debatte, weil es keinen Antrag diesbezüglich gibt.***Dienstag:Es werden keine Änderungsanträge vorgeschlagen.***Mittwoch:Ich habe von der Fraktion der Europäischen Volkspartei (Christdemokraten) eine Anfrage zu einem Änderungsantrag für den Titel des Entschließungsentwurfs zur Informationsfreiheit in Italien und in anderen Mitgliedstaaten der Europäischen Union erhalten. Der geänderte Titel wäre: Informationsfreiheit in der Europäischen Union. ",Der Präsident.,7,90,not_available,"['ger', 'ger', 'ger', 'ger', 'ger', 'ger', 'ger']","['  Der Präsident.   – Es hat keine Anfrage zu einer Debatte über parlamentarische Immunität gegeben. Deshalb wird die entsprechende Abstimmung dazu morgen stattfinden. Wenn eine Anfrage vorläge, hätten wir diese Angelegenheit anders behandelt. Die Tagesordnung enthält dazu keine Debatte, weil es keinen Antrag diesbezüglich gibt.', '***', 'Dienstag:', 'Es werden keine Änderungsanträge vorgeschlagen.', '***', 'Mittwoch:', 'Ich habe von der Fraktion der Europäischen Volkspartei (Christdemokraten) eine Anfrage zu einem Änderungsantrag für den Titel des Entschließungsentwurfs zur Informationsfreiheit in Italien und in anderen Mitgliedstaaten der Europäischen Union erhalten. Der geänderte Titel wäre: Informationsfreiheit in der Europäischen Union. ']"
6, 15. Arbeitsplan,"  Simon Busuttil,  im Namen der PPE-Fraktion. – (MT) Herr Präsident, ein gemeinsamer Punkt, der aus der Debatte über diesen Entschließungsantrag im letzten Monat hervorgegangen ist, ist die notwendige Erörterung des Problems der Meinungsfreiheit, sowohl in als auch außerhalb von Europa. Allerdings können wir nicht, Herr Präsident, gegen ein einzelnes Land zu Felde ziehen. Das Problem bezüglich Italiens ist im Rahmen dieses Entschließungsantrags im Grunde eine nationale politische Debatte, und wir, das Europäische Parlament, müssen wir uns zurückhalten, in eine derartige Debatte einzugreifen. Wenn wir das Wort Italien im Titel dieses Entschließungsantrags belassen, würden wir die Rolle einer höheren Instanz, die wir nicht sind, übernehmen und eigentlich die Autorität und den Respekt gegenüber unserer Institution unterminieren.Wir unterstützen die Meinungsfreiheit innerhalb von Europa und darüber hinaus, und deshalb rufen wir alle, die sich ehrlich für die Meinungsfreiheit einsetzen, dazu auf, für die Änderung des Titels des Entschließungsantrags zu stimmen. ","Simon Busuttil,",2,148,not_available,"['mlt', 'mlt']","['  Simon Busuttil,  im Namen der PPE-Fraktion. – (MT) Herr Präsident, ein gemeinsamer Punkt, der aus der Debatte über diesen Entschließungsantrag im letzten Monat hervorgegangen ist, ist die notwendige Erörterung des Problems der Meinungsfreiheit, sowohl in als auch außerhalb von Europa. Allerdings können wir nicht, Herr Präsident, gegen ein einzelnes Land zu Felde ziehen. Das Problem bezüglich Italiens ist im Rahmen dieses Entschließungsantrags im Grunde eine nationale politische Debatte, und wir, das Europäische Parlament, müssen wir uns zurückhalten, in eine derartige Debatte einzugreifen. Wenn wir das Wort Italien im Titel dieses Entschließungsantrags belassen, würden wir die Rolle einer höheren Instanz, die wir nicht sind, übernehmen und eigentlich die Autorität und den Respekt gegenüber unserer Institution unterminieren.', 'Wir unterstützen die Meinungsfreiheit innerhalb von Europa und darüber hinaus, und deshalb rufen wir alle, die sich ehrlich für die Meinungsfreiheit einsetzen, dazu auf, für die Änderung des Titels des Entschließungsantrags zu stimmen. ']"
7, 15. Arbeitsplan,"  Weber, Manfred,  im Namen der PPE-Fraktion. – Herr Präsident! Ich möchte den Antrag unterstützen und für ihn sprechen.Nicht jedes Thema in Europa ist ein Thema für Europa. Wir praktizieren die Subsidiarität. Und wir als EVP haben Vertrauen in die römischen Kollegen im dortigen Parlament, und wir haben auch Vertrauen in die römischen Gerichte, die italienischen Gerichte, die eigenständig entscheiden können, was gut ist für Italien und was nicht gut ist für Italien. Die italienischen Parlamente haben ja gerade erst bewiesen, dass sie unabhängig sind. Wir diskutieren gerne über Meinungsfreiheit, aber dann bitte über die Meinungsfreiheit in der Europäischen Union. Das muss mit dem Antrag und in seinem Titel deutlich werden. Deswegen bitten wir um Unterstützung für unseren Antrag. ","Weber, Manfred,",2,119,not_available,"['ger', 'ger']","['  Weber, Manfred,  im Namen der PPE-Fraktion. – Herr Präsident! Ich möchte den Antrag unterstützen und für ihn sprechen.', 'Nicht jedes Thema in Europa ist ein Thema für Europa. Wir praktizieren die Subsidiarität. Und wir als EVP haben Vertrauen in die römischen Kollegen im dortigen Parlament, und wir haben auch Vertrauen in die römischen Gerichte, die italienischen Gerichte, die eigenständig entscheiden können, was gut ist für Italien und was nicht gut ist für Italien. Die italienischen Parlamente haben ja gerade erst bewiesen, dass sie unabhängig sind. Wir diskutieren gerne über Meinungsfreiheit, aber dann bitte über die Meinungsfreiheit in der Europäischen Union. Das muss mit dem Antrag und in seinem Titel deutlich werden. Deswegen bitten wir um Unterstützung für unseren Antrag. ']"
8, 15. Arbeitsplan,"  Hannes Swoboda,  im Namen der S&D-Fraktion. – Herr Präsident! Es ist eigentlich ein bisschen ein beschämendes Schauspiel. Wir haben von vornherein klar gesagt, dass es zwar den Anlassfall Italien gibt, darauf wollen wir uns aber nicht konzentrieren. Wir wollen generell zur Meinungsfreiheit in Europa etwas sagen. Daher haben wir den Titel auch so gewählt, dass es zwar um den Anlassfall geht, aber auch um generelle Aussagen.Man sollte nicht alles versuchen! Seit Wochen versuchen Sie immer wieder, den Anlassfall wegzuschieben. Seien Sie doch ehrlich: Wenn Sie sagen, wir wollen den Berlusconi verteidigen, egal was er macht, dann ist das eine ehrliche Position. Aber jetzt tun Sie so, als wollten Sie neutral sein, objektiv sein. Bleiben wir bei dem Titel, das ist vernünftig!(Beifall) ","Hannes Swoboda,",3,124,not_available,"['ger', 'ger', 'ger']","['  Hannes Swoboda,  im Namen der S&D-Fraktion. – Herr Präsident! Es ist eigentlich ein bisschen ein beschämendes Schauspiel. Wir haben von vornherein klar gesagt, dass es zwar den Anlassfall Italien gibt, darauf wollen wir uns aber nicht konzentrieren. Wir wollen generell zur Meinungsfreiheit in Europa etwas sagen. Daher haben wir den Titel auch so gewählt, dass es zwar um den Anlassfall geht, aber auch um generelle Aussagen.', 'Man sollte nicht alles versuchen! Seit Wochen versuchen Sie immer wieder, den Anlassfall wegzuschieben. Seien Sie doch ehrlich: Wenn Sie sagen, wir wollen den Berlusconi verteidigen, egal was er macht, dann ist das eine ehrliche Position. Aber jetzt tun Sie so, als wollten Sie neutral sein, objektiv sein. Bleiben wir bei dem Titel, das ist vernünftig!', '(Beifall) ']"
9, 15. Arbeitsplan,"  Hannes Swoboda  (S&D). -   Herr Präsident! Eine kurze Bemerkung und eine Bitte an Sie, Herr Präsident: Wir diskutieren am Donnerstag u. a. über die furchtbaren Todesstrafen im Iran, die völlig inakzeptabel sind und die oft für sogenannte Verbrechen verhängt werden, die nach unserem Rechtsempfinden gar nicht zu verfolgen sind.Wir sollten bei dieser Gelegenheit klar sagen – und vielleicht sollten Sie es bei einer Gelegenheit – so wie auch der Rat – sagen, dass wir, weil wir gegen Gewalt sind, die terroristische Gewalt, generell verurteilen, auch wenn sie gegen Staatsorgane des Iran gerichtet ist. Ich glaube, dass unsere objektive Position gestärkt wird, wenn wir klar sagen, dass das Attentat, das 42 Menschen das Leben gekostet hat, nicht unserer Politik entspricht. Wir sind grundsätzlich gegen Gewalt, gegen die Todesstrafe, aber auch gegen terroristische Gewalt. ",Hannes Swoboda  (S&D). -,2,130,not_available,"['ger', 'ger']","['  Hannes Swoboda  (S&D). -   Herr Präsident! Eine kurze Bemerkung und eine Bitte an Sie, Herr Präsident: Wir diskutieren am Donnerstag u. a. über die furchtbaren Todesstrafen im Iran, die völlig inakzeptabel sind und die oft für sogenannte Verbrechen verhängt werden, die nach unserem Rechtsempfinden gar nicht zu verfolgen sind.', 'Wir sollten bei dieser Gelegenheit klar sagen – und vielleicht sollten Sie es bei einer Gelegenheit – so wie auch der Rat – sagen, dass wir, weil wir gegen Gewalt sind, die terroristische Gewalt, generell verurteilen, auch wenn sie gegen Staatsorgane des Iran gerichtet ist. Ich glaube, dass unsere objektive Position gestärkt wird, wenn wir klar sagen, dass das Attentat, das 42 Menschen das Leben gekostet hat, nicht unserer Politik entspricht. Wir sind grundsätzlich gegen Gewalt, gegen die Todesstrafe, aber auch gegen terroristische Gewalt. ']"
