,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Sesijos atnaujinimas,PIRMININKAVO: H.-G. PÖTTERING Pirmininkas (Posėdis pradėtas 17.05 val.).) ,PIRMININKAVO: H.-G. PÖTTERING,2,10,not_available,"['lit', 'lit']","['PIRMININKAVO: H.-G. PÖTTERING Pirmininkas', ' (Posėdis pradėtas 17.05 val.).) ']"
1, 1. Sesijos atnaujinimas,"  Pirmininkas.   – Skelbiu 2008 m. gruodžio 4 d., ketvirtadienį, atidėtos Europos Parlamento sesijos atnaujinimą. ",Pirmininkas.,1,13,not_available,['lit'],"['  Pirmininkas.   – Skelbiu 2008 m. gruodžio 4 d., ketvirtadienį, atidėtos Europos Parlamento sesijos atnaujinimą. ']"
2, 13. Vienos minutės kalbos svarbiais politiniais klausimais,  Pirmininkas.   – Kitas klausimas yra vienos minutės kalbos svarbiais politiniais klausimais. ,Pirmininkas.,1,10,not_available,['lit'],['  Pirmininkas.   – Kitas klausimas yra vienos minutės kalbos svarbiais politiniais klausimais. ']
3, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Maria Petre  (PPE-DE).   – (RO) Dėkoju, gerb. pirmininke, ponios ir ponai. Visų Rumunijos moterų vardu šiandien norėčiau jums padėkoti už mums suteiktą nepaprastą garbę dukart laimėti Tarptautinės Europos moterų asociacijos apdovanojimą. Ypač norėčiau padėkoti Europos Parlamento pirmininko pavaduotojai R. Kratsa-Tsagaropolou. Pirmoji laureatė buvo Maia Morgenstern, viena geriausių Rumunijos aktorių, kuri 2004 m. laimėjo apdovanojimą. Antroji Rumunijos moteris yra šių metų laureatė – buvusi nepriklausoma Rumunijos teisingumo ministrė Monica Macovei. Monica Macovei tikrai nusipelnė šio pripažinimo už nepaprastas pastangas siekiant užtikrinti, kad Rumunija negrįžtamai eitų Europos link, nepaisydama kliūčių, pavyzdžiui, išlygų dėl apsaugos priemonių.Antrasis klausimas susijęs su Moldovos Respublika. Nepriklausomai TV stočiai – „PRO TV“ – atsisakyta pratęsti licenciją. Šis veiksmas – vienas iš daugelio kitų, nukreiptų raiškos laisvei šioje šalyje riboti.Dėl šios priežasties raginu ir Europos Komisiją, ir Europos Parlamentą šįkart būti tvirtiems ir mūsų vardu ypač ir skubiai reikalauti Kišiniovo valdžios institucijų padaryti galą šiems pažeidinėjimams. Dėkoju. ",Maria Petre  (PPE-DE).,4,147,not_available,"['rum', 'rum', 'rum', 'rum']","['  Maria Petre  (PPE-DE).   – (RO) Dėkoju, gerb. pirmininke, ponios ir ponai. Visų Rumunijos moterų vardu šiandien norėčiau jums padėkoti už mums suteiktą nepaprastą garbę dukart laimėti Tarptautinės Europos moterų asociacijos apdovanojimą. Ypač norėčiau padėkoti Europos Parlamento pirmininko pavaduotojai R. Kratsa-Tsagaropolou. ', 'Pirmoji laureatė buvo Maia Morgenstern, viena geriausių Rumunijos aktorių, kuri 2004 m. laimėjo apdovanojimą. Antroji Rumunijos moteris yra šių metų laureatė – buvusi nepriklausoma Rumunijos teisingumo ministrė Monica Macovei. Monica Macovei tikrai nusipelnė šio pripažinimo už nepaprastas pastangas siekiant užtikrinti, kad Rumunija negrįžtamai eitų Europos link, nepaisydama kliūčių, pavyzdžiui, išlygų dėl apsaugos priemonių.', 'Antrasis klausimas susijęs su Moldovos Respublika. Nepriklausomai TV stočiai – „PRO TV“ – atsisakyta pratęsti licenciją. Šis veiksmas – vienas iš daugelio kitų, nukreiptų raiškos laisvei šioje šalyje riboti.', 'Dėl šios priežasties raginu ir Europos Komisiją, ir Europos Parlamentą šįkart būti tvirtiems ir mūsų vardu ypač ir skubiai reikalauti Kišiniovo valdžios institucijų padaryti galą šiems pažeidinėjimams. Dėkoju. ']"
4, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Gyula Hegyi  (PSE).   – (HU) Šiuo metu negalime nieko konkrečiai pasakyti apie klimato paketo ateitį, nes sprendimas bus priimtas po kelių dienų ar kelių savaičių. Bet norėčiau pabrėžti vieną dalyką: šiluminėms trasoms taikoma vadinamojo klimato kaitos mokesčio lengvata. Manau, kad tai labai svarbu. Iniciatyvą šiuo klausimu pateikė EP nariai iš Vengrijos, tarp kurių buvau ir aš. Mes manome, kad butuose gyvena dažniausiai mažas pajamas gaunantys žmonės, kurie nepakeltų papildomų mokesčių. Be to, turėtume žinoti, kad šiluminės trasos nekenkia aplinkai, ir kadangi individualiam šildymui bet kuriuo atveju netaikoma jokių klimato kaitos mokesčių, manau, kad sukurti fondai turėtų būti skiriami šiluminių trasų sistemoms atnaujinti. Jei ES lėšomis modernizuosime Centrinės ir Rytų Europos šalių šilumines trasas, tuomet, be abejo, nuo 2020 m. panašios lengvatos bus nepagrįstos. ",Gyula Hegyi  (PSE).,1,122,not_available,['hun'],"['  Gyula Hegyi  (PSE).   – (HU) Šiuo metu negalime nieko konkrečiai pasakyti apie klimato paketo ateitį, nes sprendimas bus priimtas po kelių dienų ar kelių savaičių. Bet norėčiau pabrėžti vieną dalyką: šiluminėms trasoms taikoma vadinamojo klimato kaitos mokesčio lengvata. Manau, kad tai labai svarbu. Iniciatyvą šiuo klausimu pateikė EP nariai iš Vengrijos, tarp kurių buvau ir aš. Mes manome, kad butuose gyvena dažniausiai mažas pajamas gaunantys žmonės, kurie nepakeltų papildomų mokesčių. Be to, turėtume žinoti, kad šiluminės trasos nekenkia aplinkai, ir kadangi individualiam šildymui bet kuriuo atveju netaikoma jokių klimato kaitos mokesčių, manau, kad sukurti fondai turėtų būti skiriami šiluminių trasų sistemoms atnaujinti. Jei ES lėšomis modernizuosime Centrinės ir Rytų Europos šalių šilumines trasas, tuomet, be abejo, nuo 2020 m. panašios lengvatos bus nepagrįstos. ']"
5, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Jules Maaten  (ALDE).   – (NL) Gerb. pirmininke, prieš daugelį savaičių Birmos chuntos iškeltos bylos siūlant pasodinti už grotų daugybę, mažiausiai šimtą opozicijos narių, tarp jų komiką Thurą aka Zarganarą ir vienuolį Ashiną Gambirą, po abejotinų teismo procesų buvo baigtos. Skirtos žiaurios bausmės, o ženklų apie žmogaus teisių padėties gerėjimą Birmoje nėra. 2010 m. toje šalyje bus surengti rinkimai ir opozicija visiškai dėl jų pagrįstai būgštauja, ypač po 2008 m. gegužės mėn. referendumo dėl konstitucijos.Deja, pastaraisiais metais režimui taikytos sankcijos ir izoliacija iš tiesų padėties nekeitė. Manau, kad dabar atėjo laikas keisti taktiką. Režimas nė nenutuokia, ko tikisi ir ką mano kitos šalys, o naujoji vadovų ir karininkų karta neįgyja jokių naujų įžvalgų, nes jie nepalaiko ryšių su kitomis šalimis. Manau, kad šis Parlamentas turėtų apsvarstyti oficialaus ar neoficialaus vizito į Birmą galimybę ryšiams su tenykšte opozicija užmegzti ir tikriausiai turėtų daryti didesnį spaudimą chuntai, tai, ko, deja, negalima padaryti pasitelkiant tik sankcijas. ",Jules Maaten  (ALDE).,3,152,not_available,"['dut', 'dut', 'dut']","['  Jules Maaten  (ALDE).   – (NL) Gerb. pirmininke, prieš daugelį savaičių Birmos chuntos iškeltos bylos siūlant pasodinti už grotų daugybę, mažiausiai šimtą opozicijos narių, tarp jų komiką Thurą aka Zarganarą ir vienuolį Ashiną Gambirą, po abejotinų teismo procesų buvo baigtos. Skirtos žiaurios bausmės, o ženklų apie žmogaus teisių padėties gerėjimą Birmoje nėra. 2010 m. toje šalyje bus surengti rinkimai ir opozicija visiškai dėl jų pagrįstai būgštauja, ypač po 2008 m. gegužės mėn. referendumo dėl konstitucijos.', 'Deja, pastaraisiais metais režimui taikytos sankcijos ir izoliacija iš tiesų padėties nekeitė. Manau, kad dabar atėjo laikas keisti taktiką. Režimas nė nenutuokia, ko tikisi ir ką mano kitos šalys, o naujoji vadovų ir karininkų karta neįgyja jokių naujų įžvalgų, nes jie nepalaiko ryšių su kitomis šalimis. ', 'Manau, kad šis Parlamentas turėtų apsvarstyti oficialaus ar neoficialaus vizito į Birmą galimybę ryšiams su tenykšte opozicija užmegzti ir tikriausiai turėtų daryti didesnį spaudimą chuntai, tai, ko, deja, negalima padaryti pasitelkiant tik sankcijas. ']"
6, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  László Tőkés  (Verts/ALE).   – (HU) Būtent šią 1989 m. gruodžio mėn. dieną Timišoare stebėjau, kaip kilo judėjimas, dėl kurio per vieną savaitę nepaprastai greitai žlugo negarbinga nacionalistinė, komunistinė ir ateistinė N. Čiaušesku diktatūra. Gruodžio 15 d. rytmetį Vengrijos Reformatų bažnyčios nariai apsupę bažnyčią gyva žmonių siena stulbinamai drąsiai stojo ginti savo bažnyčios ir pastoriaus vydami šalin SecuritateI ir milicijos pakalikus. Per kelias valandas šimtai rumunų, vengrų, vokiečių, serbų katalikų, baptistų, liuteronų, sentikių ir žydų prisidėjo prie pasipriešinimo. Iki vakaro taikus judėjimas virto demonstracija prieš komunizmą ir režimą. 1989 m. Transilvanijos miestas Timišoaras tapo pirmuoju laisvu Rumunijos miestu. Per Dievo malonę ir tikėjimą tuo, kas daroma, buvo įgyta laisvė. Tebūnie palaimintas didvyrių, kankinių ir aukų atminimas! Privalome ir toliau vykdyti režimo permainas! Kelias iš Rumunijos į Europą driekiasi per Timišoarą. ",László Tőkés  (Verts/ALE).,1,129,not_available,['hun'],"['  László Tőkés  (Verts/ALE).   – (HU) Būtent šią 1989 m. gruodžio mėn. dieną Timišoare stebėjau, kaip kilo judėjimas, dėl kurio per vieną savaitę nepaprastai greitai žlugo negarbinga nacionalistinė, komunistinė ir ateistinė N. Čiaušesku diktatūra. Gruodžio 15 d. rytmetį Vengrijos Reformatų bažnyčios nariai apsupę bažnyčią gyva žmonių siena stulbinamai drąsiai stojo ginti savo bažnyčios ir pastoriaus vydami šalin SecuritateI ir milicijos pakalikus. Per kelias valandas šimtai rumunų, vengrų, vokiečių, serbų katalikų, baptistų, liuteronų, sentikių ir žydų prisidėjo prie pasipriešinimo. Iki vakaro taikus judėjimas virto demonstracija prieš komunizmą ir režimą. 1989 m. Transilvanijos miestas Timišoaras tapo pirmuoju laisvu Rumunijos miestu. Per Dievo malonę ir tikėjimą tuo, kas daroma, buvo įgyta laisvė. Tebūnie palaimintas didvyrių, kankinių ir aukų atminimas! Privalome ir toliau vykdyti režimo permainas! Kelias iš Rumunijos į Europą driekiasi per Timišoarą. ']"
7, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Giovanni Robusti  (UEN).   – (IT) Gerb. pirmininke, ponios ir ponai, sužinojau, kad vien tik Italijoje kasdien sunaikinama 4 mln. kilogramų tinkamo vartoti maisto, kurio vertė siekia 4 mln. EUR – maždaug pusė to, ką Italija išleidžia tarptautinei pagalbai – ir kad padėtis daugelyje ES šalių yra labai panaši. Šiuo atveju mes esame susirūpinę dėl maisto, kurio galiojimo laikas nesibaigė, bet jis sunaikinamas ar išimamas iš apyvartos dėl rinkodaros reglamentų, pernelyg griežtų Europos teisės aktų ir bendrovių įvaizdžio klausimų. Praėjusiame Žemės ūkio Ministrų Tarybos susitikime šį klausimą jau kėlė Italijos Vyriausybės ministras Luca Zaia: geresnis Bendrijos teisės aktų apibrėžimas ir tinkama parama projektams, pavyzdžiui, maisto banko ar paskutinės minutės rinkai, galėtų ne tik pagelbėti nuo ekonomikos krizės kenčiančiai tai gyventojų daliai, kurios skaičiai dabar yra dviženkliai, bet taip pat panaikintų tai, kas bet kuriuo atveju yra pasibjaurėtinas švaistymas. Todėl raginu kompetentingus Parlamento komitetus nedelsiant pradėti nagrinėti šį klausimą, kad mes galėtume rasti jo sprendimą. ",Giovanni Robusti  (UEN).,3,150,not_available,"['ita', 'ita', 'ita']","['  Giovanni Robusti  (UEN).   – (IT) Gerb. pirmininke, ponios ir ponai, sužinojau, kad vien tik Italijoje kasdien sunaikinama 4 mln. kilogramų tinkamo vartoti maisto, kurio vertė siekia 4 mln. EUR – maždaug pusė to, ką Italija išleidžia tarptautinei pagalbai – ir kad padėtis daugelyje ES šalių yra labai panaši. ', 'Šiuo atveju mes esame susirūpinę dėl maisto, kurio galiojimo laikas nesibaigė, bet jis sunaikinamas ar išimamas iš apyvartos dėl rinkodaros reglamentų, pernelyg griežtų Europos teisės aktų ir bendrovių įvaizdžio klausimų. Praėjusiame Žemės ūkio Ministrų Tarybos susitikime šį klausimą jau kėlė Italijos Vyriausybės ministras Luca Zaia: geresnis Bendrijos teisės aktų apibrėžimas ir tinkama parama projektams, pavyzdžiui, maisto banko ar paskutinės minutės rinkai, galėtų ne tik pagelbėti nuo ekonomikos krizės kenčiančiai tai gyventojų daliai, kurios skaičiai dabar yra dviženkliai, bet taip pat panaikintų tai, kas bet kuriuo atveju yra pasibjaurėtinas švaistymas. ', 'Todėl raginu kompetentingus Parlamento komitetus nedelsiant pradėti nagrinėti šį klausimą, kad mes galėtume rasti jo sprendimą. ']"
8, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Věra Flasarová  (GUE/NGL).  – (CS) Gerb. pirmininke, Komisijos nary, ponios ir ponai, norėčiau pakalbėti apie gruodžio 5 d. vykusį Europos Parlamento delegacijos vizitą į Prahos pilį. Norėčiau ten kilusį tarpusavio nesusipratimą aiškinti nervingumu ir nekantrumu, kuriems akivaizdžiai pasidavė abi prie derybų stalo sėdusios šalys, o ne piktavališkumu – nusistatymu, kurio šiandien Europoje jau negalima pateisinti. Tačiau norėčiau paminėti vieną labai svarbų susirūpinimą keliantį klausimą. Žiniasklaida ir įvairūs politiniai veikėjai, kurie, siekdami tikslų, pateikdavo savo komentarus, informavo Čekijos visuomenę apie pilyje vyksiančias derybas. Kai kurie užsipuolė Respublikos prezidentą, nes jiems tai tiko, o kiti, siekdami visais galimais būdais pakelti reitingus visuomenėje, reikalavo Europos Sąjungos pokyčių. Todėl norėčiau kreiptis prašydamas deramai elgtis ir būti vieni kitiems jautresniems. Centrinėje ir Rytų Europoje vis dar esama neužgijusių žaizdų, todėl tuo galima pasinaudoti blogais tikslais. Šis klausimas gali nemaloniai iškilti per po šešių mėnesių vyksiančius rinkimus į Europos Parlamentą. ",Věra Flasarová  (GUE/NGL).,1,143,not_available,['cze'],"['  Věra Flasarová  (GUE/NGL).  – (CS) Gerb. pirmininke, Komisijos nary, ponios ir ponai, norėčiau pakalbėti apie gruodžio 5 d. vykusį Europos Parlamento delegacijos vizitą į Prahos pilį. Norėčiau ten kilusį tarpusavio nesusipratimą aiškinti nervingumu ir nekantrumu, kuriems akivaizdžiai pasidavė abi prie derybų stalo sėdusios šalys, o ne piktavališkumu – nusistatymu, kurio šiandien Europoje jau negalima pateisinti. Tačiau norėčiau paminėti vieną labai svarbų susirūpinimą keliantį klausimą. Žiniasklaida ir įvairūs politiniai veikėjai, kurie, siekdami tikslų, pateikdavo savo komentarus, informavo Čekijos visuomenę apie pilyje vyksiančias derybas. Kai kurie užsipuolė Respublikos prezidentą, nes jiems tai tiko, o kiti, siekdami visais galimais būdais pakelti reitingus visuomenėje, reikalavo Europos Sąjungos pokyčių. Todėl norėčiau kreiptis prašydamas deramai elgtis ir būti vieni kitiems jautresniems. Centrinėje ir Rytų Europoje vis dar esama neužgijusių žaizdų, todėl tuo galima pasinaudoti blogais tikslais. Šis klausimas gali nemaloniai iškilti per po šešių mėnesių vyksiančius rinkimus į Europos Parlamentą. ']"
9, 13. Vienos minutės kalbos svarbiais politiniais klausimais,"  Pirmininkas. −   Kad ši situacija nebūtų eskaluojama, norėčiau susilaikyti nuo komentarų ir tik pasakyti, kad šį klausimą imta nagrinėti pirmininkų sueigoje. ",Pirmininkas. −,1,20,not_available,['lit'],"['  Pirmininkas. −   Kad ši situacija nebūtų eskaluojama, norėčiau susilaikyti nuo komentarų ir tik pasakyti, kad šį klausimą imta nagrinėti pirmininkų sueigoje. ']"
