,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Opening of the sitting (first sitting of the newly elected Parliament) ,IN THE CHAIR: MR PÖTTERING President (The sitting was opened at 10.05) ,IN THE CHAIR: MR PÖTTERING,2,13,not_available,"['gla', 'gla']","['IN THE CHAIR: MR PÖTTERING President', ' (The sitting was opened at 10.05) ']"
1, 1. Opening of the sitting (first sitting of the newly elected Parliament) ,"  President.   − Ladies and gentlemen, under the terms of the Act concerning the election of the representatives of the European Parliament by direct universal suffrage, I declare the first sitting of the European Parliament following the elections open.(Applause)I would ask you to rise for the European anthem.***Ladies and gentlemen, I warmly welcome you to the first sitting of the European Parliament following the elections and congratulate you all: the re-elected Members and the newly elected Members. A little under half of the 736 Members have been elected to the European Parliament for the first time. It is particularly heartening that 35% of the Members are women – a percentage that has never been as high before in the European Parliament.(Applause)170 million citizens turned out to vote, and our work serves a great purpose: to unite our continent! In this work, we must never forget that the European Union is based on values. Human dignity, human rights, freedom, democracy, the rule of law and peace are the foundations of our actions. We are bound together by solidarity. I would ask you to ensure that mutual respect forever remains our guiding principle. If we do this, we are sure to succeed. Now let us get to work! ",President.,7,209,not_available,"['gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla']","['  President.   − Ladies and gentlemen, under the terms of the Act concerning the election of the representatives of the European Parliament by direct universal suffrage, I declare the first sitting of the European Parliament following the elections open.', '(Applause)', 'I would ask you to rise for the European anthem.', '***', 'Ladies and gentlemen, I warmly welcome you to the first sitting of the European Parliament following the elections and congratulate you all: the re-elected Members and the newly elected Members. A little under half of the 736 Members have been elected to the European Parliament for the first time. It is particularly heartening that 35% of the Members are women – a percentage that has never been as high before in the European Parliament.', '(Applause)', '170 million citizens turned out to vote, and our work serves a great purpose: to unite our continent! In this work, we must never forget that the European Union is based on values. Human dignity, human rights, freedom, democracy, the rule of law and peace are the foundations of our actions. We are bound together by solidarity. I would ask you to ensure that mutual respect forever remains our guiding principle. If we do this, we are sure to succeed. Now let us get to work! ']"
2, 7. Election of the President of the European Parliament,"  President.   − This morning, in accordance with the Rules of Procedure, we must elect the President. According to Rule 13 of the Rules of Procedure, candidates for the office of President of our Parliament must be nominated, with the consent of the people concerned, by a group or by at least 40 Members.Under the conditions provided for in the Rules of Procedure, I have received the following nominations for the office of President of the European Parliament:Mr Jerzy BuzekMrs Eva-Britt SvenssonThe candidates have informed me that they consent to their nomination as candidates. Both candidates will now introduce themselves briefly, starting with Mrs Svensson. ",President.,5,106,not_available,"['gla', 'gla', 'gla', 'gla', 'gla']","['  President.   − This morning, in accordance with the Rules of Procedure, we must elect the President. According to Rule 13 of the Rules of Procedure, candidates for the office of President of our Parliament must be nominated, with the consent of the people concerned, by a group or by at least 40 Members.', 'Under the conditions provided for in the Rules of Procedure, I have received the following nominations for the office of President of the European Parliament:', 'Mr Jerzy Buzek', 'Mrs Eva-Britt Svensson', 'The candidates have informed me that they consent to their nomination as candidates. Both candidates will now introduce themselves briefly, starting with Mrs Svensson. ']"
3, 7. Election of the President of the European Parliament,"  Eva-Britt Svensson  (GUE/NGL).   – (SV) Mr President, ladies and gentlemen, I would like to congratulate all my fellow Members on the trust that has been shown in you by the citizens of your respective Member States. This is an enormous amount of trust and hence it is also an enormous responsibility for us all to meet our citizens’ expectations and demands for the changes that are needed and to build a citizens’ Europe. Democracy, the right to choose their elected representatives, is the most important instrument that our citizens have. To be able to talk of true democracy requires more than the right to vote. It requires openness, transparency and an open debate.I would therefore like to say that it is extremely important for us now to ensure that we reform the first reading procedure. We must take the trust shown in Parliament seriously and demonstrate the openness that is also required with regard to the first reading procedure.Ladies and gentlemen, we are facing huge challenges: an economic crisis with higher unemployment, increased exclusion and social insecurity. We have a climate crisis that has already resulted in climate refugees. As usual, it is the poorest people that are hit first and hardest. We see an EU and a world full of injustice and poverty. There are, however, political solutions to these crises, but they require a change in policy. The policy that has been pursued up to now has not solved the problems that we have been responsible for solving. On the contrary, in many areas it has helped to create the crises.We need a change in policy. We need a policy for a social Europe, a policy that promotes workers’ rights to protection against social dumping. We need a policy that prevents social marginalisation and poverty. We need a policy that safeguards the participation of all citizens. We need a policy that does not discriminate against any citizen, regardless of ethnicity, disability, gender, age or sexual orientation. I would like to see an EU that protects the interests of all its citizens.I want to see a policy that creates new jobs – new green jobs. We need to invest in green technology, which – in addition to creating the new jobs that are needed – will also help to create growth and put a stop to climate change, which is one of the most fundamentally important tasks that humanity and Europe are facing.I want to see an EU that takes responsibility for ensuring fair and responsible international trade. I want to see an EU with a humane asylum and immigration policy that protects immigrants and their rights. I want to see a diverse Europe. This is how we generate development. I want to see a diverse Europe in which every citizen receives protection. I want to see a Europe, an EU, that takes responsibility for human rights. When human rights are repressed, regardless of where in the world it takes place, we can never, ever compromise. These rights are inviolable and this applies to every single human being. Regardless of whether it is a question of freedom of expression, public access, privacy or whatever else, human rights are always inviolable. Ladies and gentlemen, it is our responsibility to stand up for human rights, wherever in the world they are under threat.I was pleased to hear the President say that the elections in June increased the representation of women in this Parliament. This was made possible by the joint efforts of both men and women. We worked together to increase the representation of women. We are now going a step further and ensuring that we increase the influence of women, including when it comes to positions of responsibility in Parliament and the other institutions of the EU. This is our opportunity. Together, ladies and gentlemen, we can show the citizens of Europe that we are assuming responsibility and demonstrate the emergence of a modern, diverse society.Today, each one of you has the power of your vote. You have the power to send out a strong message to our citizens that we are now building a citizens’ Europe, a social Europe, to demonstrate to both our citizens and the world around us that the EU is prepared to take responsibility for global justice, human rights and the global environment and to demonstrate the power we have with our votes to send out the message that European citizens are expecting of this Parliament.(Applause) ",Eva-Britt Svensson  (GUE/NGL).,9,747,not_available,"['swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe']","['  Eva-Britt Svensson  (GUE/NGL).   – (SV) Mr President, ladies and gentlemen, I would like to congratulate all my fellow Members on the trust that has been shown in you by the citizens of your respective Member States. This is an enormous amount of trust and hence it is also an enormous responsibility for us all to meet our citizens’ expectations and demands for the changes that are needed and to build a citizens’ Europe. Democracy, the right to choose their elected representatives, is the most important instrument that our citizens have. To be able to talk of true democracy requires more than the right to vote. It requires openness, transparency and an open debate.', 'I would therefore like to say that it is extremely important for us now to ensure that we reform the first reading procedure. We must take the trust shown in Parliament seriously and demonstrate the openness that is also required with regard to the first reading procedure.', 'Ladies and gentlemen, we are facing huge challenges: an economic crisis with higher unemployment, increased exclusion and social insecurity. We have a climate crisis that has already resulted in climate refugees. As usual, it is the poorest people that are hit first and hardest. We see an EU and a world full of injustice and poverty. There are, however, political solutions to these crises, but they require a change in policy. The policy that has been pursued up to now has not solved the problems that we have been responsible for solving. On the contrary, in many areas it has helped to create the crises.', 'We need a change in policy. We need a policy for a social Europe, a policy that promotes workers’ rights to protection against social dumping. We need a policy that prevents social marginalisation and poverty. We need a policy that safeguards the participation of all citizens. We need a policy that does not discriminate against any citizen, regardless of ethnicity, disability, gender, age or sexual orientation. I would like to see an EU that protects the interests of all its citizens.', 'I want to see a policy that creates new jobs – new green jobs. We need to invest in green technology, which – in addition to creating the new jobs that are needed – will also help to create growth and put a stop to climate change, which is one of the most fundamentally important tasks that humanity and Europe are facing.', 'I want to see an EU that takes responsibility for ensuring fair and responsible international trade. I want to see an EU with a humane asylum and immigration policy that protects immigrants and their rights. I want to see a diverse Europe. This is how we generate development. I want to see a diverse Europe in which every citizen receives protection. I want to see a Europe, an EU, that takes responsibility for human rights. When human rights are repressed, regardless of where in the world it takes place, we can never, ever compromise. These rights are inviolable and this applies to every single human being. Regardless of whether it is a question of freedom of expression, public access, privacy or whatever else, human rights are always inviolable. Ladies and gentlemen, it is our responsibility to stand up for human rights, wherever in the world they are under threat.', 'I was pleased to hear the President say that the elections in June increased the representation of women in this Parliament. This was made possible by the joint efforts of both men and women. We worked together to increase the representation of women. We are now going a step further and ensuring that we increase the influence of women, including when it comes to positions of responsibility in Parliament and the other institutions of the EU. This is our opportunity. Together, ladies and gentlemen, we can show the citizens of Europe that we are assuming responsibility and demonstrate the emergence of a modern, diverse society.', 'Today, each one of you has the power of your vote. You have the power to send out a strong message to our citizens that we are now building a citizens’ Europe, a social Europe, to demonstrate to both our citizens and the world around us that the EU is prepared to take responsibility for global justice, human rights and the global environment and to demonstrate the power we have with our votes to send out the message that European citizens are expecting of this Parliament.', '(Applause) ']"
4, 7. Election of the President of the European Parliament,"  Jerzy Buzek  (PPE).   – (PL) Mr President, representatives of the Council and of the Commission, ladies and gentlemen, first of all, let us congratulate ourselves on meeting in this room. We represent half a billion inhabitants of this continent – a considerable responsibility.I would like to say a few words about myself. I am a scientist by profession. I began my political activity in 1980 in the Solidarność trade union, which fought for freedom, and human and civil rights (Applause). The fight for human and civil rights has always been at the heart of my activity. Between 1997 and 2001 I was the Prime Minister of Poland. For four years we negotiated Poland’s membership of the structures of the European Union. Since 2004, I have been a Member of the European Parliament. I have been involved with research, innovation and new technologies, then with energy security, climate change and how to address the latter, and also with the Eastern Partnership. It so happens that all of these matters are also our priorities during this current term of office.We should remember that we are currently living through a crisis, and our citizens expect us, first and foremost, to deal with it. We should also remember to streamline parliamentary activity, a process which has already begun thanks to action taken over the last few years. We can only achieve this if the Treaty of Lisbon is adopted in full. This will help to make us more efficient and more productive, and enable us to act on the international stage. We have certain commitments: the Mediterranean, the Eastern Partnership, Latin America, the strategic alliance with the United States and developing powers on the world stage. These are our major challenges, and this is why the Treaty of Lisbon will provide us with an exceptional tool to meet those challenges.Finally, I would like to say to you that the most important crisis which we must deal with – and which we must acknowledge, however hard that may be – is the lack of trust from our citizens. Let us speak harshly to one another, as we sometimes must, to overcome our weaknesses. Our citizens often do not understand us. We need to do everything we can to change this. This is primarily our responsibility, as Members of the European Parliament, as we come here every week from our constituencies and, at the end of the week, as we go back, all over Europe. We know better than anyone what our constituents’ grievances are and what they expect. Let us hope for this above all, since then it will be easier for us to rise to the challenges before us.(Applause) ",Jerzy Buzek  (PPE).,5,446,not_available,"['pol', 'pol', 'pol', 'pol', 'pol']","['  Jerzy Buzek  (PPE).   – (PL) Mr President, representatives of the Council and of the Commission, ladies and gentlemen, first of all, let us congratulate ourselves on meeting in this room. We represent half a billion inhabitants of this continent – a considerable responsibility.', 'I would like to say a few words about myself. I am a scientist by profession. I began my political activity in 1980 in the Solidarność trade union, which fought for freedom, and human and civil rights (Applause). The fight for human and civil rights has always been at the heart of my activity. Between 1997 and 2001 I was the Prime Minister of Poland. For four years we negotiated Poland’s membership of the structures of the European Union. Since 2004, I have been a Member of the European Parliament. I have been involved with research, innovation and new technologies, then with energy security, climate change and how to address the latter, and also with the Eastern Partnership. It so happens that all of these matters are also our priorities during this current term of office.', 'We should remember that we are currently living through a crisis, and our citizens expect us, first and foremost, to deal with it. We should also remember to streamline parliamentary activity, a process which has already begun thanks to action taken over the last few years. We can only achieve this if the Treaty of Lisbon is adopted in full. This will help to make us more efficient and more productive, and enable us to act on the international stage. We have certain commitments: the Mediterranean, the Eastern Partnership, Latin America, the strategic alliance with the United States and developing powers on the world stage. These are our major challenges, and this is why the Treaty of Lisbon will provide us with an exceptional tool to meet those challenges.', 'Finally, I would like to say to you that the most important crisis which we must deal with – and which we must acknowledge, however hard that may be – is the lack of trust from our citizens. Let us speak harshly to one another, as we sometimes must, to overcome our weaknesses. Our citizens often do not understand us. We need to do everything we can to change this. This is primarily our responsibility, as Members of the European Parliament, as we come here every week from our constituencies and, at the end of the week, as we go back, all over Europe. We know better than anyone what our constituents’ grievances are and what they expect. Let us hope for this above all, since then it will be easier for us to rise to the challenges before us.', '(Applause) ']"
5, 7. Election of the President of the European Parliament,"  President.   − I will now announce the result of the vote.Number of voters: 713Voting slips that were not filled in or were invalid: 69Votes cast: 644Absolute majority: 323Jerzy Buzek received 555 votes.(Loud and sustained applause)Mrs Eva-Britt Svensson received 89 votes.(Applause)Jerzy Buzek has therefore received the absolute majority of the votes cast. I will therefore repeat in my own language what I tried to say in Polish: I congratulate Mr Buzek most sincerely on his convincing election and wish him all the best in the wonderful job that he is about to take over, and I would ask him to take his place here in the President’s chair.(Applause) ",President.,11,114,not_available,"['gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla']","['  President.   − I will now announce the result of the vote.', 'Number of voters: 713', 'Voting slips that were not filled in or were invalid: 69', 'Votes cast: 644', 'Absolute majority: 323', 'Jerzy Buzek received 555 votes.', '(Loud and sustained applause)', 'Mrs Eva-Britt Svensson received 89 votes.', '(Applause)', 'Jerzy Buzek has therefore received the absolute majority of the votes cast. I will therefore repeat in my own language what I tried to say in Polish: I congratulate Mr Buzek most sincerely on his convincing election and wish him all the best in the wonderful job that he is about to take over, and I would ask him to take his place here in the President’s chair.', '(Applause) ']"
6, 7. Election of the President of the European Parliament,IN THE CHAIR: JERZY BUZEK President,IN THE CHAIR: JERZY BUZEK,1,6,not_available,['gla'],['IN THE CHAIR: JERZY BUZEK President']
7, 7. Election of the President of the European Parliament,"  President.   − Dear colleagues, thank you for electing me President of the European Parliament. For me it is both an enormous challenge and a great honour. Thank you to those who voted for me; I will do everything not to disappoint your trust. For those of you who did not vote for me, I will try to convince you to me. I wish to work with all of you, regardless of political conventions. I count on your support.Thank you, Mrs Svensson, for taking part in this election and for our discussions. To our colleagues, Mario Mauro and Graham Watson, who stood as candidates and resigned early in order to strengthen the unity of our House, this was a profound gesture.Mario, I know how important for you human rights are. In my homeland, Solidarność was born, a great movement for human rights, …(Applause)…which was possible thanks to the lesson of John Paul II. For me, human rights will also be a priority.Graham, you spoke about the necessity of change in the European Parliament, of the need for reform, of the need to involve in the European project our citizens, who are becoming more and more indifferent. I will make sure that, together, we will do everything we can to change this.(Applause) ",President.,7,214,not_available,"['gla', 'gla', 'gla', 'gla', 'gla', 'gla', 'gla']","['  President.   − Dear colleagues, thank you for electing me President of the European Parliament. For me it is both an enormous challenge and a great honour. Thank you to those who voted for me; I will do everything not to disappoint your trust. For those of you who did not vote for me, I will try to convince you to me. I wish to work with all of you, regardless of political conventions. I count on your support.', 'Thank you, Mrs Svensson, for taking part in this election and for our discussions. To our colleagues, Mario Mauro and Graham Watson, who stood as candidates and resigned early in order to strengthen the unity of our House, this was a profound gesture.', 'Mario, I know how important for you human rights are. In my homeland, Solidarność was born, a great movement for human rights, …', '(Applause)', '…which was possible thanks to the lesson of John Paul II. For me, human rights will also be a priority.', 'Graham, you spoke about the necessity of change in the European Parliament, of the need for reform, of the need to involve in the European project our citizens, who are becoming more and more indifferent. I will make sure that, together, we will do everything we can to change this.', '(Applause) ']"
8, 7. Election of the President of the European Parliament,"  Joseph Daul,  on behalf of the PPE Group. – (FR) Mr President, it was unexpected, but it is a joy – I believe – for everyone here no longer to have an Eastern or a Western Europe for the first time in this Parliament. We simply have a Europe that is symbolised by our President, who is in the Chamber today.(Applause)This is unity; this is also where our responsibilities lie, as you said earlier, Mr Buzek. Forgetting about East and West, in the two and a half years of your presidency, and speaking only of a single Europe – that is my wish, for you and for Europe. ","Joseph Daul,",3,106,not_available,"['fra', 'fra', 'fra']","['  Joseph Daul,  on behalf of the PPE Group. – (FR) Mr President, it was unexpected, but it is a joy – I believe – for everyone here no longer to have an Eastern or a Western Europe for the first time in this Parliament. We simply have a Europe that is symbolised by our President, who is in the Chamber today.', '(Applause)', 'This is unity; this is also where our responsibilities lie, as you said earlier, Mr Buzek. Forgetting about East and West, in the two and a half years of your presidency, and speaking only of a single Europe – that is my wish, for you and for Europe. ']"
9, 7. Election of the President of the European Parliament,"  Martin Schulz,  on behalf of the S&D Group. – (DE) Mr President, on behalf of our group I would like to congratulate you on your election. We supported your election and, even though we should be careful not to overuse the term ‘historic moment’, I believe that your election as President of the European Parliament is indeed an historic moment.(Applause)The fact that 20 years after the fall of the Berlin Wall, six years after the accession of your country and many other Central and Eastern European countries to the European Union – which was after all a process that you yourself initiated as Prime Minister of your country, as the accession negotiations took place during your term of office – the fact that 20 years after putting an end to the division of the world into two heavily armed blocs, after overcoming the Stalinist dictatorships of the states which had to suffer 40 years longer under these dictatorships than the western part of Europe did under the fascist dictatorships, the fact that 20 years later it is only natural that Members from Poland, Hungary, the Baltic states, the Czech Republic or Slovakia should be sitting together with Members from France, Portugal, Finland, Germany, Austria or Italy in this Chamber and that we are able to elect as head of this assembly a representative of Solidarność, a democratically elected head of the Polish Government, in a free, secret and fair election – that is in my view an historic moment, which proves that Europe – this great continent in which 27 states have united to become the European Union – actually represents something, and that is that the dream of democracy and freedom can become reality if we do not merely dream, but also actively work to bring it about, as you have done in your life.I therefore believe that your Presidency is also an appeal to all of us and that the values on which this Union was founded are the values that drove the dictators to the wall and overcame the dictatorships. It is the wish of our group that your Presidency will be based on these values. My sincere congratulations, Mr Buzek.(Applause) ","Martin Schulz,",5,363,not_available,"['ger', 'ger', 'ger', 'ger', 'ger']","['  Martin Schulz,  on behalf of the S&D Group. – (DE) Mr President, on behalf of our group I would like to congratulate you on your election. We supported your election and, even though we should be careful not to overuse the term ‘historic moment’, I believe that your election as President of the European Parliament is indeed an historic moment.', '(Applause)', 'The fact that 20 years after the fall of the Berlin Wall, six years after the accession of your country and many other Central and Eastern European countries to the European Union – which was after all a process that you yourself initiated as Prime Minister of your country, as the accession negotiations took place during your term of office – the fact that 20 years after putting an end to the division of the world into two heavily armed blocs, after overcoming the Stalinist dictatorships of the states which had to suffer 40 years longer under these dictatorships than the western part of Europe did under the fascist dictatorships, the fact that 20 years later it is only natural that Members from Poland, Hungary, the Baltic states, the Czech Republic or Slovakia should be sitting together with Members from France, Portugal, Finland, Germany, Austria or Italy in this Chamber and that we are able to elect as head of this assembly a representative of Solidarność, a democratically elected head of the Polish Government, in a free, secret and fair election – that is in my view an historic moment, which proves that Europe – this great continent in which 27 states have united to become the European Union – actually represents something, and that is that the dream of democracy and freedom can become reality if we do not merely dream, but also actively work to bring it about, as you have done in your life.', 'I therefore believe that your Presidency is also an appeal to all of us and that the values on which this Union was founded are the values that drove the dictators to the wall and overcame the dictatorships. It is the wish of our group that your Presidency will be based on these values. My sincere congratulations, Mr Buzek.', '(Applause) ']"
