,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Opening of the sitting,IN THE CHAIR: MR BUZEK President,IN THE CHAIR: MR BUZEK,1,6,not_available,['hrv'],['IN THE CHAIR: MR BUZEK President']
1, 6. Preparation of the European Council to be held on 10 and 11 December 2009 (debate) ,  President.   – The next item is the statements by the Council and the Commission on preparation of the European Council to be held on 10 and 11 December 2009. ,President.,1,28,not_available,['hrv'],['  President.   – The next item is the statements by the Council and the Commission on preparation of the European Council to be held on 10 and 11 December 2009. ']
2, 6. Preparation of the European Council to be held on 10 and 11 December 2009 (debate) ,"  Cecilia Malmström,  President-in-Office of the Council. – (SV) Mr President, Mr Barroso, honourable Members, it is wonderful to have this opportunity to have this debate with you ahead of the next meeting of the European Council. It will, of course, be the second ordinary meeting held during the Swedish Presidency and it will also be the last time that it is led by a rotating presidency.As you know, the Treaty of Lisbon enters into force on 1 December, but in accordance with the declaration adopted in the European Council in December 2008, the rotating Presidency will continue to preside over the European Council until the Presidency ends at the end of the year. All the Member States have now ratified the treaty and deposited their instruments of ratification in Rome. I am therefore delighted to be able to confirm that the Treaty of Lisbon will indeed enter into force on 1 December.The work involved in getting to this point was long and strenuous, as Parliament is well aware. The new treaty will change the way the EU works in several respects. As a result of the treaty, we will have better opportunities to get to grips with the important issues that the EU is facing and we can do this in a more democratic, transparent and efficient manner. It also brings with it many important reforms that affect you here in Parliament.At the European Council’s extra meeting last week, the Heads of State or Government agreed to appoint Herman van Rompuy as President of the European Council. He will lead the European Council’s work and take it forward from 1 January.Agreement was also reached, following approval from the Commission President, on the appointment of Catherine Ashton as the new High Representative for Foreign Affairs and Security Policy. In line with the treaty, Mrs Ashton will take up all of her roles on 1 December, including that of Vice-President of the Commission. Just as the European Parliament adopts a position on all Members, you will, of course, also be holding a hearing with Mrs Ashton. I understand that she will shortly be presenting herself to the Committee on Foreign Affairs and answering questions.The European Council also reached agreement on the appointment of Pierre de Boissieu as Secretary-General of the Council Secretariat.The work in preparation for the entry into force of the Treaty of Lisbon has continued as detailed by the Presidency in its status report to the European Council in October. On 1 December, a number of decisions will be taken in order to put the Treaty of Lisbon fully in place, for example, with regard to revised rules of procedure for the Council and rules of procedure for the European Council. At the European Council meeting in December, we will present a new report summarising the status of the issues that we have dealt with in connection with the implementation and practical application of the Treaty of Lisbon. The European External Action Service will be included among these issues. The report will also contain a road map pointing the way forward for the work in this area.At the European Council meeting in December, the focus will primarily be on economic and financial issues. The effects of the crisis will be felt for a long time to come – particularly on the labour market. However, it is also important for us to take a long-term view and to meet important challenges in both the medium and the long term.The EU, the Member States and Europe’s central banks have taken numerous measures, for example, guarantee programmes for banks and the European Economic Recovery Plan. These measures have made a major contribution to increasing financial stability and reducing the effects of the crisis on growth and employment.The economic prospects look brighter, but there are still major risks. It is therefore not yet time to withdraw the support measures that have been taken. However, within the Council we have initiated a discussion about how these special crisis measures should be phased out and when this can start. The European Council will review the work that the Council has done with regard to exit strategies. We will also monitor the EU’s Economic Recovery Plan.With regard to the financial markets, it is gratifying that the situation on the financial market has improved considerably. The financial sector’s need for support measures has diminished. We therefore need to formulate strategies for how the measures can be phased out in a coordinated way. However, it is important to emphasise that it is still too early to begin a general phasing out of the support measures in the financial area.The Swedish Presidency is seeking agreement on a number of guiding principles with regard to the timing, coordination and sequencing of the phasing out of the support measures.I will now turn to financial supervision. There is agreement that increased and improved cooperation in relation to financial supervision within the EU is necessary, particularly in view of the experience we have had during the financial crisis.The proposal for the structure and focus of the work in the Systemic Risk Council was adopted by the EU’s finance ministers at the Ecofin meeting on 20 October. The Presidency then received the mandate to initiate negotiations with the European Parliament, which we have done.As regards the three ‘micro-authorities’, the Presidency’s aim is to arrive at a general approach for these authorities and hence for the entire supervisory package at the next Ecofin meeting on 2 December so that we can report back to the Council in December.The value of having a structure in place is significant for the financial services industry, for the world outside Europe and for our citizens. The package will include a requirement for the plan to be reviewed in three years. We will then be able to rectify any shortcomings that stand out as functioning less well or as being less effective.The EU’s current strategy for jobs and growth, the Lisbon strategy, expires next year. It is therefore imperative that the EU should agree on a new strategy that is able to promote a vision for long-term growth and prosperity. This will be one of the most important issues over the next few months and one of the priority issues for the forthcoming Spanish Presidency.The economic and financial crisis has created pressure for immediate action to be taken to minimise the impact on growth and the labour market. At the same time, structural weaknesses and the long-term challenges for our economies have become more apparent.Maintaining and strengthening Europe’s competitiveness on the global market, combating climate change and dealing with the challenges as a consequence of an ageing population are demanding tasks for the European Union and its Member States in the medium and long term. These require common and coordinated solutions, a common vision and a strengthened European reform agenda for the next ten years.The vision is about turning challenges into opportunities. It is about fully realising the potential of the internal market and exploiting the advantages of foreign trade and openness. It is about recognising the opportunities involved in turning Europe into an eco-efficient or climate-smart economy and creating a labour market with high levels of employment, sustainable public finances and social cohesion.During the Swedish Presidency, a second follow-up assessment of the EU’s sustainability strategy is being carried out. Progress has been made in many areas. At the same time, there are several areas where unsustainable trends have been identified. These areas include the rapid increase in demand for natural resources, the diminishing of biological diversity, the increase in energy consumption by the transport sector and the persistence of global poverty.We have raised the question of how we can monitor and follow up the strategy in a better and more effective way, including how we can make use of the benefits of coordination resulting from the interaction with other EU strategies, the Lisbon strategy, for example.The Integrated Maritime Policy will also be discussed at the European Council meeting. The Commission has recently submitted its progress report. The European Council will examine the report and give its opinion of the future direction of this important cross-sectoral work. In this regard, I would like to emphasise our view of sustainable economic growth and eco-efficient work and innovation.I will now turn to another very important item at the European Council meeting, namely the adoption of a new five-year work programme in the area of freedom, security and justice. The Stockholm Programme is intended to supersede the Hague Programme that is currently in force and which was adopted in 2004.The vision of the Stockholm Programme is for a safer and more open Europe where the rights of individuals are protected. The programme is a result of intensive contact and discussions in the Council and with the European Parliament. There have also been valuable contributions from national parliaments, civil society, EU bodies and various agencies and authorities.My Swedish colleagues, the Minister for Justice, Beatrice Ask, and the Minister for Migration, Tobias Billström, were here yesterday and presented the Stockholm Programme in a very long debate. Therefore, I will not repeat what they said, but I would like to take the opportunity to emphasise that the Stockholm Programme focuses on specific measures that bring added value to the everyday lives of citizens. It includes cooperation outside the EU. A more secure and more open Europe requires genuine partnership with our partner countries.Future work in this area should also be based on a balance between measures aimed at creating a safe and secure Europe and measures aimed at protecting the rights of individuals.The ambitious work that has been carried out and our future method of working with increased codecision for Parliament should help to provide us with an action plan that is better able to deal with these major challenges.With regard to climate change, while the European Council meeting is going on, the climate negotiations will, of course, also be taking place in Copenhagen. These issues are important for Europe and for the future of our entire planet. Two weeks ago, Prime Minister Fredrik Reinfeldt stood in Parliament in Brussels and presented the outcome of the European Council meeting in October, including the most important elements of the EU’s position ahead of the Copenhagen conference. It is now imperative that we continue to make it clear to our partners around the world how highly we regard this and that we provide momentum to drive the negotiations forward. The Swedish Presidency will put all of its energy into this work.Next month, the European Council will assess the situation in the negotiations that will be going on simultaneously in order to take the decisions that are necessary to enable us to have a successful outcome in Copenhagen.As usual, a number of foreign policy issues may also arise at the European Council meeting, but it is a little too early to say what these might be.The top priorities of the Swedish Presidency have been to respond to the demands of climate change and to ensure that the EU retains its leading position ahead of the negotiations in Copenhagen while, at the same time, we are responsible for continuing to address the economic and financial crisis. These issues will have top priority at the final summit. ","Cecilia Malmström,",32,1929,not_available,"['swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe', 'swe']","['  Cecilia Malmström,  President-in-Office of the Council. – (SV) Mr President, Mr Barroso, honourable Members, it is wonderful to have this opportunity to have this debate with you ahead of the next meeting of the European Council. It will, of course, be the second ordinary meeting held during the Swedish Presidency and it will also be the last time that it is led by a rotating presidency.', 'As you know, the Treaty of Lisbon enters into force on 1 December, but in accordance with the declaration adopted in the European Council in December 2008, the rotating Presidency will continue to preside over the European Council until the Presidency ends at the end of the year. All the Member States have now ratified the treaty and deposited their instruments of ratification in Rome. I am therefore delighted to be able to confirm that the Treaty of Lisbon will indeed enter into force on 1 December.', 'The work involved in getting to this point was long and strenuous, as Parliament is well aware. The new treaty will change the way the EU works in several respects. As a result of the treaty, we will have better opportunities to get to grips with the important issues that the EU is facing and we can do this in a more democratic, transparent and efficient manner. It also brings with it many important reforms that affect you here in Parliament.', 'At the European Council’s extra meeting last week, the Heads of State or Government agreed to appoint Herman van Rompuy as President of the European Council. He will lead the European Council’s work and take it forward from 1 January.', 'Agreement was also reached, following approval from the Commission President, on the appointment of Catherine Ashton as the new High Representative for Foreign Affairs and Security Policy. In line with the treaty, Mrs Ashton will take up all of her roles on 1 December, including that of Vice-President of the Commission. Just as the European Parliament adopts a position on all Members, you will, of course, also be holding a hearing with Mrs Ashton. I understand that she will shortly be presenting herself to the Committee on Foreign Affairs and answering questions.', 'The European Council also reached agreement on the appointment of Pierre de Boissieu as Secretary-General of the Council Secretariat.', 'The work in preparation for the entry into force of the Treaty of Lisbon has continued as detailed by the Presidency in its status report to the European Council in October. On 1 December, a number of decisions will be taken in order to put the Treaty of Lisbon fully in place, for example, with regard to revised rules of procedure for the Council and rules of procedure for the European Council. At the European Council meeting in December, we will present a new report summarising the status of the issues that we have dealt with in connection with the implementation and practical application of the Treaty of Lisbon. The European External Action Service will be included among these issues. The report will also contain a road map pointing the way forward for the work in this area.', 'At the European Council meeting in December, the focus will primarily be on economic and financial issues. The effects of the crisis will be felt for a long time to come – particularly on the labour market. However, it is also important for us to take a long-term view and to meet important challenges in both the medium and the long term.', 'The EU, the Member States and Europe’s central banks have taken numerous measures, for example, guarantee programmes for banks and the European Economic Recovery Plan. These measures have made a major contribution to increasing financial stability and reducing the effects of the crisis on growth and employment.', 'The economic prospects look brighter, but there are still major risks. It is therefore not yet time to withdraw the support measures that have been taken. However, within the Council we have initiated a discussion about how these special crisis measures should be phased out and when this can start. The European Council will review the work that the Council has done with regard to exit strategies. We will also monitor the EU’s Economic Recovery Plan.', 'With regard to the financial markets, it is gratifying that the situation on the financial market has improved considerably. The financial sector’s need for support measures has diminished. We therefore need to formulate strategies for how the measures can be phased out in a coordinated way. However, it is important to emphasise that it is still too early to begin a general phasing out of the support measures in the financial area.', 'The Swedish Presidency is seeking agreement on a number of guiding principles with regard to the timing, coordination and sequencing of the phasing out of the support measures.', 'I will now turn to financial supervision. There is agreement that increased and improved cooperation in relation to financial supervision within the EU is necessary, particularly in view of the experience we have had during the financial crisis.', 'The proposal for the structure and focus of the work in the Systemic Risk Council was adopted by the EU’s finance ministers at the Ecofin meeting on 20 October. The Presidency then received the mandate to initiate negotiations with the European Parliament, which we have done.', 'As regards the three ‘micro-authorities’, the Presidency’s aim is to arrive at a general approach for these authorities and hence for the entire supervisory package at the next Ecofin meeting on 2 December so that we can report back to the Council in December.', 'The value of having a structure in place is significant for the financial services industry, for the world outside Europe and for our citizens. The package will include a requirement for the plan to be reviewed in three years. We will then be able to rectify any shortcomings that stand out as functioning less well or as being less effective.', 'The EU’s current strategy for jobs and growth, the Lisbon strategy, expires next year. It is therefore imperative that the EU should agree on a new strategy that is able to promote a vision for long-term growth and prosperity. This will be one of the most important issues over the next few months and one of the priority issues for the forthcoming Spanish Presidency.', 'The economic and financial crisis has created pressure for immediate action to be taken to minimise the impact on growth and the labour market. At the same time, structural weaknesses and the long-term challenges for our economies have become more apparent.', 'Maintaining and strengthening Europe’s competitiveness on the global market, combating climate change and dealing with the challenges as a consequence of an ageing population are demanding tasks for the European Union and its Member States in the medium and long term. These require common and coordinated solutions, a common vision and a strengthened European reform agenda for the next ten years.', 'The vision is about turning challenges into opportunities. It is about fully realising the potential of the internal market and exploiting the advantages of foreign trade and openness. It is about recognising the opportunities involved in turning Europe into an eco-efficient or climate-smart economy and creating a labour market with high levels of employment, sustainable public finances and social cohesion.', 'During the Swedish Presidency, a second follow-up assessment of the EU’s sustainability strategy is being carried out. Progress has been made in many areas. At the same time, there are several areas where unsustainable trends have been identified. These areas include the rapid increase in demand for natural resources, the diminishing of biological diversity, the increase in energy consumption by the transport sector and the persistence of global poverty.', 'We have raised the question of how we can monitor and follow up the strategy in a better and more effective way, including how we can make use of the benefits of coordination resulting from the interaction with other EU strategies, the Lisbon strategy, for example.', 'The Integrated Maritime Policy will also be discussed at the European Council meeting. The Commission has recently submitted its progress report. The European Council will examine the report and give its opinion of the future direction of this important cross-sectoral work. In this regard, I would like to emphasise our view of sustainable economic growth and eco-efficient work and innovation.', 'I will now turn to another very important item at the European Council meeting, namely the adoption of a new five-year work programme in the area of freedom, security and justice. The Stockholm Programme is intended to supersede the Hague Programme that is currently in force and which was adopted in 2004.', 'The vision of the Stockholm Programme is for a safer and more open Europe where the rights of individuals are protected. The programme is a result of intensive contact and discussions in the Council and with the European Parliament. There have also been valuable contributions from national parliaments, civil society, EU bodies and various agencies and authorities.', 'My Swedish colleagues, the Minister for Justice, Beatrice Ask, and the Minister for Migration, Tobias Billström, were here yesterday and presented the Stockholm Programme in a very long debate. Therefore, I will not repeat what they said, but I would like to take the opportunity to emphasise that the Stockholm Programme focuses on specific measures that bring added value to the everyday lives of citizens. It includes cooperation outside the EU. A more secure and more open Europe requires genuine partnership with our partner countries.', 'Future work in this area should also be based on a balance between measures aimed at creating a safe and secure Europe and measures aimed at protecting the rights of individuals.', 'The ambitious work that has been carried out and our future method of working with increased codecision for Parliament should help to provide us with an action plan that is better able to deal with these major challenges.', 'With regard to climate change, while the European Council meeting is going on, the climate negotiations will, of course, also be taking place in Copenhagen. These issues are important for Europe and for the future of our entire planet. Two weeks ago, Prime Minister Fredrik Reinfeldt stood in Parliament in Brussels and presented the outcome of the European Council meeting in October, including the most important elements of the EU’s position ahead of the Copenhagen conference. It is now imperative that we continue to make it clear to our partners around the world how highly we regard this and that we provide momentum to drive the negotiations forward. The Swedish Presidency will put all of its energy into this work.', 'Next month, the European Council will assess the situation in the negotiations that will be going on simultaneously in order to take the decisions that are necessary to enable us to have a successful outcome in Copenhagen.', 'As usual, a number of foreign policy issues may also arise at the European Council meeting, but it is a little too early to say what these might be.', 'The top priorities of the Swedish Presidency have been to respond to the demands of climate change and to ensure that the EU retains its leading position ahead of the negotiations in Copenhagen while, at the same time, we are responsible for continuing to address the economic and financial crisis. These issues will have top priority at the final summit. ']"
3, 6. Preparation of the European Council to be held on 10 and 11 December 2009 (debate) ,"  José Manuel Barroso,  President of the Commission. – Mr President, we have, on many occasions, discussed the great opportunities offered by the Lisbon Treaty for the European Union, so let me express once again my satisfaction that when we meet each other next time, we will do so with the Lisbon Treaty already in force. And, with the treaty in force, it is time to move even more decisively beyond institutional discussions towards policies and results for citizens.The appointments made last week, naming Herman Van Rompuy as President of the Council and Catherine Ashton as High Representative and Vice-President of the Commission, are the first steps towards the full implementation of the Lisbon Treaty. I know that both President Van Rompuy and High Representative Vice-President Baroness Ashton are eager to start putting the Lisbon Treaty to work.The designation of Herman Van Rompuy was, by consensus, a decision of the Heads of State or Government. It is a decision I welcome and personally support very much. Herman Van Rompuy has earned huge respect as Prime Minister of Belgium. He brings a combination of the instinctive Europeanism of Belgium – a founding member of our Union, a country that has always been at the forefront of this European project – and his own skills as consensus builder: exactly the two most precious qualities to have as President of the European Council.I look forward to working in tandem with him and to joining him here in the plenary debates on the European Council. It is essential that, while every institution has to work within the respect of its own competences and that of other institutions, we all work together for the common European good.I am extremely proud and happy that Catherine Ashton has been designated as the first Vice-President/High Representative. It is an appointment that I supported and approved during the European Council, as it is necessary according to the treaties. We all know her well as someone who has both the political skill and the sense of direction to take on the demanding task of the first High Representative and Vice-President of the Commission. I can assure you, from my own experience with her as a Member of the Commission, of her deep commitment to the European project.As I said yesterday, all the nominations for the Commission have now been made. I am particularly happy that within one week, it was possible to triple the nominations of women from three to nine. So the next Commission will have nine female Members, one more than the current Commission, and once again I want to thank all of you who have supported me in this difficult task of getting at least a reasonable – not an ideal, but a reasonable – number of women for the next Commission.I will now move on to the portfolio allocations. It is my privilege to assure this House that I will do so in the full respect of the priorities defined in the political guidelines that I presented to you and that through your vote were endorsed by Parliament, and I will also respect all the commitments I made to Parliament on that occasion. Then Parliament can hold substantive hearings and vote on the next college in January.Next month, the European Council gives us the first significant opportunity to show that we are now focused on policy substance, to show that it will make a difference. I would like to concentrate very briefly on three key dossiers which will be under the spotlight.First, climate change. A European Council a week before the conclusion of the Copenhagen Summit is certainly well timed. The European Union has shown itself the pioneer of action on climate change. We have been the first to show that cap and trade can work. We have been the first to put a binding, tough target for reduced emissions on the table. We have led the way in defining how the developing world can make a real contribution to financing the costs of climate change in developing countries.But, as the preparation of the Copenhagen conference draws to its close, the pressure grows. We need to stay united and to keep focused on our goal of cutting global emissions and getting the necessary finance on the table; that is our task. We have to say clearly that it cannot only be a task for Europe: we need others, namely the major economies, also to contribute to ambitious goals.What should the key messages from the European Council be? First, that we want to see an ambitious and meaningful agreement in Copenhagen that, first and foremost, enshrines the 2° C objective. This is essential. Sometimes we see politicians and diplomats negotiating. They can negotiate – we can negotiate – with each other, but we cannot negotiate with science. We cannot negotiate against the science of nature. We cannot negotiate against the scientific advice, and this is the minimum: to reach an agreement compatible with the 2° C objective. So we must set real and effective emission reduction targets for developed countries, as well as substantive actions from developing countries, especially the fast-growing, emerging economies. It must also be comprehensive, covering the full range of issues in the Bali road map.Second, even if at Copenhagen it will not unfortunately be possible to finalise a new treaty, it must bring an operational agreement based on real commitments on all sides, to which all the major players contribute and which is endorsed at the highest political level. We need a clear, simple political text that shows that we are moving from talking about tackling climate change to doing something about it. And it should be explicit that this will be turned into a fully fledged treaty as soon as possible.The agreement should be precise. That means specific individual numbers on reduction of emissions and a detailed finance package to help developing countries both to develop mitigation programmes and to adapt to climate change. In particular, fast start funding is going to be very important.Finally, I feel the leaders’ involvement is going to be central as these are difficult decisions that need to be made at highest levels of government. I am pleased to hear that, following Prime Minister Rasmussen’s invitation, already at least 65 or so Heads of State or Government are planning to attend Copenhagen. I will attend myself.Another key area is the Stockholm Programme in the area of justice, liberty and security. People want to live in a European Union that is prosperous and peaceful, where their rights are respected and their security protected. They want to be able to travel freely and to move temporarily or permanently to another European country in order to study, to work, to found a family, to set up a business or to retire.We have come a long way over the last 10 years. The removal of controls at internal borders in the Schengen area allows more than 400 million citizens of 25 countries to travel without border control from the Iberian Peninsula to the Baltic States, from Greece to Finland.Now the Lisbon Treaty gives us a new opportunity to move ahead. We all know that freedom, security and justice will see some of the most significant changes from the treaty. It brings this area of policy fully within the scope of our normal procedures. It clarifies what action can be taken and, in particular, it extends the democratic framework for these policies by the full involvement of your Parliament.The Stockholm Programme, which is largely based on Commission input and proposals, will be a key lever to make this happen. It should set the scene for a comprehensive, effective programme of action which brings real change, real benefit for our citizens.The programme as it emerges from the European Council needs to lay out the guiding priorities for justice and home affairs in the years to come and to show how they will be put into practice. More effective respect for fundamental rights; better access to the courts; more determined action against organised crime, human trafficking and terrorism; effective management of migration – these are all areas where the Stockholm Programme should set out a series of concrete steps forward. They also require a strong approach with our third-country partners, which I am determined to pursue as we work together to maximise our global interests.Finally, we must continue to keep the focus on tackling the economic crisis. European Union action has made a major contribution over the last year. Now we must keep the strength of purpose and sense of focus. We must keep a close watch on our recovery measures, especially with unemployment still rising. Our top priority must remain keeping people in jobs and helping those who have lost their jobs to get back into work.We must also start to shape a post-crisis agenda to exploit new sources of growth and find new job opportunities. The agenda we have sketched out in the 2020 strategy, the consultation paper that the Commission circulated yesterday. I very much look forward to hearing the thoughts of Parliament and including your views in the final document.The European Council will also face a test of ambition with progress on the financial supervision package. I know this goal is shared by this Parliament, and I urge you to work with the Council to allow final adoption by mid-2010, so that effective new authorities can be in place by the end of 2010.To conclude, climate change, freedom, security and justice, and the response to the economic and financial crisis – these are three areas which impact on citizens every day of their lives and three areas where the European Council can show that the Lisbon Treaty has indeed opened a new chapter in the history of the European project.In order to obtain meaningful results, we must work in partnership – in partnership between the Commission and Parliament, to which I am grateful for consistent support for the policy ambitions put forward by the Commission in these areas; in partnership with the Swedish Presidency of the Council, which I really congratulate for the hard work done; and in partnership with our Danish friends preparing the Copenhagen conference.Let us make the most out of what lies ahead. Let us work together for the common European good. The Commission and I myself are ready to take up the challenge. I am sure this Parliament, with reinforced powers under the new treaty, will also show its sense of responsibility and its commitment to the Europe of citizens. ","José Manuel Barroso,",25,1777,not_available,"['hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv']","['  José Manuel Barroso,  President of the Commission. – Mr President, we have, on many occasions, discussed the great opportunities offered by the Lisbon Treaty for the European Union, so let me express once again my satisfaction that when we meet each other next time, we will do so with the Lisbon Treaty already in force. And, with the treaty in force, it is time to move even more decisively beyond institutional discussions towards policies and results for citizens.', 'The appointments made last week, naming Herman Van Rompuy as President of the Council and Catherine Ashton as High Representative and Vice-President of the Commission, are the first steps towards the full implementation of the Lisbon Treaty. I know that both President Van Rompuy and High Representative Vice-President Baroness Ashton are eager to start putting the Lisbon Treaty to work.', 'The designation of Herman Van Rompuy was, by consensus, a decision of the Heads of State or Government. It is a decision I welcome and personally support very much. Herman Van Rompuy has earned huge respect as Prime Minister of Belgium. He brings a combination of the instinctive Europeanism of Belgium – a founding member of our Union, a country that has always been at the forefront of this European project – and his own skills as consensus builder: exactly the two most precious qualities to have as President of the European Council.', 'I look forward to working in tandem with him and to joining him here in the plenary debates on the European Council. It is essential that, while every institution has to work within the respect of its own competences and that of other institutions, we all work together for the common European good.', 'I am extremely proud and happy that Catherine Ashton has been designated as the first Vice-President/High Representative. It is an appointment that I supported and approved during the European Council, as it is necessary according to the treaties. We all know her well as someone who has both the political skill and the sense of direction to take on the demanding task of the first High Representative and Vice-President of the Commission. I can assure you, from my own experience with her as a Member of the Commission, of her deep commitment to the European project.', 'As I said yesterday, all the nominations for the Commission have now been made. I am particularly happy that within one week, it was possible to triple the nominations of women from three to nine. So the next Commission will have nine female Members, one more than the current Commission, and once again I want to thank all of you who have supported me in this difficult task of getting at least a reasonable – not an ideal, but a reasonable – number of women for the next Commission.', 'I will now move on to the portfolio allocations. It is my privilege to assure this House that I will do so in the full respect of the priorities defined in the political guidelines that I presented to you and that through your vote were endorsed by Parliament, and I will also respect all the commitments I made to Parliament on that occasion. Then Parliament can hold substantive hearings and vote on the next college in January.', 'Next month, the European Council gives us the first significant opportunity to show that we are now focused on policy substance, to show that it will make a difference. I would like to concentrate very briefly on three key dossiers which will be under the spotlight.', 'First, climate change. A European Council a week before the conclusion of the Copenhagen Summit is certainly well timed. The European Union has shown itself the pioneer of action on climate change. We have been the first to show that cap and trade can work. We have been the first to put a binding, tough target for reduced emissions on the table. We have led the way in defining how the developing world can make a real contribution to financing the costs of climate change in developing countries.', 'But, as the preparation of the Copenhagen conference draws to its close, the pressure grows. We need to stay united and to keep focused on our goal of cutting global emissions and getting the necessary finance on the table; that is our task. We have to say clearly that it cannot only be a task for Europe: we need others, namely the major economies, also to contribute to ambitious goals.', 'What should the key messages from the European Council be? First, that we want to see an ambitious and meaningful agreement in Copenhagen that, first and foremost, enshrines the 2° C objective. This is essential. Sometimes we see politicians and diplomats negotiating. They can negotiate – we can negotiate – with each other, but we cannot negotiate with science. We cannot negotiate against the science of nature. We cannot negotiate against the scientific advice, and this is the minimum: to reach an agreement compatible with the 2° C objective. So we must set real and effective emission reduction targets for developed countries, as well as substantive actions from developing countries, especially the fast-growing, emerging economies. It must also be comprehensive, covering the full range of issues in the Bali road map.', 'Second, even if at Copenhagen it will not unfortunately be possible to finalise a new treaty, it must bring an operational agreement based on real commitments on all sides, to which all the major players contribute and which is endorsed at the highest political level. We need a clear, simple political text that shows that we are moving from talking about tackling climate change to doing something about it. And it should be explicit that this will be turned into a fully fledged treaty as soon as possible.', 'The agreement should be precise. That means specific individual numbers on reduction of emissions and a detailed finance package to help developing countries both to develop mitigation programmes and to adapt to climate change. In particular, fast start funding is going to be very important.', 'Finally, I feel the leaders’ involvement is going to be central as these are difficult decisions that need to be made at highest levels of government. I am pleased to hear that, following Prime Minister Rasmussen’s invitation, already at least 65 or so Heads of State or Government are planning to attend Copenhagen. I will attend myself.', 'Another key area is the Stockholm Programme in the area of justice, liberty and security. People want to live in a European Union that is prosperous and peaceful, where their rights are respected and their security protected. They want to be able to travel freely and to move temporarily or permanently to another European country in order to study, to work, to found a family, to set up a business or to retire.', 'We have come a long way over the last 10 years. The removal of controls at internal borders in the Schengen area allows more than 400 million citizens of 25 countries to travel without border control from the Iberian Peninsula to the Baltic States, from Greece to Finland.', 'Now the Lisbon Treaty gives us a new opportunity to move ahead. We all know that freedom, security and justice will see some of the most significant changes from the treaty. It brings this area of policy fully within the scope of our normal procedures. It clarifies what action can be taken and, in particular, it extends the democratic framework for these policies by the full involvement of your Parliament.', 'The Stockholm Programme, which is largely based on Commission input and proposals, will be a key lever to make this happen. It should set the scene for a comprehensive, effective programme of action which brings real change, real benefit for our citizens.', 'The programme as it emerges from the European Council needs to lay out the guiding priorities for justice and home affairs in the years to come and to show how they will be put into practice. More effective respect for fundamental rights; better access to the courts; more determined action against organised crime, human trafficking and terrorism; effective management of migration – these are all areas where the Stockholm Programme should set out a series of concrete steps forward. They also require a strong approach with our third-country partners, which I am determined to pursue as we work together to maximise our global interests.', 'Finally, we must continue to keep the focus on tackling the economic crisis. European Union action has made a major contribution over the last year. Now we must keep the strength of purpose and sense of focus. We must keep a close watch on our recovery measures, especially with unemployment still rising. Our top priority must remain keeping people in jobs and helping those who have lost their jobs to get back into work.', 'We must also start to shape a post-crisis agenda to exploit new sources of growth and find new job opportunities. The agenda we have sketched out in the 2020 strategy, the consultation paper that the Commission circulated yesterday. I very much look forward to hearing the thoughts of Parliament and including your views in the final document.', 'The European Council will also face a test of ambition with progress on the financial supervision package. I know this goal is shared by this Parliament, and I urge you to work with the Council to allow final adoption by mid-2010, so that effective new authorities can be in place by the end of 2010.', 'To conclude, climate change, freedom, security and justice, and the response to the economic and financial crisis – these are three areas which impact on citizens every day of their lives and three areas where the European Council can show that the Lisbon Treaty has indeed opened a new chapter in the history of the European project.', 'In order to obtain meaningful results, we must work in partnership – in partnership between the Commission and Parliament, to which I am grateful for consistent support for the policy ambitions put forward by the Commission in these areas; in partnership with the Swedish Presidency of the Council, which I really congratulate for the hard work done; and in partnership with our Danish friends preparing the Copenhagen conference.', 'Let us make the most out of what lies ahead. Let us work together for the common European good. The Commission and I myself are ready to take up the challenge. I am sure this Parliament, with reinforced powers under the new treaty, will also show its sense of responsibility and its commitment to the Europe of citizens. ']"
