,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Opening of the sitting,IN THE CHAIR: MRS KRATSA-TSAGAROPOULOU Vice-President,IN THE CHAIR: MRS KRATSA-TSAGAROPOULOU,1,8,not_available,['hrv'],['IN THE CHAIR: MRS KRATSA-TSAGAROPOULOU Vice-President']
1, 2. Investing in Low Carbon Technologies (debate) ,  President.   – The next item is the oral question to the Council and Commission (O-0015/2010 – B7-0011/2010) by Herbert Reul on Investing in the Development of Low Carbon Technologies,President.,1,31,not_available,['hrv'],['  President.   – The next item is the oral question to the Council and Commission (O-0015/2010 – B7-0011/2010) by Herbert Reul on Investing in the Development of Low Carbon Technologies']
2, 2. Investing in Low Carbon Technologies (debate) ,"  Herbert Reul,  author. – (DE) Madam President, Commissioner, President-in-Office of the Council, this question relates to the fact that, in 2007, the Commission brought forward a plan with the objective of promoting technologies in the field of energy with low CO2 emissions so that they could come into use quickly. Proposals were made for very specific measures: European industrial initiatives, above all in the fields of wind energy, solar energy, bio-energy, carbon capture and storage, electricity grids and nuclear fission, the creation of a European Energy Research Alliance, the sustainable conversion of European energy infrastructure networks, constantly updated European energy technology systems and the establishment of a steering group on strategic energy technologies.At that stage, one crucial question was left unanswered, namely the issue of funding. The Seventh Framework Programme for Research provides for EUR 886 million per annum for energy research. It is clear to all, however, that that is not enough. In 2009, the Commission brought out its communication on the funding of low-carbon energy technologies, in which it described the need to treble the funding for energy research over the next 10 years. That would mean that EUR 50 billion would have to be invested. The communication described how the money for the most important low-carbon technologies should be apportioned so that Europe can move away from its heavy dependence on fossil fuels to a stronger reduction in CO2 emissions. The final plan estimates EUR 6 billion for research into wind energy, which, according to the Commission, could make up a fifth of EU energy provision by 2020; EUR 16 billion for solar energy, in order to develop new photovoltaic concepts and a major industrial concentration of solar energy facilities; EUR 9 billion for bio-energy research, in order to cover 14% of the EU’s energy needs. In order to integrate renewable energy sources into the energy market, electricity grids would receive EUR 2 billion so that half of the grid would be able to operate on the basis of a ‘smart grid’ principle. Apart from renewable energy sources, a further EUR 13 billion is envisaged for up to 12 projects in the field of carbon capture and storage, while nuclear research would receive EUR 7 billion. The funding proposal also envisaged a further EUR 11 billion for the ‘smart cities’ programme so that appropriate answers can be found in this field, too.The Commission suggested at the time that public-private partnerships are the most credible way of funding energy research but was unable to spell out precisely how the funding burdens in such arrangements would be split between the two sides. At present, the split in the field of energy research is 70% private and 30% public, excluding nuclear research. The EU argues that there is a need for a significant increase in public funding. In projects in which the risks are higher, public funding should play a major role, the Commission stated. In order to optimise the level of the intervention, the Commission called for the institution of EU programmes particularly in areas where there is a clear added value at EU level, such as where programmes are too expensive for the Member States individually. At present, 80% of public investment in non-nuclear energy research is funded at national level. This communication, too, ultimately leaves open the question of where the money is to come from. The Commission calculates that there is a need for an extra EUR 75 to 80 billion.That is the reason why we concentrated, in our committee, on obtaining a little more clarity on a few issues in this area of funding. I would like to just remind you of the questions. Firstly, how does the Commission intend to set its priorities for the 2010-2020 roadmap to support the financing of low-carbon technologies? When will industrial policy initiatives to that effect be introduced? Secondly, how does the Commission intend to make additional EU budget resources available? How, specifically, is the Commission committed to ensuring that funds will start flowing in advance of resources from the Eighth Framework Programme? Will the Commission ensure that the budgets identified for the various industrial initiatives will be respected? Last but not least, how will the Commission – and, of course, this will also always apply to the Council – make additional funding from the EU budget available for the funding of technological options other than those specified in the communication, including storage technologies, ocean energies and so on. There is no need for me to read out all the questions. We have introduced the questions here, and we ask for answers from the Council and the Commission. ","Herbert Reul,",4,781,not_available,"['ger', 'ger', 'ger', 'ger']","['  Herbert Reul,  author. – (DE) Madam President, Commissioner, President-in-Office of the Council, this question relates to the fact that, in 2007, the Commission brought forward a plan with the objective of promoting technologies in the field of energy with low CO2 emissions so that they could come into use quickly. Proposals were made for very specific measures: European industrial initiatives, above all in the fields of wind energy, solar energy, bio-energy, carbon capture and storage, electricity grids and nuclear fission, the creation of a European Energy Research Alliance, the sustainable conversion of European energy infrastructure networks, constantly updated European energy technology systems and the establishment of a steering group on strategic energy technologies.', 'At that stage, one crucial question was left unanswered, namely the issue of funding. The Seventh Framework Programme for Research provides for EUR 886 million per annum for energy research. It is clear to all, however, that that is not enough. In 2009, the Commission brought out its communication on the funding of low-carbon energy technologies, in which it described the need to treble the funding for energy research over the next 10 years. That would mean that EUR 50 billion would have to be invested. The communication described how the money for the most important low-carbon technologies should be apportioned so that Europe can move away from its heavy dependence on fossil fuels to a stronger reduction in CO2 emissions. The final plan estimates EUR 6 billion for research into wind energy, which, according to the Commission, could make up a fifth of EU energy provision by 2020; EUR 16 billion for solar energy, in order to develop new photovoltaic concepts and a major industrial concentration of solar energy facilities; EUR 9 billion for bio-energy research, in order to cover 14% of the EU’s energy needs. In order to integrate renewable energy sources into the energy market, electricity grids would receive EUR 2 billion so that half of the grid would be able to operate on the basis of a ‘smart grid’ principle. Apart from renewable energy sources, a further EUR 13 billion is envisaged for up to 12 projects in the field of carbon capture and storage, while nuclear research would receive EUR 7 billion. The funding proposal also envisaged a further EUR 11 billion for the ‘smart cities’ programme so that appropriate answers can be found in this field, too.', 'The Commission suggested at the time that public-private partnerships are the most credible way of funding energy research but was unable to spell out precisely how the funding burdens in such arrangements would be split between the two sides. At present, the split in the field of energy research is 70% private and 30% public, excluding nuclear research. The EU argues that there is a need for a significant increase in public funding. In projects in which the risks are higher, public funding should play a major role, the Commission stated. In order to optimise the level of the intervention, the Commission called for the institution of EU programmes particularly in areas where there is a clear added value at EU level, such as where programmes are too expensive for the Member States individually. At present, 80% of public investment in non-nuclear energy research is funded at national level. This communication, too, ultimately leaves open the question of where the money is to come from. The Commission calculates that there is a need for an extra EUR 75 to 80 billion.', 'That is the reason why we concentrated, in our committee, on obtaining a little more clarity on a few issues in this area of funding. I would like to just remind you of the questions. Firstly, how does the Commission intend to set its priorities for the 2010-2020 roadmap to support the financing of low-carbon technologies? When will industrial policy initiatives to that effect be introduced? Secondly, how does the Commission intend to make additional EU budget resources available? How, specifically, is the Commission committed to ensuring that funds will start flowing in advance of resources from the Eighth Framework Programme? Will the Commission ensure that the budgets identified for the various industrial initiatives will be respected? Last but not least, how will the Commission – and, of course, this will also always apply to the Council – make additional funding from the EU budget available for the funding of technological options other than those specified in the communication, including storage technologies, ocean energies and so on. There is no need for me to read out all the questions. We have introduced the questions here, and we ask for answers from the Council and the Commission. ']"
3, 2. Investing in Low Carbon Technologies (debate) ,"  Pedro Luis Marín Uribe,  President-in-Office of the Council. − (ES) Madam President, ladies and gentlemen, I would like to begin my speech by stressing the importance of the strategic energy plan and the necessary contribution it will make to speeding up the development and application of technologies for clean, sustainable and efficient energy.Without this plan, it will not be possible to achieve the goals we have set for 2020, nor to carry out the transition to a low-carbon economy on the scale we would like for 2050.I am pleased to see that there is broad consensus between Parliament and the Council with regard to the importance and necessity of both the objectives of the plan and the resources that need to be made available.The Transport, Telecommunications and Energy Council intends to adopt conclusions on the Strategic Energy Technology (SET) Plan in its meeting this coming Friday 12 March. These conclusions will be an important point of reference for the spring European Council meeting to be held on 25 March, since the subject of climate change will feature on the agenda.The draft conclusions to be debated at the Council meeting will include the subject of financing, although this matter will be approached with due caution. We do not want to preempt the negotiations that will have to take place on this subject within the context of the next financial framework.I will now set out the main elements of the draft conclusions. Firstly, the time has come to move from technological roadmaps to the operational implementation of European industrial initiatives. We should do so step by step, but as quickly as possible.Secondly, our approach to future cooperation in energy research within Europe should focus on using public resources effectively and building flexible, public-private partnerships with industry. We therefore urge the Commission to establish a platform that includes all of the interested financial organisations so that they can share information and best practices and, at the same time, coordinate their actions as deemed necessary.Thirdly, given the scale of medium-term public-private financing needed in order to support major demonstration projects in particular, it may be necessary to increase the proportion of public investment at EU level. We will therefore need to take that into account both when revising the budget and when negotiating for the next financial framework.Fourthly, we should support the governments of the Member States and encourage them to give adequate incentives and consistent signals in order for this policy to be implemented. If necessary, they should also make significant increases to public financing for the development of low-carbon technologies.The fifth point to mention is that the European Commission and the European Investment Bank are already working together to improve the coordination and continuity of financing for demonstration projects in the sector of energy involving high technological risk. They are also working to mobilise and make available other sources of financing, both public and private.Finally, the Commission and the European Investment Bank are looking into optimum financial packages for major demonstration projects, and so we also urge the Commission to analyse new ways of combining resources from different sources and to develop an ad hoc tool for financing the commercial launch of low-carbon technologies.Ladies and gentlemen, all of these elements constitute a clear message on future investment for the development of low-carbon technologies. Despite the severe budgetary restrictions we currently face, the message that the Council will send out in its meeting on Friday will be one of commitment, using positive terms to express the significance of this matter at European level and the vital importance for each Member State to invest in low-carbon technology. ","Pedro Luis Marín Uribe,",12,623,not_available,"['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa']","['  Pedro Luis Marín Uribe,  President-in-Office of the Council. − (ES) Madam President, ladies and gentlemen, I would like to begin my speech by stressing the importance of the strategic energy plan and the necessary contribution it will make to speeding up the development and application of technologies for clean, sustainable and efficient energy.', 'Without this plan, it will not be possible to achieve the goals we have set for 2020, nor to carry out the transition to a low-carbon economy on the scale we would like for 2050.', 'I am pleased to see that there is broad consensus between Parliament and the Council with regard to the importance and necessity of both the objectives of the plan and the resources that need to be made available.', 'The Transport, Telecommunications and Energy Council intends to adopt conclusions on the Strategic Energy Technology (SET) Plan in its meeting this coming Friday 12 March. These conclusions will be an important point of reference for the spring European Council meeting to be held on 25 March, since the subject of climate change will feature on the agenda.', 'The draft conclusions to be debated at the Council meeting will include the subject of financing, although this matter will be approached with due caution. We do not want to preempt the negotiations that will have to take place on this subject within the context of the next financial framework.', 'I will now set out the main elements of the draft conclusions. Firstly, the time has come to move from technological roadmaps to the operational implementation of European industrial initiatives. We should do so step by step, but as quickly as possible.', 'Secondly, our approach to future cooperation in energy research within Europe should focus on using public resources effectively and building flexible, public-private partnerships with industry. We therefore urge the Commission to establish a platform that includes all of the interested financial organisations so that they can share information and best practices and, at the same time, coordinate their actions as deemed necessary.', 'Thirdly, given the scale of medium-term public-private financing needed in order to support major demonstration projects in particular, it may be necessary to increase the proportion of public investment at EU level. We will therefore need to take that into account both when revising the budget and when negotiating for the next financial framework.', 'Fourthly, we should support the governments of the Member States and encourage them to give adequate incentives and consistent signals in order for this policy to be implemented. If necessary, they should also make significant increases to public financing for the development of low-carbon technologies.', 'The fifth point to mention is that the European Commission and the European Investment Bank are already working together to improve the coordination and continuity of financing for demonstration projects in the sector of energy involving high technological risk. They are also working to mobilise and make available other sources of financing, both public and private.', 'Finally, the Commission and the European Investment Bank are looking into optimum financial packages for major demonstration projects, and so we also urge the Commission to analyse new ways of combining resources from different sources and to develop an ad hoc tool for financing the commercial launch of low-carbon technologies.', 'Ladies and gentlemen, all of these elements constitute a clear message on future investment for the development of low-carbon technologies. Despite the severe budgetary restrictions we currently face, the message that the Council will send out in its meeting on Friday will be one of commitment, using positive terms to express the significance of this matter at European level and the vital importance for each Member State to invest in low-carbon technology. ']"
4, 2. Investing in Low Carbon Technologies (debate) ,"  Janez Potočnik,  Member of the Commission. − Madam President, although I am replacing my colleague Günther Oettinger today, it is a real pleasure to discuss with you the future of low-carbon technologies.I personally was closely involved in the development of the European Strategic Energy Technology Plan (SET Plan) in the last Commission and I believe strongly that the development of these technologies is one of the cornerstones of the energy policy we have to develop jointly in the years to come.Parliament’s report on the SET Plan of June 2008 was very clear in proposing an appropriate level of ambition. We should not now lower this ambition. Today you have asked three clear questions and I will respond to them in turn.First, regarding our priorities for 2010 to 2020 and the launch of the European industrial initiatives, those six initiatives really match our priorities – wind, solar bio-energy, sustainable fission, smart grids, and carbon capture and storage are priorities that were strongly endorsed by Parliament and the Council.At your request, we have also prioritised energy efficiency by developing a new dedicated initiative – ‘Smart Cities’ – to unlock the market potential of energy efficient technologies in cities and regions. To prioritise activities within this initiative, the Commission has developed, together with the stakeholders, technology road maps for the period 2010-2020. These road maps establish concrete objectives as well as the activities needed to achieve them. The initiatives are mature for launching this year, 2010. Smart Cities are planned for the following year.Your second question concerns the need for predictable, stable and adequate budgets for the SET Plan in the current financing period and post-2014. Our estimate of the public and private investment needs for the development of low-carbon technologies in the SET Plan is EUR 8 billion per year. Today about EUR 3 billion are being invested annually in the European Union, which means that a further EUR 50 billion is needed for the period 2010-2020. Bridging this gap should be one of the key institutional discussions over the coming years. Effort must be focused where intervention is most efficient, avoiding duplications and fostering the greatest potential impact in the market.It is clear that EU level investments – coming either from the Seventh Framework Programme or the European Energy Programme for Recovery – will not be enough. Nor will the potential funds from the 300 million emissions trading allowances set aside for the demonstration of carbon capture and storage and innovative renewable technologies. At current prices this is approximately EUR 4 billion. Major efforts are therefore required, both by the private and public sector; the public sector includes both the European Union and of course also the Member States. To be blunt, the bulk of the money will have to come from where the bulk of the money is.Thirdly, you asked if the Commission intends to finance other technology avenues and propose additional industrial initiatives. Other technologies that deserve European-level intervention will certainly emerge over time, so the SET Plan must remain flexible, as we have already shown with the new initiative on energy efficiency – Smart Cities – which we expect to launch, as I said, in 2011. We will closely monitor the most promising technologies through the SET Plan information system. SETIS, as this is called, is already working on storage and ocean technologies to assess their potential and identify the best opportunities for European intervention. We have also encouraged the establishment of a new technology platform on renewables, heating and cooling, that should help the sectors involved better to define their technology transfer.I am very pleased to see this file getting the support it deserves. It is a key file for achieving our energy policy goals, a key file for Europe and for our future. ","Janez Potočnik,",9,635,not_available,"['hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv', 'hrv']","['  Janez Potočnik,  Member of the Commission. − Madam President, although I am replacing my colleague Günther Oettinger today, it is a real pleasure to discuss with you the future of low-carbon technologies.', 'I personally was closely involved in the development of the European Strategic Energy Technology Plan (SET Plan) in the last Commission and I believe strongly that the development of these technologies is one of the cornerstones of the energy policy we have to develop jointly in the years to come.', 'Parliament’s report on the SET Plan of June 2008 was very clear in proposing an appropriate level of ambition. We should not now lower this ambition. Today you have asked three clear questions and I will respond to them in turn.', 'First, regarding our priorities for 2010 to 2020 and the launch of the European industrial initiatives, those six initiatives really match our priorities – wind, solar bio-energy, sustainable fission, smart grids, and carbon capture and storage are priorities that were strongly endorsed by Parliament and the Council.', 'At your request, we have also prioritised energy efficiency by developing a new dedicated initiative – ‘Smart Cities’ – to unlock the market potential of energy efficient technologies in cities and regions. To prioritise activities within this initiative, the Commission has developed, together with the stakeholders, technology road maps for the period 2010-2020. These road maps establish concrete objectives as well as the activities needed to achieve them. The initiatives are mature for launching this year, 2010. Smart Cities are planned for the following year.', 'Your second question concerns the need for predictable, stable and adequate budgets for the SET Plan in the current financing period and post-2014. Our estimate of the public and private investment needs for the development of low-carbon technologies in the SET Plan is EUR 8 billion per year. Today about EUR 3 billion are being invested annually in the European Union, which means that a further EUR 50 billion is needed for the period 2010-2020. Bridging this gap should be one of the key institutional discussions over the coming years. Effort must be focused where intervention is most efficient, avoiding duplications and fostering the greatest potential impact in the market.', 'It is clear that EU level investments – coming either from the Seventh Framework Programme or the European Energy Programme for Recovery – will not be enough. Nor will the potential funds from the 300 million emissions trading allowances set aside for the demonstration of carbon capture and storage and innovative renewable technologies. At current prices this is approximately EUR 4 billion. Major efforts are therefore required, both by the private and public sector; the public sector includes both the European Union and of course also the Member States. To be blunt, the bulk of the money will have to come from where the bulk of the money is.', 'Thirdly, you asked if the Commission intends to finance other technology avenues and propose additional industrial initiatives. Other technologies that deserve European-level intervention will certainly emerge over time, so the SET Plan must remain flexible, as we have already shown with the new initiative on energy efficiency – Smart Cities – which we expect to launch, as I said, in 2011. We will closely monitor the most promising technologies through the SET Plan information system. SETIS, as this is called, is already working on storage and ocean technologies to assess their potential and identify the best opportunities for European intervention. We have also encouraged the establishment of a new technology platform on renewables, heating and cooling, that should help the sectors involved better to define their technology transfer.', 'I am very pleased to see this file getting the support it deserves. It is a key file for achieving our energy policy goals, a key file for Europe and for our future. ']"
5, 2. Investing in Low Carbon Technologies (debate) ,"  Jean-Pierre Audy,  on behalf of the PPE Group. – (FR) Madam President, Minister, Commissioner, I am delighted to see you back here, Mr Potočnik, in your post as Commissioner for the Environment. You are standing in for our Commissioner for Industry – thank you for that, and thank you also for your speech.I welcome the question put by my colleague, Mr Reul, who is right, Commissioner, to question you on how the Commission views this crucial issue of non­carbon energies and of the financing of new technologies. The world’s population is growing. We will need 40% more energy in 2030, and I would add that 80% of this consumer demand will come from countries outside the OECD.In the face of these major challenges, the solution is not to adopt the ideology of decreasing our energy use or to take refuge in thoughts of the past. The European Union therefore has a duty to intervene, and I would like to say a word about an issue that may divide us, within our political groups, and that is nuclear energy.When it comes to nuclear energy, we have Member States that have a long tradition in these matters. That does not make the European Union privileged, but it does mean that we have a duty to contribute to the debate and to the financing. Nuclear energy, as we know, is a non­carbon energy, and we need financing, Commissioner, and particularly that accrued from carbon credits, to invest in research, development and training on all these areas.We are proposing some amendments to you with the specific aim of improving the resolutions that have been tabled, and I will conclude by saying a word about nuclear by­products, which are a source of great concern for our fellow citizens. There are two options in the world: long­term storage, which is the United States’ chosen option, and we, the European Union, have to choose a different approach, which is recovery by means of recycling. That is the option chosen by Russia, Japan and France.It is in this context that we who are responsible for safety and security must put our faith in science and in knowledge where all these subjects are concerned. ","Jean-Pierre Audy,",6,374,not_available,"['fra', 'fra', 'fra', 'fra', 'fra', 'fra']","['  Jean-Pierre Audy,  on behalf of the PPE Group. – (FR) Madam President, Minister, Commissioner, I am delighted to see you back here, Mr Potočnik, in your post as Commissioner for the Environment. You are standing in for our Commissioner for Industry – thank you for that, and thank you also for your speech.', 'I welcome the question put by my colleague, Mr Reul, who is right, Commissioner, to question you on how the Commission views this crucial issue of non\xadcarbon energies and of the financing of new technologies. The world’s population is growing. We will need 40% more energy in 2030, and I would add that 80% of this consumer demand will come from countries outside the OECD.', 'In the face of these major challenges, the solution is not to adopt the ideology of decreasing our energy use or to take refuge in thoughts of the past. The European Union therefore has a duty to intervene, and I would like to say a word about an issue that may divide us, within our political groups, and that is nuclear energy.', 'When it comes to nuclear energy, we have Member States that have a long tradition in these matters. That does not make the European Union privileged, but it does mean that we have a duty to contribute to the debate and to the financing. Nuclear energy, as we know, is a non\xadcarbon energy, and we need financing, Commissioner, and particularly that accrued from carbon credits, to invest in research, development and training on all these areas.', 'We are proposing some amendments to you with the specific aim of improving the resolutions that have been tabled, and I will conclude by saying a word about nuclear by\xadproducts, which are a source of great concern for our fellow citizens. There are two options in the world: long\xadterm storage, which is the United States’ chosen option, and we, the European Union, have to choose a different approach, which is recovery by means of recycling. That is the option chosen by Russia, Japan and France.', 'It is in this context that we who are responsible for safety and security must put our faith in science and in knowledge where all these subjects are concerned. ']"
6, 2. Investing in Low Carbon Technologies (debate) ,"  Teresa Riera Madurell,  on behalf of the S&D Group. – (ES) Madam President, Secretary of State and President-in-Office of the Council, Commissioner, we are all aware that there is already clear consensus over the idea that the faster we establish a green economy, the faster we will emerge from the economic crisis.A number of studies have calculated that if we achieve the goal of a 20% share of renewable energy sources, it will mean that 2.8 million European workers will be employed in the sector by 2020. Furthermore, it is estimated that two thirds of the new jobs will be created within small and medium-sized enterprises. The key to this, ladies and gentlemen, lies in the development of green technologies.In order to make this a reality, my Group is in favour of three main objectives. Firstly, we need a real commitment to earmarking resources for the Strategic Energy Technology (SET) Plan. It is not enough to simply regroup and rename the support programmes we already have. We agree that we need to transform our goal into a real increase in the resources devoted to research into renewable energy and energy efficiency. We should do so straight away, in the next review of the financial perspectives and, of course, in negotiations over the new financial perspectives.Secondly, if we want to create the jobs our economy needs in order to emerge from the crisis, it is vital that we boost the demonstration stage of innovative technologies and make it easier for them to be put into operation in the market.Finally, the potential creation of green employment cannot be steered in the right direction if we do not have a highly qualified workforce. We need to invest in education and awareness in order to strengthen the ties between the business world and the academic world, and we should promote qualifications of excellence in research and development and in innovation so as to be able to cover any potential gaps in the renewable energies job markets. ","Teresa Riera Madurell,",5,340,not_available,"['spa', 'spa', 'spa', 'spa', 'spa']","['  Teresa Riera Madurell,  on behalf of the S&D Group. – (ES) Madam President, Secretary of State and President-in-Office of the Council, Commissioner, we are all aware that there is already clear consensus over the idea that the faster we establish a green economy, the faster we will emerge from the economic crisis.', 'A number of studies have calculated that if we achieve the goal of a 20% share of renewable energy sources, it will mean that 2.8 million European workers will be employed in the sector by 2020. Furthermore, it is estimated that two thirds of the new jobs will be created within small and medium-sized enterprises. The key to this, ladies and gentlemen, lies in the development of green technologies.', 'In order to make this a reality, my Group is in favour of three main objectives. Firstly, we need a real commitment to earmarking resources for the Strategic Energy Technology (SET) Plan. It is not enough to simply regroup and rename the support programmes we already have. We agree that we need to transform our goal into a real increase in the resources devoted to research into renewable energy and energy efficiency. We should do so straight away, in the next review of the financial perspectives and, of course, in negotiations over the new financial perspectives.', 'Secondly, if we want to create the jobs our economy needs in order to emerge from the crisis, it is vital that we boost the demonstration stage of innovative technologies and make it easier for them to be put into operation in the market.', 'Finally, the potential creation of green employment cannot be steered in the right direction if we do not have a highly qualified workforce. We need to invest in education and awareness in order to strengthen the ties between the business world and the academic world, and we should promote qualifications of excellence in research and development and in innovation so as to be able to cover any potential gaps in the renewable energies job markets. ']"
7, 2. Investing in Low Carbon Technologies (debate) ,"  Fiona Hall,  on behalf of the ALDE Group. – Madam President, we can set all the targets under the sun for tackling climate change but we will not reach them, especially the longer-term targets for 2050, unless we invest deeply and systematically in developing and improving sustainable low-carbon technology.The US is rightly criticised for its failure to sign up to greenhouse gas reduction targets, but the EU is nowhere near the level of investment that the US is at at present. Without proper investment, the EU’s sustainable low-carbon investment programme will stall, and that means that hundreds of thousands of jobs which could be created here in the EU, and in regions like my own, the North-East of England, which are already starting to make that transformation to a low-carbon economy, without investment those jobs will go elsewhere to the US and China.I am disappointed that the Commission drew back from an earlier draft of the SET Plan, where the sources of the identified necessary investment were clearly indicated. Will the Commission now be more explicit, especially about the EUR 1 billion per annum shortfall that the Commissioner has just mentioned?Finally, it is, of course, important to achieve improvements in nuclear technology, especially with regard to safety of operation and waste management, but my Group takes the view that ‘sustainable nuclear fission’ is a contradiction in terms. Will the Commissioner rename the sixth European industrial initiative simply the ‘nuclear energy initiative’? ","Fiona Hall,",4,249,not_available,"['hrv', 'hrv', 'hrv', 'hrv']","['  Fiona Hall,  on behalf of the ALDE Group. – Madam President, we can set all the targets under the sun for tackling climate change but we will not reach them, especially the longer-term targets for 2050, unless we invest deeply and systematically in developing and improving sustainable low-carbon technology.', 'The US is rightly criticised for its failure to sign up to greenhouse gas reduction targets, but the EU is nowhere near the level of investment that the US is at at present. Without proper investment, the EU’s sustainable low-carbon investment programme will stall, and that means that hundreds of thousands of jobs which could be created here in the EU, and in regions like my own, the North-East of England, which are already starting to make that transformation to a low-carbon economy, without investment those jobs will go elsewhere to the US and China.', 'I am disappointed that the Commission drew back from an earlier draft of the SET Plan, where the sources of the identified necessary investment were clearly indicated. Will the Commission now be more explicit, especially about the EUR 1 billion per annum shortfall that the Commissioner has just mentioned?', 'Finally, it is, of course, important to achieve improvements in nuclear technology, especially with regard to safety of operation and waste management, but my Group takes the view that ‘sustainable nuclear fission’ is a contradiction in terms. Will the Commissioner rename the sixth European industrial initiative simply the ‘nuclear energy initiative’? ']"
8, 2. Investing in Low Carbon Technologies (debate) ,"  Claude Turmes,  on behalf of the Verts/ALE Group. – Madam President, I think this SET Plan is basically an empty box because there is no money behind it. We really have to think about where the money could come from. What is worse is that the instruments the Commission had – the NER300, the Recovery Plan and certain funds available today at the European Investment Bank – are more prioritised for those so-called low-carbon technologies that are the least efficient and present the highest risk.In 2008 and 2009, more than 70% of all investments on the market in Europe were already in renewables: wind, solar, biomass. So how can it be that we are designing a SET Plan – and earmarking money at EU level – that basically gives a lower share to renewables than the market is already uptaking today, while diverting the money to carbon sequestration and to nuclear fusion, which is not addressed in this paper but which receives by far the largest share of EU money?Our problem is that, because of certain lobbies, we do not have the courage to set the right priorities, and I think that even the IEA, which is not a green grass-root organisation, is extremely clear about the priorities. Fifty-five per cent of all CO2 reductions will come from energy efficiency. Why did we allocate zero euro to energy efficiency in the EU recovery package? Thirty to thirty-five per cent of CO2 greenhouse gas reductions will come from renewables, while at best only 10% will come from carbon sequestration and 10% from nuclear. That is according to the IEA, not a green grass-root organisation. So, even in Europe, in terms of how we allocate money we are behind what the IEA is telling governments.The only way out is to set clear priorities. Number one: energy efficiency; number two: renewables, because they reduce carbon without posing a risk; and then the other technologies. ","Claude Turmes,",4,326,not_available,"['hrv', 'hrv', 'hrv', 'hrv']","['  Claude Turmes,  on behalf of the Verts/ALE Group. – Madam President, I think this SET Plan is basically an empty box because there is no money behind it. We really have to think about where the money could come from. What is worse is that the instruments the Commission had – the NER300, the Recovery Plan and certain funds available today at the European Investment Bank – are more prioritised for those so-called low-carbon technologies that are the least efficient and present the highest risk.', 'In 2008 and 2009, more than 70% of all investments on the market in Europe were already in renewables: wind, solar, biomass. So how can it be that we are designing a SET Plan – and earmarking money at EU level – that basically gives a lower share to renewables than the market is already uptaking today, while diverting the money to carbon sequestration and to nuclear fusion, which is not addressed in this paper but which receives by far the largest share of EU money?', 'Our problem is that, because of certain lobbies, we do not have the courage to set the right priorities, and I think that even the IEA, which is not a green grass-root organisation, is extremely clear about the priorities. Fifty-five per cent of all CO2 reductions will come from energy efficiency. Why did we allocate zero euro to energy efficiency in the EU recovery package? Thirty to thirty-five per cent of CO2 greenhouse gas reductions will come from renewables, while at best only 10% will come from carbon sequestration and 10% from nuclear. That is according to the IEA, not a green grass-root organisation. So, even in Europe, in terms of how we allocate money we are behind what the IEA is telling governments.', 'The only way out is to set clear priorities. Number one: energy efficiency; number two: renewables, because they reduce carbon without posing a risk; and then the other technologies. ']"
9, 2. Investing in Low Carbon Technologies (debate) ,"  Giles Chichester,  on behalf of the ECR Group. – Madam President, I have to express some regret at the obsession on the left side of this Parliament with nuclear energy, which has meant that we have two resolutions before the House today, most of the content of which has much in common except for this issue of nuclear energy, particularly when it is the only proven technology to supply large volumes of ultra low-carbon electricity in Europe.If we are to wean ourselves off fossil fuels – especially oil and coal – we will need all the low-carbon energy technologies we can get. Many of them are still more potential than production, and we must be realistic about how successful we have been in achieving target levels of energy from renewable sources. The EU has a record of setting very ambitious targets and a 100% record of failing to achieve them. We must do better.In the mean time we must lose no time in increasing the share of European electricity supplied by nuclear energy. It already produces the largest amount of electricity, but, as we switch to and develop alternative and new technologies, we will need base-load electricity to keep the lights on and, for example, to power electric vehicles.There is huge potential in new green technologies such as solar thermal from the Sahara and wind farms from the North Sea, not to mention carbon capture and storage and basic improvements in energy efficiency, where – at least on that point – I agree with my Green colleague across the floor, but all of this requires massive investment, and that is the fundamental point about these questions today. ","Giles Chichester,",4,278,not_available,"['hrv', 'hrv', 'hrv', 'hrv']","['  Giles Chichester,  on behalf of the ECR Group. – Madam President, I have to express some regret at the obsession on the left side of this Parliament with nuclear energy, which has meant that we have two resolutions before the House today, most of the content of which has much in common except for this issue of nuclear energy, particularly when it is the only proven technology to supply large volumes of ultra low-carbon electricity in Europe.', 'If we are to wean ourselves off fossil fuels – especially oil and coal – we will need all the low-carbon energy technologies we can get. Many of them are still more potential than production, and we must be realistic about how successful we have been in achieving target levels of energy from renewable sources. The EU has a record of setting very ambitious targets and a 100% record of failing to achieve them. We must do better.', 'In the mean time we must lose no time in increasing the share of European electricity supplied by nuclear energy. It already produces the largest amount of electricity, but, as we switch to and develop alternative and new technologies, we will need base-load electricity to keep the lights on and, for example, to power electric vehicles.', 'There is huge potential in new green technologies such as solar thermal from the Sahara and wind farms from the North Sea, not to mention carbon capture and storage and basic improvements in energy efficiency, where – at least on that point – I agree with my Green colleague across the floor, but all of this requires massive investment, and that is the fundamental point about these questions today. ']"
