,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1.  Sesijas atsākšana,SĒDI VADA: J. BUZEK Priekšsēdētājs (Sēdi atklāja plkst. 15.05) ,SĒDI VADA: J. BUZEK,2,10,not_available,"['lav', 'lav']","['SĒDI VADA: J. BUZEK Priekšsēdētājs', ' (Sēdi atklāja plkst. 15.05) ']"
1, 1.  Sesijas atsākšana,"  Priekšsēdētājs.   – Es pasludinu par atklātu Eiropas Parlamenta sēdi, kas tika pārtraukta ceturtdien, 2010. gada 11. martā. ",Priekšsēdētājs.,1,16,not_available,['lav'],"['  Priekšsēdētājs.   – Es pasludinu par atklātu Eiropas Parlamenta sēdi, kas tika pārtraukta ceturtdien, 2010. gada 11. martā. ']"
2, 10.  Darba kārtība,"  Priekšsēdētājs.   – Ir izplatīts galīgās darba kārtības projekts, ko 2010. gada 11. martā sagatavoja Priekšsēdētāju konference saskaņā ar Reglamenta 137. pantu.Ar politisko grupu piekrišanu es gribētu ierosināt šādas izmaiņas.***",Priekšsēdētājs.,3,29,not_available,"['lav', 'lav', 'lav']","['  Priekšsēdētājs.   – Ir izplatīts galīgās darba kārtības projekts, ko 2010. gada 11. martā sagatavoja Priekšsēdētāju konference saskaņā ar Reglamenta 137. pantu.', 'Ar politisko grupu piekrišanu es gribētu ierosināt šādas izmaiņas.', '***']"
3, 10.  Darba kārtība,"  Mario Borghezio  (EFD).   – (IT) Es tikai vēlos informēt priekšsēdētāju par to, ka — kā tas jau minēts vēstulē — ārkārtas komiteja finanšu krīzes jautājumos prettiesiski un bez jebkāda iemesla no amata atbrīvojusi ekspertu, slaveno demogrāfu, profesoru Bourcier de Carbon, nodēvējot viņu par nepiemērotu kandidātu.Manuprāt, šis ir ļoti nopietns gadījums, kad Eiropas Parlamenta komitejā kāds tiek atbrīvots no eksperta amata, pamatojoties uz ideoloģisku pārliecību.(Priekšsēdētājs pārtrauca runātāju) ",Mario Borghezio  (EFD).,3,65,not_available,"['ita', 'ita', 'ita']","['  Mario Borghezio  (EFD).   – (IT) Es tikai vēlos informēt priekšsēdētāju par to, ka — kā tas jau minēts vēstulē — ārkārtas komiteja finanšu krīzes jautājumos prettiesiski un bez jebkāda iemesla no amata atbrīvojusi ekspertu, slaveno demogrāfu, profesoru Bourcier de Carbon, nodēvējot viņu par nepiemērotu kandidātu.', 'Manuprāt, šis ir ļoti nopietns gadījums, kad Eiropas Parlamenta komitejā kāds tiek atbrīvots no eksperta amata, pamatojoties uz ideoloģisku pārliecību.', '(Priekšsēdētājs pārtrauca runātāju) ']"
4, 10.  Darba kārtība,"  Priekšsēdētājs.   – M. Borghezio kungs, tas nav darba kārtības punkts, jo mēs runājam par plenārsēdi. Lūdzu šādus jautājumus pārrunāt komitejas sanāksmēs, kur šo jautājumu var izskatīt, taču plenārsēdēs ir jāpārrunā jautājumi saistībā ar mūsu darbu plenārsēdē, nevis par darbu komitejās. ",Priekšsēdētājs.,1,39,not_available,['lav'],"['  Priekšsēdētājs.   – M. Borghezio kungs, tas nav darba kārtības punkts, jo mēs runājam par plenārsēdi. Lūdzu šādus jautājumus pārrunāt komitejas sanāksmēs, kur šo jautājumu var izskatīt, taču plenārsēdēs ir jāpārrunā jautājumi saistībā ar mūsu darbu plenārsēdē, nevis par darbu komitejās. ']"
5, 10.  Darba kārtība,"  William (The Earl of) Dartmouth  (EFD).   – Priekšsēdētāja kungs, 11. marta debatēs par Arktikas reģiona politiku, kad es vēl nebiju izmantojis ceturto daļu man atvēlētā laika, sēdes vadītājs, Eiropas Liberāļu un demokrātu apvienības grupas deputāts, kas vadīja sēdi, izslēdza manu mikrofonu. Tā, var teikt, ir situācija bez precedenta.Priekšsēdētāja kungs, es jums jau nosūtīju vēstuli — uz kuru es neesmu saņēmis atbildi —, un es lūdzu jūs paskaidrot, uz kāda noteikuma pamata mikrofons tika izslēgts un kāpēc tajā brīdī drīkstēja šo noteikumu piemērot. Es tikai sniedzu likumīgus — un patiesi pamatotus — politiskus komentārus, kuriem sēdes vadītājs, Eiropas Liberāļu un demokrātu apvienības grupas pārstāvis, nepiekrita. Tādēļ mikrofons tika izslēgts. Ja Eiropas Parlaments cenzē politiskus komentārus, tas vairs nav Parlaments. ",William (The Earl of) Dartmouth  (EFD).,2,114,not_available,"['lav', 'lav']","['  William (The Earl of) Dartmouth  (EFD).   – Priekšsēdētāja kungs, 11. marta debatēs par Arktikas reģiona politiku, kad es vēl nebiju izmantojis ceturto daļu man atvēlētā laika, sēdes vadītājs, Eiropas Liberāļu un demokrātu apvienības grupas deputāts, kas vadīja sēdi, izslēdza manu mikrofonu. Tā, var teikt, ir situācija bez precedenta.', 'Priekšsēdētāja kungs, es jums jau nosūtīju vēstuli — uz kuru es neesmu saņēmis atbildi —, un es lūdzu jūs paskaidrot, uz kāda noteikuma pamata mikrofons tika izslēgts un kāpēc tajā brīdī drīkstēja šo noteikumu piemērot. Es tikai sniedzu likumīgus — un patiesi pamatotus — politiskus komentārus, kuriem sēdes vadītājs, Eiropas Liberāļu un demokrātu apvienības grupas pārstāvis, nepiekrita. Tādēļ mikrofons tika izslēgts. Ja Eiropas Parlaments cenzē politiskus komentārus, tas vairs nav Parlaments. ']"
6, 10.  Darba kārtība,"  Priekšsēdētājs.   – Parlamenta priekšsēdētāja vietnieks, kurš toreiz vadīja procedūru, pareizi rīkojās saskaņā ar Reglamenta 20. panta 2. punktu. Es uz jūsu vēstuli atbildēšu rakstiski.***CeturtdienaEiropas Tautas partijas grupa (Kristīgie demokrāti) lūdza atlikt balsojumu par Priekšsēdētāju konferences iesniegto rezolūcijas priekšlikumu par pāreju uz Lisabonas līgumu līdz brīdim, kad tiks ieviestas starpiestāžu likumdošanas procedūras. Šajā gadījumā runa ir par balsojuma atlikšanu. ",Priekšsēdētājs.,4,58,not_available,"['lav', 'lav', 'lav', 'lav']","['  Priekšsēdētājs.   – Parlamenta priekšsēdētāja vietnieks, kurš toreiz vadīja procedūru, pareizi rīkojās saskaņā ar Reglamenta 20. panta 2. punktu. Es uz jūsu vēstuli atbildēšu rakstiski.', '***', 'Ceturtdiena', 'Eiropas Tautas partijas grupa (Kristīgie demokrāti) lūdza atlikt balsojumu par Priekšsēdētāju konferences iesniegto rezolūcijas priekšlikumu par pāreju uz Lisabonas līgumu līdz brīdim, kad tiks ieviestas starpiestāžu likumdošanas procedūras. Šajā gadījumā runa ir par balsojuma atlikšanu. ']"
7, 10.  Darba kārtība,"  József Szájer  (PPE).   – Priekšsēdētāja kungs, mēs lūdzām atlikt balsojumu par šo priekšlikumu Parlamenta dēļ. Sākotnēji mēs piekritām šo jautājumu iekļaut darba kārtībā, jo mēs domājām, ka viss ir kārtībā. Taču tā bija ātra procedūra, un tajā laikā mēs uzzinājām, ka visas komitejas nav par šo jautājumu pietiekami labi informētas. Šo priekšlikumu iesniedza Eiropas Tautas partijas grupa (Kristīgie demokrāti), taču dažas komitejas šim ļoti svarīgajam un sarežģītajam jautājumam vēlas veltīt vairāk laika, neatkarīgi no tā, cik šis jautājums ir steidzams. Tāpēc mēs lūdzam atlikt šo balsojumu. ",József Szájer  (PPE).,1,85,not_available,['lav'],"['  József Szájer  (PPE).   – Priekšsēdētāja kungs, mēs lūdzām atlikt balsojumu par šo priekšlikumu Parlamenta dēļ. Sākotnēji mēs piekritām šo jautājumu iekļaut darba kārtībā, jo mēs domājām, ka viss ir kārtībā. Taču tā bija ātra procedūra, un tajā laikā mēs uzzinājām, ka visas komitejas nav par šo jautājumu pietiekami labi informētas. Šo priekšlikumu iesniedza Eiropas Tautas partijas grupa (Kristīgie demokrāti), taču dažas komitejas šim ļoti svarīgajam un sarežģītajam jautājumam vēlas veltīt vairāk laika, neatkarīgi no tā, cik šis jautājums ir steidzams. Tāpēc mēs lūdzam atlikt šo balsojumu. ']"
8, 11.  Oficiāla sveikšana,"  Priekšsēdētājs.   – Man jums ir sakāms kas īpašs. Es vēlos sirsnīgi sveikt Panāfrikas parlamenta delegāciju un tās vadītāju M. Mugyenyi kundzi. Viņi šodien piedalās šajā sēdē. Lūdzu, sveiksim viņus ar aplausiem.(Aplausi)Panāfrikas parlamenta otrā priekšsēdētāja vietniece un delegācijas vadītāja par attiecībām ar Eiropas Parlamentu. Mūsu parlamenti ļoti cieši sadarbojas, un jūsu klātbūtne šodien mums ir liels pagodinājums.Es vēlos izmantot iespēju un pateikties par uzaicinājumu apmeklēt Panāfrikas parlamenta sēdi, kas notiks pēc trīs nedēļām. Diemžēl es nevarēšu tajā piedalīties, taču es jums šajā sakarā nosūtīšu vēstuli. Esmu pārliecināts, ka mums būs vēl kāda iespēja satikties.Es vēlreiz sirsnīgi sveicu jūs visus. ",Priekšsēdētājs.,5,101,not_available,"['lav', 'lav', 'lav', 'lav', 'lav']","['  Priekšsēdētājs.   – Man jums ir sakāms kas īpašs. Es vēlos sirsnīgi sveikt Panāfrikas parlamenta delegāciju un tās vadītāju M. Mugyenyi kundzi. Viņi šodien piedalās šajā sēdē. Lūdzu, sveiksim viņus ar aplausiem.', '(Aplausi)', 'Panāfrikas parlamenta otrā priekšsēdētāja vietniece un delegācijas vadītāja par attiecībām ar Eiropas Parlamentu. Mūsu parlamenti ļoti cieši sadarbojas, un jūsu klātbūtne šodien mums ir liels pagodinājums.', 'Es vēlos izmantot iespēju un pateikties par uzaicinājumu apmeklēt Panāfrikas parlamenta sēdi, kas notiks pēc trīs nedēļām. Diemžēl es nevarēšu tajā piedalīties, taču es jums šajā sakarā nosūtīšu vēstuli. Esmu pārliecināts, ka mums būs vēl kāda iespēja satikties.', 'Es vēlreiz sirsnīgi sveicu jūs visus. ']"
9, 12.  Gatavošanās Eiropadomes 2010. gada 25. un 26. marta sanāksmei (debates),  Priekšsēdētājs.   – Nākamais punkts ir debates par Padomes un Komisijas paziņojumu par gatavošanos Eiropadomes 2010. gada 25. un 26. marta sanāksmei. ,Priekšsēdētājs.,1,20,not_available,['lav'],['  Priekšsēdētājs.   – Nākamais punkts ir debates par Padomes un Komisijas paziņojumu par gatavošanos Eiropadomes 2010. gada 25. un 26. marta sanāksmei. ']
