,agenda_item,text,speaker,number_p,number_w,chair,language_ps,ps
0, 1. Reluarea sesiunii,PREZIDEAZĂ DOMNUL PÖTTERING Preşedinte (Şedinţa a fost deschisă la ora 5.05 p.m ) ,PREZIDEAZĂ DOMNUL PÖTTERING,2,14,not_available,"['rum', 'rum']","['PREZIDEAZĂ DOMNUL PÖTTERING Preşedinte', ' (Şedinţa a fost deschisă la ora 5.05 p.m ) ']"
1, 1. Reluarea sesiunii,"  Preşedintele   - Declar redeschisă şedinţa întreruptă joi, 12 martie 2009.***În primul rând, doresc să-i urez bun venit noului Secretar General al Parlamentului European, Klaus Welle, care se află în partea mea stângă şi să-i doresc toate cele bune în eforturile sale. (Aplauze)În partea mea dreaptă se află David Harley, Secretar General Adjunct. Domnia sa reprezintă, ca să spunem aşa, continuitatea cu Secretariatul. De asemenea, doresc să-i urez toate cele bune. (Aplauze) ",Preşedintele,6,75,not_available,"['rum', 'rum', 'rum', 'rum', 'rum', 'rum']","['  Preşedintele   - Declar redeschisă şedinţa întreruptă joi, 12 martie 2009.', '***', 'În primul rând, doresc să-i urez bun venit noului Secretar General al Parlamentului European, Klaus Welle, care se află în partea mea stângă şi să-i doresc toate cele bune în eforturile sale. ', '(Aplauze)', 'În partea mea dreaptă se află David Harley, Secretar General Adjunct. Domnia sa reprezintă, ca să spunem aşa, continuitatea cu Secretariatul. De asemenea, doresc să-i urez toate cele bune. ', '(Aplauze) ']"
2, 2. Declaraţia Preşedinţiei,"  Preşedintele   - Doamnelor şi domnilor, mi s-a solicitat să fac următoarea afirmaţie. Săptămâna aceasta comemorăm 60 de ani de la deportarea sutelor de mii de cetăţeni din statele baltice. În noaptea de 24 martie 1949, a început un val de deportări sovietice, în timpul cărora, zeci de mii de estonieni, letoni şi lituanieni au fost expulzaţi cu forţa din ţările lor natale. Ei au fost privaţi de drepturile lor civile şi ale omului şi au murit din cauza condiţiilor vitrege, inumane la care au fost supuşi în lagărele închisorii sovietice. Aproape fiecare familie din Letonia, Lituania şi Estonia, precum şi din alte foste republici ale Uniunii Sovietice, a suferit din cauza actelor extrem de violente săvârşite de către regimul comunist totalitar. Aproape fiecare familie avea rude care au dispărut în Siberia, fiind persecutate de KGB sau încarcerate şi oprimate. Evenimentele despre care discutăm nu au avut loc într-un trecut întunecat şi îndepărtat. Ele rămân amintiri vii pentru mulţi oameni care, astăzi, sunt cetăţeni ai UE. Astfel, avem datoria, în numele valorilor noastre comune şi în scopul comemorării multitudinii de victime ale acestor deportări, de a condamna în mod clar şi hotărât aceste crime abominabile săvârşite de regimul comunist totalitar din Uniunea Sovietică. Deoarece noi le datorăm victimelor evaluarea trecutului într-un mod obiectiv, profund şi atent, întrucât reconcilierea se bazează doar pe adevăr şi comemorare. ",Preşedintele,3,226,not_available,"['rum', 'rum', 'rum']","['  Preşedintele   - Doamnelor şi domnilor, mi s-a solicitat să fac următoarea afirmaţie. Săptămâna aceasta comemorăm 60 de ani de la deportarea sutelor de mii de cetăţeni din statele baltice. În noaptea de 24 martie 1949, a început un val de deportări sovietice, în timpul cărora, zeci de mii de estonieni, letoni şi lituanieni au fost expulzaţi cu forţa din ţările lor natale. Ei au fost privaţi de drepturile lor civile şi ale omului şi au murit din cauza condiţiilor vitrege, inumane la care au fost supuşi în lagărele închisorii sovietice. ', 'Aproape fiecare familie din Letonia, Lituania şi Estonia, precum şi din alte foste republici ale Uniunii Sovietice, a suferit din cauza actelor extrem de violente săvârşite de către regimul comunist totalitar. Aproape fiecare familie avea rude care au dispărut în Siberia, fiind persecutate de KGB sau încarcerate şi oprimate. Evenimentele despre care discutăm nu au avut loc într-un trecut întunecat şi îndepărtat. Ele rămân amintiri vii pentru mulţi oameni care, astăzi, sunt cetăţeni ai UE. ', 'Astfel, avem datoria, în numele valorilor noastre comune şi în scopul comemorării multitudinii de victime ale acestor deportări, de a condamna în mod clar şi hotărât aceste crime abominabile săvârşite de regimul comunist totalitar din Uniunea Sovietică. Deoarece noi le datorăm victimelor evaluarea trecutului într-un mod obiectiv, profund şi atent, întrucât reconcilierea se bazează doar pe adevăr şi comemorare. ']"
3, 5. Urări de bun venit,"  Preşedintele   - Astăzi, mă simt onorat să pot ura bun venit unei delegaţii a Parlamentului Panafrican în Parlamentul nostru. După cum ştiţi cu toţii, Parlamentul Panafrican reprezintă pentru Uniunea Africană ceea ce este Parlamentul European pentru Uniunea Europeană. Astăzi, în mod special, sunt bucuros să le urez bun venit aici, domnului Khumalo şi colegilor săi deputaţi, întrucât îmi oferă oportunitatea să îi mulţumesc dumnealui şi colegilor dumnealui, precum şi doamnei Mongella, preşedinta Parlamentului Panafrican, atât pentru primirea pe care mi-au făcut-o în octombrie 2008, în timpul vizitei mele la Parlamentul Panafrican, cât şi pentru invitaţia de a mă adresa în sesiunea plenară a Parlamentului Panafrican. Încă o dată, doresc să vă adresez tuturor un sincer bun venit. Sunt foarte fericit că sunteţi cu noi astăzi aici.(Aplauze) ",Preşedintele,4,128,not_available,"['rum', 'rum', 'rum', 'rum']","['  Preşedintele   - Astăzi, mă simt onorat să pot ura bun venit unei delegaţii a Parlamentului Panafrican în Parlamentul nostru. După cum ştiţi cu toţii, Parlamentul Panafrican reprezintă pentru Uniunea Africană ceea ce este Parlamentul European pentru Uniunea Europeană. ', 'Astăzi, în mod special, sunt bucuros să le urez bun venit aici, domnului Khumalo şi colegilor săi deputaţi, întrucât îmi oferă oportunitatea să îi mulţumesc dumnealui şi colegilor dumnealui, precum şi doamnei Mongella, preşedinta Parlamentului Panafrican, atât pentru primirea pe care mi-au făcut-o în octombrie 2008, în timpul vizitei mele la Parlamentul Panafrican, cât şi pentru invitaţia de a mă adresa în sesiunea plenară a Parlamentului Panafrican. ', 'Încă o dată, doresc să vă adresez tuturor un sincer bun venit. Sunt foarte fericit că sunteţi cu noi astăzi aici.', '(Aplauze) ']"
4, 12. Ordinea lucrărilor: consultaţi procesul-verbal,(Ordinea lucrărilor a fost adoptată)⁂,unknown,2,5,not_available,"['rum', 'rum']","['(Ordinea lucrărilor a fost adoptată)', '⁂']"
5, 12. Ordinea lucrărilor: consultaţi procesul-verbal,"  Monica Frassoni  (Verts/ALE)   - (IT) Domnule Preşedinte, doamnelor şi domnilor, doresc să vă adresez o întrebare privind Consiliul European. Am aflat că la şedinţa Consiliului European aţi precizat că Parlamentul este de acord ca votul pentru Preşedintele Comisiei să aibă loc la 15 iulie, iar votul pentru restul membrilor Comisiei să aibă loc după adoptarea Tratatului de la Lisabona. Aş dori să ştiu dacă acest lucru este adevărat şi, dacă da, cum justificaţi aceste afirmaţii. ",Monica Frassoni  (Verts/ALE),2,75,not_available,"['ita', 'ita']","['  Monica Frassoni  (Verts/ALE)   - (IT) Domnule Preşedinte, doamnelor şi domnilor, doresc să vă adresez o întrebare privind Consiliul European. Am aflat că la şedinţa Consiliului European aţi precizat că Parlamentul este de acord ca votul pentru Preşedintele Comisiei să aibă loc la 15 iulie, iar votul pentru restul membrilor Comisiei să aibă loc după adoptarea Tratatului de la Lisabona. ', 'Aş dori să ştiu dacă acest lucru este adevărat şi, dacă da, cum justificaţi aceste afirmaţii. ']"
6, 12. Ordinea lucrărilor: consultaţi procesul-verbal,"  Preşedintele -   Dna Frassoni, întrucât dumneavoastră înşivă aţi fost prezentă, sunt convins că vă veţi aminti faptul că am discutat despre această problemă în cadrul Conferinţei preşedinţilor. A existat doar o singură obiecţie cu privire la 15 iulie, care a venit din partea dumneavoastră. Toţi ceilalţi preşedinţi au împărtăşit opinia exprimată prin afirmaţia mea în faţa Consiliului. Oricum, puteţi citi cuvintele exacte ale discursului meu. Discursul este disponibil tuturor deputaţilor şi publicului. ",Preşedintele -,1,71,not_available,['rum'],"['  Preşedintele -   Dna Frassoni, întrucât dumneavoastră înşivă aţi fost prezentă, sunt convins că vă veţi aminti faptul că am discutat despre această problemă în cadrul Conferinţei preşedinţilor. A existat doar o singură obiecţie cu privire la 15 iulie, care a venit din partea dumneavoastră. Toţi ceilalţi preşedinţi au împărtăşit opinia exprimată prin afirmaţia mea în faţa Consiliului. Oricum, puteţi citi cuvintele exacte ale discursului meu. Discursul este disponibil tuturor deputaţilor şi publicului. ']"
7, 13. Intervenţii de un minut privind chestiuni politice importante,  Preşedintele   - Următorul punct pe ordinea de zi este reprezentat de intervenţiile cu durata de un minut privind problemele de importanţă politică. ,Preşedintele,1,21,not_available,['rum'],['  Preşedintele   - Următorul punct pe ordinea de zi este reprezentat de intervenţiile cu durata de un minut privind problemele de importanţă politică. ']
8, 13. Intervenţii de un minut privind chestiuni politice importante,"  Erna Hennicot-Schoepges  (PPE-DE) -  (FR) Domnule Preşedinte, aş dori să atrag atenţia Parlamentului European asupra sosirii Preşedintelui Republicii Belarus, dl Lukashenko, la Praga. Sosirea preşedintelui Lukashenko este în concordanţă cu valorile pe care le reprezentăm? Uniunea Europeană poate avea relaţii cu un preşedinte care deţine toată puterea, pe termen nelimitat şi fără mandat? Care va fi imaginea Uniunii Europene dacă acceptă prezenţa unui preşedinte care a eliminat câţiva dintre oponenţii săi politici şi care limitează drepturile cetăţenilor? Ce imagine va avea Uniunea în faţa administraţiei Obama, în condiţiile în care un cetăţean american se chinuie într-o închisoare din Republica Belarus şi este posibil să moară, dacă nu se ia nicio măsură în cel mai scurt timp? Consider că această invitaţie nu ar fi trebuit să aibă loc niciodată. ",Erna Hennicot-Schoepges  (PPE-DE) -,1,130,not_available,['fra'],"['  Erna Hennicot-Schoepges  (PPE-DE) -  (FR) Domnule Preşedinte, aş dori să atrag atenţia Parlamentului European asupra sosirii Preşedintelui Republicii Belarus, dl Lukashenko, la Praga. Sosirea preşedintelui Lukashenko este în concordanţă cu valorile pe care le reprezentăm? Uniunea Europeană poate avea relaţii cu un preşedinte care deţine toată puterea, pe termen nelimitat şi fără mandat? Care va fi imaginea Uniunii Europene dacă acceptă prezenţa unui preşedinte care a eliminat câţiva dintre oponenţii săi politici şi care limitează drepturile cetăţenilor? Ce imagine va avea Uniunea în faţa administraţiei Obama, în condiţiile în care un cetăţean american se chinuie într-o închisoare din Republica Belarus şi este posibil să moară, dacă nu se ia nicio măsură în cel mai scurt timp? Consider că această invitaţie nu ar fi trebuit să aibă loc niciodată. ']"
9, 13. Intervenţii de un minut privind chestiuni politice importante,"  Antonio Masip Hidalgo  (PSE)   - (ES) Domnule Preşedinte, aş dori să mă adresez tuturor în legătură cu El Musel, cel mai important port din regiunea mea, Asturia. Este absolut esenţial să se elibereze de către Comisie fonduri pentru cheltuielile suplimentare ale acestui port. Domnul comisar Tajani a înţeles acest lucru, la fel ca şi predecesorul său, dl Barot; ambii au recunoscut provocările majore din punct de vedere funcţional şi privind mediul ale portului El Musel. În mijlocul crizei, întrucât sunt necesare în mod vital lucrări precum cele la El Musel, este timpul să depăşim obstacolele excesiv de birocratice şi consumatoare de timp, să gândim la scară largă şi să avansăm cu această finanţare, foarte importantă pentru Asturia, pentru nordul Spaniei, dar şi pentru relansarea economică a Europei. Aş dori să repet, pentru relansarea economică a Europei, la care Spania este foarte onorată să contribuie. ",Antonio Masip Hidalgo  (PSE),3,143,not_available,"['spa', 'spa', 'spa']","['  Antonio Masip Hidalgo  (PSE)   - (ES) Domnule Preşedinte, aş dori să mă adresez tuturor în legătură cu El Musel, cel mai important port din regiunea mea, Asturia. ', 'Este absolut esenţial să se elibereze de către Comisie fonduri pentru cheltuielile suplimentare ale acestui port. Domnul comisar Tajani a înţeles acest lucru, la fel ca şi predecesorul său, dl Barot; ambii au recunoscut provocările majore din punct de vedere funcţional şi privind mediul ale portului El Musel. ', 'În mijlocul crizei, întrucât sunt necesare în mod vital lucrări precum cele la El Musel, este timpul să depăşim obstacolele excesiv de birocratice şi consumatoare de timp, să gândim la scară largă şi să avansăm cu această finanţare, foarte importantă pentru Asturia, pentru nordul Spaniei, dar şi pentru relansarea economică a Europei. Aş dori să repet, pentru relansarea economică a Europei, la care Spania este foarte onorată să contribuie. ']"
